"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Pocillopora_acuta_HIv2___RNAseq.g25588.t1",882.803062234115,1.14615015935542,0.227711651137378,1.04285985527317e-07,1.51178841906181e-06
"Pocillopora_acuta_HIv2___RNAseq.g4698.t1",24.656546480373,2.09337759831628,0.714660495815023,0.000239552867028763,0.0016095892268025
"Pocillopora_acuta_HIv2___TS.g7906.t1",103.362788164621,11.4082289552975,2.99518329246748,4.80668999374719e-17,2.52411058987002e-15
"Pocillopora_acuta_HIv2___TS.g7945.t1",8.13927679065882,6.69916460915599,2.81936073632031,2.86886214338429e-05,0.000247260717132656
"Pocillopora_acuta_HIv2___RNAseq.g5160.t1",5.30416550261826,5.5516207870641,2.99521208748204,0.000597993490180509,0.00359008852703009
"Pocillopora_acuta_HIv2___RNAseq.g5536.t1",23.6228979194422,8.80537454246169,2.85671586855347,7.77284264133552e-09,1.38548183165383e-07
"Pocillopora_acuta_HIv2___RNAseq.g4609.t1",1101.28009005996,1.66753215940305,0.367874673498328,6.27171240517316e-07,7.81346539772365e-06
"Pocillopora_acuta_HIv2___RNAseq.g4695.t1",2409.70842227211,1.02915319114025,0.216842302318419,5.38903632953419e-07,6.80988010668197e-06
"Pocillopora_acuta_HIv2___RNAseq.g4697.t1",7233.29566733047,3.09868432644845,0.362431370334077,9.21444664596998e-19,5.81613114853233e-17
"Pocillopora_acuta_HIv2___RNAseq.g4704.t1b",550.523024868146,1.20887664158469,0.31668554172195,2.51253720294157e-05,0.000219216922246308
"Pocillopora_acuta_HIv2___TS.g7801.t2",58.6762389892276,1.04018646012613,0.432836393854665,0.00333808151083187,0.0155227229690732
"Pocillopora_acuta_HIv2___RNAseq.g4717.t1",742.359537157769,1.10601037803531,0.219959570228649,1.13752843830448e-07,1.63312435064803e-06
"Pocillopora_acuta_HIv2___RNAseq.g4722.t1",74.8313721250321,1.72619270681798,0.528770411085492,0.000103596721694816,0.000775092114341561
"Pocillopora_acuta_HIv2___RNAseq.g4727.t1",45.7840408189015,2.13743526198465,0.518160764439424,3.03783255037831e-06,3.24432825665086e-05
"Pocillopora_acuta_HIv2___TS.g7870.t1",2916.98724552071,2.1102849888171,0.310874160339816,1.04267273862653e-12,3.28247384171346e-11
"Pocillopora_acuta_HIv2___RNAseq.g4779.t1",149.439478485319,1.0238223311674,0.399456173294724,0.00227196157471582,0.0111661396927441
"Pocillopora_acuta_HIv2___RNAseq.g4787.t1",156.724193044126,1.32384162142891,0.355084019474643,2.98205315484616e-05,0.000256381614817633
"Pocillopora_acuta_HIv2___RNAseq.g4788.t1",316.130206397249,1.07840193174207,0.350155251736749,0.000445364627551762,0.00276968650809893
"Pocillopora_acuta_HIv2___RNAseq.g4806.t1",47.0664609161551,10.091301362791,2.88492430048671,3.56455684701167e-13,1.18870221811215e-11
"Pocillopora_acuta_HIv2___RNAseq.g4834.t1",1724.68173388623,1.06420573974508,0.332361122633973,0.0003029895598254,0.00198523653863337
"Pocillopora_acuta_HIv2___TS.g7948.t1",363.357052889432,1.57592820539426,0.335294280219639,3.2526688315733e-07,4.25249487582396e-06
"Pocillopora_acuta_HIv2___RNAseq.g4875.t1",1398.67887158534,1.25399228708417,0.194500552100395,2.17534844939485e-11,5.80192250818051e-10
"Pocillopora_acuta_HIv2___TS.g7974.t1",38.6983160809771,1.19510732735825,0.509630375269724,0.00292181605085015,0.0138729296619196
"Pocillopora_acuta_HIv2___RNAseq.g4946.t1",43.4144597462749,1.10061375940398,0.505441697163532,0.00509543482951028,0.0221903907380824
"Pocillopora_acuta_HIv2___RNAseq.g4949.t2",3294.51163487975,3.26891797567492,0.255289169826936,1.10357458741058e-38,3.21064096344243e-36
"Pocillopora_acuta_HIv2___RNAseq.g4964.t1",841.663986636273,1.4907451459873,0.213100029992816,3.86838082110047e-13,1.28663057769874e-11
"Pocillopora_acuta_HIv2___TS.g8058.t1",7.24738760845466,2.23885422521799,2.36781537586636,0.00770437138289198,0.0310864568902246
"Pocillopora_acuta_HIv2___RNAseq.g4980.t1",12973.8610160452,3.17538970914915,0.294418555775559,2.45258349845739e-28,3.71720604367994e-26
"Pocillopora_acuta_HIv2___RNAseq.g4985.t2",5899.8796311189,1.47021998874902,0.165195406370767,8.61298753286152e-20,5.81342206518021e-18
"Pocillopora_acuta_HIv2___RNAseq.g4987.t1",2061.72461268891,1.58853208129655,0.218448607747448,5.31097736718744e-14,1.9681720079192e-12
"Pocillopora_acuta_HIv2___TS.g8086.t1",3886.79153104467,1.69920617454858,0.313363039959466,7.08975638655547e-09,1.27088402195542e-07
"Pocillopora_acuta_HIv2___RNAseq.g4995.t1",438.91121741122,1.280665370738,0.333691236490295,2.06024337854712e-05,0.000184504594089502
"Pocillopora_acuta_HIv2___RNAseq.g4998.t1",73.6864914867579,4.03631935336119,0.51685204832299,4.7707487440955e-16,2.2612813007828e-14
"Pocillopora_acuta_HIv2___TS.g8092.t1",202.565822473123,1.82870113240999,0.291265575752785,3.68077163050428e-11,9.45827520199936e-10
"Pocillopora_acuta_HIv2___RNAseq.g5003.t1",542.720746643007,1.08131976027869,0.265365878893001,1.05828418267294e-05,0.000101462996013768
"Pocillopora_acuta_HIv2___RNAseq.g5017.t1",66.4473910326207,1.75114895548893,0.538226485998975,0.000106777639985126,0.000794429407896395
"Pocillopora_acuta_HIv2___TS.g8165.t1a",1680.62922810486,2.00546683404751,0.24529504178595,2.9350849317261e-17,1.57061172741901e-15
"Pocillopora_acuta_HIv2___TS.g8166.t1",66.6163818409449,1.89716879121688,0.49994722437988,1.31447004923501e-05,0.000123133054834151
"Pocillopora_acuta_HIv2___TS.g8177.t1",2032.75737152858,1.3134135406947,0.201954702449561,1.40236418813064e-11,3.8792611984453e-10
"Pocillopora_acuta_HIv2___RNAseq.g5086.t1",1362.19883771017,1.28114447132738,0.204714942304938,7.14597624115619e-11,1.75677326311217e-09
"Pocillopora_acuta_HIv2___RNAseq.g5089.t1",603.958600639558,1.02142285784165,0.20336050398642,1.34685305864388e-07,1.90981500097116e-06
"Pocillopora_acuta_HIv2___RNAseq.g5113.t1",47.4072192295537,3.28228797413159,0.68017077715588,8.62526868756216e-08,1.2707460753835e-06
"Pocillopora_acuta_HIv2___TS.g8258.t1",143.225181143162,1.48910380671855,0.328479904866177,7.95707904981554e-07,9.645671830933e-06
"Pocillopora_acuta_HIv2___RNAseq.g5165.t1",1940.99817774687,3.31397483409937,0.227672656020216,3.59286570028269e-49,2.3931322036804e-46
"Pocillopora_acuta_HIv2___RNAseq.g5171.t1",358.064026350833,1.1038528369375,0.226767300084573,2.56692102393055e-07,3.45041625261318e-06
"Pocillopora_acuta_HIv2___TS.g8286.t1",676.684150696627,2.43914416446365,0.2601254000174,5.65065857622995e-22,4.55489870136803e-20
"Pocillopora_acuta_HIv2___TS.g8331.t1b",1581.3016838056,1.49073425669868,0.238023379089332,5.43989518249809e-11,1.36461037625579e-09
"Pocillopora_acuta_HIv2___RNAseq.g5251.t1",503.225426405545,1.04744322665021,0.271933921716946,2.80395556037495e-05,0.000242304264898089
"Pocillopora_acuta_HIv2___RNAseq.g5279.t1",117.130343558195,1.24229897488753,0.471033528535107,0.00126279862894423,0.00681798124940429
"Pocillopora_acuta_HIv2___RNAseq.g5280.t1",109.699749148816,1.37191383222394,0.521171061944721,0.00104693422576044,0.00582138668458315
"Pocillopora_acuta_HIv2___RNAseq.g5289.t1",44.2796930804736,1.0318039667927,0.45046595641247,0.004521233463239,0.020126088671833
"Pocillopora_acuta_HIv2___RNAseq.g5298.t1",1338.50087890895,1.23652405593479,0.461188783062915,0.00117031536109059,0.00639090660292642
"Pocillopora_acuta_HIv2___RNAseq.g5319.t1",912.784858292472,1.57125203409514,0.217611544684974,6.99653167908077e-14,2.55909267816782e-12
"Pocillopora_acuta_HIv2___RNAseq.g5321.t1",4349.59286862832,1.95961093638539,0.251347006334573,6.57933133924504e-16,3.07249917947659e-14
"Pocillopora_acuta_HIv2___RNAseq.g5342.t1",9680.87020769241,1.3490123437573,0.27788971011332,1.98110305010706e-07,2.71193614392968e-06
"Pocillopora_acuta_HIv2___RNAseq.g5373.t1b",7041.44295352902,1.00240780287097,0.156018353793974,3.71505385119172e-11,9.53668641252675e-10
"Pocillopora_acuta_HIv2___RNAseq.g5377.t1",696.119333184897,1.62947490206363,0.337137010539344,1.59762468581388e-07,2.23411482997984e-06
"Pocillopora_acuta_HIv2___RNAseq.g5400.t1",271.547748619562,1.09405179070426,0.306424996240079,7.80328810977777e-05,0.000601794714645292
"Pocillopora_acuta_HIv2___TS.g8592.t1",4704.72222614648,1.08450195054341,0.192740836323006,4.45793789581411e-09,8.3892093740484e-08
"Pocillopora_acuta_HIv2___RNAseq.g5481.t1",11503.9797146652,1.47950478237857,0.242182355123731,1.61323994941654e-10,3.73583864223989e-09
"Pocillopora_acuta_HIv2___RNAseq.g5482.t1",470.953007247433,1.12934694181011,0.242112086961676,6.82258368172255e-07,8.41573354995871e-06
"Pocillopora_acuta_HIv2___RNAseq.g5533.t1",25.89558232322,8.99343856538546,2.85117085778581,1.83896395306542e-09,3.70294483818924e-08
"Pocillopora_acuta_HIv2___RNAseq.g5554.t1",12672.4578073608,1.39371888322404,0.16931694138392,3.75569744120355e-17,1.99706844399796e-15
"Pocillopora_acuta_HIv2___RNAseq.g5563.t1",17.3177612155561,1.64183356902246,1.14250644429756,0.00792153518335769,0.0318105627520175
"Pocillopora_acuta_HIv2___RNAseq.g5577.t1b",1889.28059165227,1.14912677443052,0.276314952296312,6.65960086472505e-06,6.67040591559381e-05
"Pocillopora_acuta_HIv2___TS.g8704.t2",1033.17613731086,1.2302591657728,0.270923468995801,1.04716578274857e-06,1.23854266949294e-05
"Pocillopora_acuta_HIv2___RNAseq.g5635.t1",2678.81455164643,2.37271605120164,0.215019163442188,2.22348392993473e-29,3.60760267631909e-27
"Pocillopora_acuta_HIv2___RNAseq.g5636.t1",659.245592111024,7.27280768083939,0.367277387044744,3.60545695598457e-88,1.52096201688209e-84
"Pocillopora_acuta_HIv2___RNAseq.g5642.t1b",2684.12474634955,2.02960487755427,0.324735230775126,3.86782479660395e-11,9.89873745468579e-10
"Pocillopora_acuta_HIv2___RNAseq.g5682.t1",1426.91211862217,1.20012230014134,0.244580731558591,1.83014391163128e-07,2.52165337764286e-06
"Pocillopora_acuta_HIv2___RNAseq.g5696.t1",2457.72106595484,1.57057335503789,0.220881090112275,1.60072412795688e-13,5.57303004163915e-12
"Pocillopora_acuta_HIv2___TS.g15273.t1",74.0968421686463,3.93609543686552,0.487036614973126,5.08413258932953e-17,2.65877024728347e-15
"Pocillopora_acuta_HIv2___RNAseq.g12776.t1",27.7234145026783,2.63080828884959,0.69995528061175,1.14875447026702e-05,0.000109349847299468
"Pocillopora_acuta_HIv2___RNAseq.g12817.t1",106.755462842101,11.4597815506668,3.00882407958744,6.46952814601435e-17,3.34184136538304e-15
"Pocillopora_acuta_HIv2___TS.g15913.t1",26.8316840128487,3.34411383835793,0.854047512205299,4.83580281001442e-06,4.9796177756011e-05
"Pocillopora_acuta_HIv2___RNAseq.g12516.t1b",680.971347734749,1.73386777050943,0.265428568285692,7.45030166068608e-12,2.13078627495622e-10
"Pocillopora_acuta_HIv2___RNAseq.g12565.t1",3160.21329899691,1.24821827540155,0.189756478042393,9.19083776249845e-12,2.59920999560445e-10
"Pocillopora_acuta_HIv2___RNAseq.g12599.t1",44.3123819975747,1.79619662803514,0.609921936675163,0.000270461276023613,0.00179252300535053
"Pocillopora_acuta_HIv2___RNAseq.g12650.t1",1428.54625536929,1.00528088172571,0.213650686130778,6.81339240358991e-07,8.41237927450069e-06
"Pocillopora_acuta_HIv2___RNAseq.g12654.t1b",1522.29144960404,3.38834281778348,0.25362960290322,7.4018214850871e-42,2.79623139714984e-39
"Pocillopora_acuta_HIv2___TS.g15270.t1",250.303258183046,3.3393499776457,0.304256765951394,3.62390192905764e-29,5.80535327382138e-27
"Pocillopora_acuta_HIv2___RNAseq.g12656.t1",36.6519252068119,1.23994454331467,0.584831901198573,0.00455023753365353,0.0202393426835233
"Pocillopora_acuta_HIv2___RNAseq.g12658.t1",832.198581240055,4.01219583013283,0.219907835514713,1.56529485006013e-75,3.30159816248933e-72
"Pocillopora_acuta_HIv2___RNAseq.g12670.t1",58.8326232515608,1.16671403323645,0.570828102705938,0.00606949096210761,0.0255487919078506
"Pocillopora_acuta_HIv2___TS.g15305.t1",225.39579222177,1.27547284667644,0.377414484737349,0.000117426063060369,0.000862999733484614
"Pocillopora_acuta_HIv2___RNAseq.g12691.t1",363.012490771985,1.2434858845978,0.407456593409169,0.000368122064404108,0.00235053924624934
"Pocillopora_acuta_HIv2___RNAseq.g12696.t1",999.917803977309,1.0791469501387,0.424588965324629,0.00219030785443187,0.0108279066608447
"Pocillopora_acuta_HIv2___RNAseq.g12698.t1",863.21790013389,1.00245071924159,0.440186255428418,0.00492839670258927,0.0215967189991754
"Pocillopora_acuta_HIv2___RNAseq.g12701.t1",829.795292297359,1.60337373522909,0.244347588703373,6.94653633644374e-12,1.99572963917965e-10
"Pocillopora_acuta_HIv2___RNAseq.g12731.t1",3688.42971939151,2.54058817700029,0.213484860581313,9.91089750356347e-34,2.1440574932709e-31
"Pocillopora_acuta_HIv2___RNAseq.g12746.t1",6592.64270408115,1.70930320854153,0.273694096896977,4.87463365007351e-11,1.2282416388076e-09
"Pocillopora_acuta_HIv2___RNAseq.4800_t",2147.58958771677,2.68714823425962,0.395349792971892,7.53681498655836e-13,2.41779878485144e-11
"Pocillopora_acuta_HIv2___TS.g15373.t1",3983.87908103182,3.02730503285204,0.410485755756169,1.17598322517134e-14,4.6581082022397e-13
"Pocillopora_acuta_HIv2___RNAseq.g12762.t1",31.8776189960422,1.12441836526656,0.54379376252759,0.00625109566349519,0.026156634541036
"Pocillopora_acuta_HIv2___RNAseq.4802_t",147.147402198118,2.29029645911595,0.465711318878065,6.69266504181072e-08,1.00892224462937e-06
"Pocillopora_acuta_HIv2___TS.g15375.t1",924.657084228398,3.138026452795,0.397029456285669,1.74655958701618e-16,8.71936286133461e-15
"Pocillopora_acuta_HIv2___RNAseq.g12766.t1",1237.29566298298,2.30767394912444,0.326293950870306,1.26628119384671e-13,4.46390575173456e-12
"Pocillopora_acuta_HIv2___TS.g15378.t1",2760.89506514548,3.08417754039418,0.441704129495852,2.03861719189812e-13,7.00128083366803e-12
"Pocillopora_acuta_HIv2___RNAseq.4809_t",37.1136136627014,2.46069732603481,0.69059028131641,2.32335860742451e-05,0.000204473330015722
"Pocillopora_acuta_HIv2___TS.g15379.t1",941.125378279387,3.15962795530035,0.41383455373923,1.5315219716994e-15,6.84882555224091e-14
"Pocillopora_acuta_HIv2___RNAseq.4816_t",679.464788358345,2.82997958829994,0.43152137365169,3.85930763582241e-12,1.14516923294609e-10
"Pocillopora_acuta_HIv2___RNAseq.g12771.t1",1969.91865784722,2.95957917276953,0.397549203907985,6.52337246244296e-15,2.68913811721325e-13
"Pocillopora_acuta_HIv2___RNAseq.4818_t",67.1954423449935,2.33151478597918,0.543989871840837,1.3171143891591e-06,1.51810028706766e-05
"Pocillopora_acuta_HIv2___TS.g15383.t1",466.706649415035,2.93477044256737,0.395596391985346,7.96268179697555e-15,3.24546600584941e-13
"Pocillopora_acuta_HIv2___RNAseq.g12775.t1",1481.33134225976,2.00151688642772,0.314312568957942,1.83150047613206e-11,4.97928126223185e-10
"Pocillopora_acuta_HIv2___TS.g15390.t1",636.541178692061,2.31486532773341,1.05910965079818,0.0012660797652389,0.00683278143666564
"Pocillopora_acuta_HIv2___RNAseq.g12780.t1",46.9904719915246,2.47776282188491,0.645530980290707,7.94672928557337e-06,7.82340198160823e-05
"Pocillopora_acuta_HIv2___TS.g15391.t1",39.7549382904208,4.46188914541058,0.985260068041292,2.87183942075659e-07,3.81370029269517e-06
"Pocillopora_acuta_HIv2___TS.g15392.t1a",29.7222538006397,1.7244368582925,0.729816960190351,0.00140657408309306,0.0074426474539644
"Pocillopora_acuta_HIv2___RNAseq.g12785.t1",183.015938078077,1.55537993607511,0.434886733063767,4.01736783648947e-05,0.000333170371262729
"Pocillopora_acuta_HIv2___RNAseq.g12807.t1",1434.83674505745,1.56295356791415,0.218154644675755,1.06666979922971e-13,3.79725447092871e-12
"Pocillopora_acuta_HIv2___RNAseq.g12808.t1",77.6965354072131,1.37475856819281,0.413776681326815,0.000127201705527869,0.000925439025184218
"Pocillopora_acuta_HIv2___RNAseq.g12809.t1",81.2622641725817,1.48955513246867,0.469535066298289,0.000180273968409469,0.00126001650479785
"Pocillopora_acuta_HIv2___TS.g15421.t2",74.6236875224818,1.68106574664767,0.50577993729039,8.71457574816798e-05,0.000663781603255732
"Pocillopora_acuta_HIv2___RNAseq.g12818.t1",924.230649566329,1.02257530256374,0.217714700636555,6.93179318188621e-07,8.5294417708664e-06
"Pocillopora_acuta_HIv2___RNAseq.g12824.t1",249.684625789375,1.4377600826936,0.253922218020257,2.24763187441881e-09,4.44104686755773e-08
"Pocillopora_acuta_HIv2___TS.g15467.t1",132.243364186018,1.89906112109281,0.511712790679623,1.77211735532923e-05,0.000161171621921445
"Pocillopora_acuta_HIv2___RNAseq.g12860.t1",3260.33130177364,1.15512538105001,0.183390733766204,6.64546205738916e-11,1.64582475669841e-09
"Pocillopora_acuta_HIv2___RNAseq.g12866.t1",250.534666563084,2.2648325434164,0.539039262714896,1.97390735127249e-06,2.19371099957803e-05
"Pocillopora_acuta_HIv2___RNAseq.g12904.t1",73.2143663741824,1.121105217148,0.526567411035581,0.00549062831992794,0.0235947866563151
"Pocillopora_acuta_HIv2___RNAseq.g12905.t1",39.6772069634463,1.01943972342725,0.56666022859047,0.013068358932114,0.048042590113397
"Pocillopora_acuta_HIv2___RNAseq.g12945.t1",1688.85187898695,1.44802330907593,0.255055650599844,2.03246429733647e-09,4.05387737036118e-08
"Pocillopora_acuta_HIv2___RNAseq.g13033.t1",344.737995454425,1.90085397355042,0.231943737866988,2.69764307940547e-17,1.45276689325174e-15
"Pocillopora_acuta_HIv2___RNAseq.g13036.t1",1100.13560667446,2.01308726470076,0.204476986041016,7.17687555844065e-24,7.17999593911823e-22
"Pocillopora_acuta_HIv2___RNAseq.g13042.t1",2217.05125630252,2.68398496213784,0.381943050825945,1.40581002079591e-13,4.93515359727672e-12
"Pocillopora_acuta_HIv2___RNAseq.g13045.t1a",398.219254581614,1.19618927765796,0.345217822264681,9.73947644977085e-05,0.000732701172808278
"Pocillopora_acuta_HIv2___TS.g15665.t1",1483.13971979632,1.89438172137274,0.31889031341342,2.88998177772686e-10,6.5194588926956e-09
"Pocillopora_acuta_HIv2___TS.g15668.t1",1364.82588144413,1.27602730235894,0.181754256940124,4.17053997511207e-13,1.37627819178698e-11
"Pocillopora_acuta_HIv2___TS.g15672.t1",2440.63789928942,1.01914270139726,0.19422500772895,4.15441507382491e-08,6.4948980811354e-07
"Pocillopora_acuta_HIv2___RNAseq.g13057.t2",979.799282888478,2.08835666552612,0.324315184464039,1.10703570388688e-11,3.10301004441647e-10
"Pocillopora_acuta_HIv2___RNAseq.g13058.t1",532.534110082621,2.18499964789644,0.323337501700458,1.23047142315247e-12,3.84499533227311e-11
"Pocillopora_acuta_HIv2___TS.g15676.t1",101.5718664635,2.73437073374757,0.555365138345157,5.78698365789063e-08,8.83973104193541e-07
"Pocillopora_acuta_HIv2___RNAseq.g13082.t1",288.430471287855,1.09774844054256,0.265934071341353,8.28873389077684e-06,8.12848289459328e-05
"Pocillopora_acuta_HIv2___RNAseq.g13085.t1",5289.69951876752,1.22340529111022,0.197484454689211,1.16446293366098e-10,2.7541765973118e-09
"Pocillopora_acuta_HIv2___RNAseq.g13086.t1",4689.89563938266,1.22721075390687,0.185451245465707,7.71356769611466e-12,2.20110610999276e-10
"Pocillopora_acuta_HIv2___RNAseq.g13115.t1",163.832385892903,1.15523943266433,0.440138344081292,0.00151017978422172,0.00789429172210571
"Pocillopora_acuta_HIv2___RNAseq.g13127.t1",2723.61620726295,1.1221097112063,0.219606994020333,7.23613819457372e-08,1.08119181725416e-06
"Pocillopora_acuta_HIv2___RNAseq.g13153.t1",1531.86324626112,2.10261591082262,0.286656651720526,2.07529599817948e-14,7.97083717904716e-13
"Pocillopora_acuta_HIv2___RNAseq.g13155.t1",8391.67501407681,2.02404540176985,0.209332252093002,3.92302248618178e-23,3.5462722195624e-21
"Pocillopora_acuta_HIv2___TS.g15781.t1",4978.14050393377,2.2332495566444,0.270848850095691,1.47663147721454e-17,8.10737946199073e-16
"Pocillopora_acuta_HIv2___RNAseq.g13163.t1",266.505685207251,1.10097622034366,0.371064883617835,0.000601241624352578,0.00360531313764229
"Pocillopora_acuta_HIv2___RNAseq.g13172.t1",592.755936903731,1.45643792417845,0.435587412022198,0.000105144062804878,0.000784119438318874
"Pocillopora_acuta_HIv2___TS.g15797.t1",841.009493211885,1.23260245520699,0.373989779779859,0.000166475626839504,0.00117568766488133
"Pocillopora_acuta_HIv2___RNAseq.g13179.t1",54.4350595403575,2.25359291137704,0.563182153022613,4.62304664775066e-06,4.77218326677067e-05
