Sample	Filename	File type	Encoding	Total Sequences	Total Bases	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
POC_R120_C2_S111_R1_trim	POC_R120_C2_S111_R1_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	12781918.0	1.7 Gbp	0.0	20-141	42.0	50.18917849297287	138.86951121107177	pass	pass	fail	pass	pass	pass	pass	warn	warn	pass	pass
POC_R120_C2_S111_R2_trim	POC_R120_C2_S111_R2_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	12781918.0	1.7 Gbp	0.0	20-141	42.0	56.946337420164575	138.86163704070077	pass	pass	fail	pass	pass	pass	pass	warn	warn	pass	pass
POC_R120_C3_S120_R1_trim	POC_R120_C3_S120_R1_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	14176342.0	1.9 Gbp	0.0	20-141	42.0	48.495754020176406	138.97331511894959	pass	pass	fail	pass	pass	pass	pass	warn	fail	pass	pass
POC_R120_C3_S120_R2_trim	POC_R120_C3_S120_R2_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	14176342.0	1.9 Gbp	0.0	20-141	42.0	56.034564339148716	138.96711013320643	pass	pass	fail	pass	pass	pass	pass	warn	warn	pass	pass
POC_R120_H1_S122_R1_trim	POC_R120_H1_S122_R1_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	13997070.0	1.9 Gbp	0.0	20-141	42.0	42.26184729905444	139.0292008970449	pass	pass	fail	pass	pass	pass	pass	warn	fail	warn	pass
POC_R120_H1_S122_R2_trim	POC_R120_H1_S122_R2_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	13997070.0	1.9 Gbp	0.0	20-141	43.0	48.20597327624249	139.0196719027625	pass	pass	fail	pass	pass	pass	pass	warn	fail	pass	pass
POC_R120_H2_S92_R1_trim	POC_R120_H2_S92_R1_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	12407901.0	1.7 Gbp	0.0	20-141	42.0	53.991820309502714	138.71253203906124	pass	pass	fail	pass	pass	pass	pass	warn	warn	pass	pass
POC_R120_H2_S92_R2_trim	POC_R120_H2_S92_R2_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	12407901.0	1.7 Gbp	0.0	20-141	43.0	60.576853950311275	138.70445533051884	pass	pass	fail	pass	pass	pass	pass	warn	warn	pass	pass
POC_R120_H3_S17_R1_trim	POC_R120_H3_S17_R1_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	14240515.0	1.9 Gbp	0.0	20-141	43.0	49.15350834536009	138.91415682649117	pass	pass	fail	pass	pass	pass	pass	warn	fail	warn	pass
POC_R120_H3_S17_R2_trim	POC_R120_H3_S17_R2_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	14240515.0	1.9 Gbp	0.0	20-141	43.0	54.71819962814699	138.9033963308209	pass	pass	fail	pass	pass	pass	pass	warn	warn	pass	pass
POC_R12_C1_S18_R1_trim	POC_R12_C1_S18_R1_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	15950909.0	2.2 Gbp	0.0	20-141	42.0	49.54100634158526	138.5384253649745	pass	pass	fail	pass	pass	pass	pass	warn	fail	pass	pass
POC_R12_C1_S18_R2_trim	POC_R12_C1_S18_R2_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	15950909.0	2.2 Gbp	0.0	20-141	43.0	54.725848840483835	138.52992597475165	pass	pass	fail	pass	pass	pass	pass	warn	warn	pass	pass
POC_R12_C2_S83_R1_trim	POC_R12_C2_S83_R1_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	20841125.0	2.8 Gbp	0.0	20-141	43.0	43.95863261395143	138.82451599901637	pass	pass	fail	pass	pass	pass	pass	warn	fail	pass	pass
POC_R12_C2_S83_R2_trim	POC_R12_C2_S83_R2_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	20841125.0	2.8 Gbp	0.0	20-141	43.0	49.45898359440362	138.81551312609085	pass	pass	fail	pass	pass	pass	pass	warn	fail	pass	pass
POC_R12_C3_S103_R1_trim	POC_R12_C3_S103_R1_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	10248766.0	1.4 Gbp	0.0	20-141	42.0	51.47436002425305	138.76473294443448	pass	pass	fail	pass	pass	pass	pass	warn	warn	pass	pass
POC_R12_C3_S103_R2_trim	POC_R12_C3_S103_R2_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	10248766.0	1.4 Gbp	0.0	20-141	42.0	58.006224356736624	138.75630588111778	pass	pass	fail	pass	pass	pass	pass	warn	warn	pass	pass
POC_R12_H1_S85_R1_trim	POC_R12_H1_S85_R1_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	18800091.0	2.6 Gbp	0.0	20-141	42.0	40.76124852973045	138.56078749831585	pass	pass	fail	pass	pass	pass	pass	warn	fail	pass	pass
POC_R12_H1_S85_R2_trim	POC_R12_H1_S85_R2_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	18800091.0	2.6 Gbp	0.0	20-141	43.0	46.0682815087436	138.55245918756458	pass	pass	fail	pass	pass	pass	pass	warn	fail	pass	pass
POC_R12_H2_S14_R1_trim	POC_R12_H2_S14_R1_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	18767083.0	2.6 Gbp	0.0	20-141	42.0	45.34489726094345	138.66929873971358	pass	pass	fail	pass	pass	pass	pass	warn	fail	pass	pass
POC_R12_H2_S14_R2_trim	POC_R12_H2_S14_R2_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	18767083.0	2.6 Gbp	0.0	20-141	43.0	50.52645540354027	138.65994939117604	pass	pass	fail	pass	pass	pass	pass	warn	warn	pass	pass
POC_R12_H3_S124_R1_trim	POC_R12_H3_S124_R1_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	11937971.0	1.6 Gbp	0.0	20-141	42.0	51.9083952694358	138.9317167883889	pass	pass	fail	pass	pass	pass	pass	warn	warn	pass	pass
POC_R12_H3_S124_R2_trim	POC_R12_H3_S124_R2_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	11937971.0	1.6 Gbp	0.0	20-141	42.0	58.883538608985965	138.9239094315106	pass	pass	fail	pass	pass	pass	pass	warn	warn	pass	pass
POC_R1_C1_S29_R1_trim	POC_R1_C1_S29_R1_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	14907410.0	2 Gbp	0.0	20-141	42.0	49.013904946534545	138.61924901777036	pass	pass	fail	pass	pass	pass	pass	warn	fail	pass	pass
POC_R1_C1_S29_R2_trim	POC_R1_C1_S29_R2_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	14907410.0	2 Gbp	0.0	20-141	43.0	54.48428844585096	138.61028367771465	pass	pass	fail	pass	pass	pass	pass	warn	warn	pass	pass
POC_R1_C2_S117_R1_trim	POC_R1_C2_S117_R1_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	8836253.0	1.2 Gbp	0.0	20-141	42.0	57.04881637815454	138.78240143191917	pass	pass	fail	pass	pass	pass	pass	warn	warn	pass	pass
POC_R1_C2_S117_R2_trim	POC_R1_C2_S117_R2_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	8836253.0	1.2 Gbp	0.0	20-141	42.0	63.86352683006565	138.77435786413088	pass	pass	fail	pass	pass	pass	pass	warn	warn	pass	pass
POC_R1_C3_S49_R1_trim	POC_R1_C3_S49_R1_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	18780811.0	2.6 Gbp	0.0	20-141	42.0	43.37046395633479	138.48640764235367	pass	pass	fail	pass	pass	pass	pass	warn	fail	pass	pass
POC_R1_C3_S49_R2_trim	POC_R1_C3_S49_R2_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	18780811.0	2.6 Gbp	0.0	20-141	42.0	48.798641827711364	138.477335882886	pass	pass	fail	pass	pass	pass	pass	warn	fail	pass	pass
POC_R1_H1_S45_R1_trim	POC_R1_H1_S45_R1_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	10831701.0	1.5 Gbp	0.0	20-141	42.0	53.53441706429407	138.7213214249544	pass	pass	fail	pass	pass	pass	pass	warn	warn	pass	pass
POC_R1_H1_S45_R2_trim	POC_R1_H1_S45_R2_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	10831701.0	1.5 Gbp	0.0	20-141	42.0	59.627049133898126	138.712261629083	pass	pass	fail	pass	pass	pass	pass	warn	warn	pass	pass
POC_R1_H2_S70_R1_trim	POC_R1_H2_S70_R1_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	20024009.0	2.7 Gbp	0.0	20-141	42.0	47.16609111532743	138.78467448751147	pass	pass	fail	pass	pass	pass	pass	warn	fail	pass	pass
POC_R1_H2_S70_R2_trim	POC_R1_H2_S70_R2_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	20024009.0	2.7 Gbp	0.0	20-141	42.0	53.20883909677503	138.7761991617163	pass	pass	fail	pass	pass	pass	pass	warn	warn	pass	pass
POC_R1_H3_S93_R1_trim	POC_R1_H3_S93_R1_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	19823541.0	2.7 Gbp	0.0	20-141	42.0	40.0529867792579	138.48193458474447	pass	pass	fail	pass	pass	pass	pass	warn	fail	warn	pass
POC_R1_H3_S93_R2_trim	POC_R1_H3_S93_R2_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	19823541.0	2.7 Gbp	0.0	20-141	43.0	45.239614932779986	138.4735080377416	pass	pass	fail	pass	pass	pass	pass	warn	fail	pass	pass
POC_R24_C1_S81_R1_trim	POC_R24_C1_S81_R1_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	21120682.0	2.9 Gbp	0.0	20-141	42.0	40.52040400656806	138.64248337245928	pass	pass	fail	pass	pass	pass	pass	warn	fail	warn	pass
POC_R24_C1_S81_R2_trim	POC_R24_C1_S81_R2_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	21120682.0	2.9 Gbp	0.0	20-141	43.0	46.44401980567173	138.6337890509407	pass	pass	fail	pass	pass	pass	pass	warn	fail	pass	pass
POC_R24_C2_S9_R1_trim	POC_R24_C2_S9_R1_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	16396475.0	2.2 Gbp	0.0	20-141	43.0	42.206585470797	138.5060296191712	pass	pass	fail	pass	pass	pass	pass	warn	fail	warn	pass
POC_R24_C2_S9_R2_trim	POC_R24_C2_S9_R2_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	16396475.0	2.2 Gbp	0.0	20-141	43.0	47.141940400123076	138.49667516951052	pass	pass	fail	pass	pass	warn	pass	warn	fail	warn	pass
POC_R24_C3_S63_R1_trim	POC_R24_C3_S63_R1_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	22674647.0	3.1 Gbp	0.0	20-141	42.0	40.84753679748049	138.60835381472532	pass	pass	fail	pass	pass	pass	pass	warn	fail	pass	pass
POC_R24_C3_S63_R2_trim	POC_R24_C3_S63_R2_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	22674647.0	3.1 Gbp	0.0	20-141	42.0	46.24310030828912	138.6018797999369	pass	pass	fail	pass	pass	pass	pass	warn	fail	pass	pass
POC_R24_H1_S53_R1_trim	POC_R24_H1_S53_R1_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	14357233.0	1.9 Gbp	0.0	20-141	42.0	50.19464361409122	138.3996178790161	pass	pass	fail	pass	pass	pass	pass	warn	warn	pass	pass
POC_R24_H1_S53_R2_trim	POC_R24_H1_S53_R2_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	14357233.0	1.9 Gbp	0.0	20-141	42.0	56.147731551291955	138.39053681165444	pass	pass	fail	pass	pass	pass	pass	warn	warn	pass	pass
POC_R24_H2_S78_R1_trim	POC_R24_H2_S78_R1_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	16733336.0	2.3 Gbp	0.0	20-141	42.0	47.10068936089129	138.70271307526485	pass	pass	fail	pass	pass	pass	pass	warn	fail	pass	pass
POC_R24_H2_S78_R2_trim	POC_R24_H2_S78_R2_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	16733336.0	2.3 Gbp	0.0	20-141	43.0	53.14667243702578	138.69390652288342	pass	pass	fail	pass	pass	pass	pass	warn	warn	pass	pass
POC_R24_H3_S56_R1_trim	POC_R24_H3_S56_R1_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	18033331.0	2.5 Gbp	0.0	20-141	42.0	41.667404738297535	138.65795476165772	pass	pass	fail	pass	pass	pass	pass	warn	fail	pass	pass
POC_R24_H3_S56_R2_trim	POC_R24_H3_S56_R2_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	18033331.0	2.5 Gbp	0.0	20-141	42.0	46.890216613259774	138.64868703402604	pass	pass	fail	pass	pass	pass	pass	warn	fail	pass	pass
POC_R3_C1_S125_R1_trim	POC_R3_C1_S125_R1_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	8894767.0	1.2 Gbp	0.0	20-141	42.0	50.52722268400424	138.8053276718772	pass	pass	fail	pass	pass	pass	pass	warn	warn	pass	pass
POC_R3_C1_S125_R2_trim	POC_R3_C1_S125_R2_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	8894767.0	1.2 Gbp	0.0	20-141	42.0	56.87894527792855	138.79849994946466	pass	pass	fail	pass	pass	pass	pass	warn	warn	pass	pass
POC_R3_C2_S28_R1_trim	POC_R3_C2_S28_R1_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	14016484.0	1.9 Gbp	0.0	20-141	42.0	48.23288514607298	138.665900235751	pass	pass	fail	pass	pass	pass	pass	warn	fail	pass	pass
POC_R3_C2_S28_R2_trim	POC_R3_C2_S28_R2_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	14016484.0	1.9 Gbp	0.0	20-141	43.0	53.80283876313388	138.65710302241274	pass	pass	fail	pass	pass	pass	pass	warn	warn	pass	pass
POC_R3_C3_S74_R1_trim	POC_R3_C3_S74_R1_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	22206991.0	3 Gbp	0.0	20-141	43.0	38.57006467637999	138.45767105502946	pass	pass	fail	pass	pass	pass	pass	warn	fail	warn	pass
POC_R3_C3_S74_R2_trim	POC_R3_C3_S74_R2_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	22206991.0	3 Gbp	0.0	20-141	43.0	43.75866694712801	138.44734520764203	pass	pass	fail	pass	pass	pass	pass	warn	fail	pass	pass
POC_R3_H1_S106_R1_trim	POC_R3_H1_S106_R1_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	12143761.0	1.6 Gbp	0.0	20-141	42.0	48.65522324176024	139.70662828426876	pass	pass	fail	pass	pass	pass	pass	warn	fail	pass	pass
POC_R3_H1_S106_R2_trim	POC_R3_H1_S106_R2_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	12143761.0	1.6 Gbp	0.0	20-141	43.0	54.436589100938534	139.69802987723492	pass	pass	fail	pass	pass	pass	pass	warn	warn	pass	pass
POC_R3_H2_S57_R1_trim	POC_R3_H2_S57_R1_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	180896.0	25 Mbp	0.0	21-141	42.0	76.34665880275712	138.55419688660888	pass	pass	fail	pass	pass	pass	pass	warn	pass	pass	pass
POC_R3_H2_S57_R2_trim	POC_R3_H2_S57_R2_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	180896.0	25 Mbp	0.0	21-141	43.0	78.03307447306057	138.54413585706703	pass	pass	fail	pass	pass	pass	pass	warn	pass	pass	pass
POC_R3_H3_S59_R1_trim	POC_R3_H3_S59_R1_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	16987689.0	2.3 Gbp	0.0	20-141	42.0	40.33447725797698	138.60994623812573	pass	pass	fail	pass	pass	pass	pass	warn	fail	pass	pass
POC_R3_H3_S59_R2_trim	POC_R3_H3_S59_R2_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	16987689.0	2.3 Gbp	0.0	20-141	43.0	45.2976962049147	138.6019406759801	pass	pass	fail	pass	pass	pass	pass	warn	fail	pass	pass
POC_R72_C1_S112_R1_trim	POC_R72_C1_S112_R1_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	14413909.0	1.9 Gbp	0.0	20-141	42.0	46.44926153575313	138.55094201024858	pass	pass	fail	pass	pass	pass	pass	warn	fail	pass	pass
POC_R72_C1_S112_R2_trim	POC_R72_C1_S112_R2_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	14413909.0	1.9 Gbp	0.0	20-141	42.0	52.55099620881221	138.54290088830172	pass	pass	fail	pass	pass	pass	pass	warn	warn	pass	pass
POC_R72_C2_S8_R1_trim	POC_R72_C2_S8_R1_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	23233557.0	3.2 Gbp	0.0	20-141	42.0	42.73736753549315	138.65030705371544	pass	pass	fail	pass	pass	pass	pass	warn	fail	pass	pass
POC_R72_C2_S8_R2_trim	POC_R72_C2_S8_R2_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	23233557.0	3.2 Gbp	0.0	20-141	42.0	48.72018874886556	138.64156082514614	pass	pass	fail	pass	pass	pass	pass	warn	fail	pass	pass
POC_R72_C3_S39_R1_trim	POC_R72_C3_S39_R1_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	17855369.0	2.4 Gbp	0.0	20-141	43.0	48.695648369635286	138.78151692076483	pass	pass	fail	pass	pass	pass	pass	warn	fail	pass	pass
POC_R72_C3_S39_R2_trim	POC_R72_C3_S39_R2_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	17855369.0	2.4 Gbp	0.0	20-141	43.0	54.54676674231188	138.7725391729513	pass	pass	fail	pass	pass	pass	pass	warn	warn	pass	pass
POC_R72_H1_S48_R1_trim	POC_R72_H1_S48_R1_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	22264917.0	3 Gbp	0.0	20-141	42.0	41.567769898882325	138.81533975626317	pass	pass	fail	pass	pass	pass	pass	warn	fail	pass	pass
POC_R72_H1_S48_R2_trim	POC_R72_H1_S48_R2_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	22264917.0	3 Gbp	0.0	20-141	42.0	46.91509658983012	138.80686876128934	pass	pass	fail	pass	pass	pass	pass	warn	fail	pass	pass
POC_R72_H2_S75_R1_trim	POC_R72_H2_S75_R1_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	17132924.0	2.3 Gbp	0.0	20-141	43.0	45.42057674665617	138.58460132082533	pass	pass	fail	pass	pass	pass	pass	warn	fail	pass	pass
POC_R72_H2_S75_R2_trim	POC_R72_H2_S75_R2_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	17132924.0	2.3 Gbp	0.0	20-141	43.0	50.744141433972054	138.57539541995283	pass	pass	fail	pass	pass	pass	pass	warn	warn	pass	pass
POC_R72_H3_S91_R1_trim	POC_R72_H3_S91_R1_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	15415216.0	2.1 Gbp	0.0	20-141	43.0	44.71188059050126	138.86888098097361	pass	pass	fail	pass	pass	pass	pass	warn	fail	warn	pass
POC_R72_H3_S91_R2_trim	POC_R72_H3_S91_R2_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	15415216.0	2.1 Gbp	0.0	20-141	43.0	50.387334600171876	138.86061317596847	pass	pass	fail	pass	pass	warn	pass	warn	warn	warn	pass
POR_R0_C1_S77_R1_trim	POR_R0_C1_S77_R1_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	13146366.0	1.8 Gbp	0.0	20-141	48.0	15.381040441196033	138.14306805393977	pass	pass	fail	pass	pass	warn	pass	warn	fail	warn	pass
POR_R0_C1_S77_R2_trim	POR_R0_C1_S77_R2_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	13146366.0	1.8 Gbp	0.0	20-141	47.0	17.868123375019454	138.13760426265327	pass	pass	fail	pass	pass	warn	pass	warn	fail	warn	pass
POR_R0_C2_S32_R1_trim	POR_R0_C2_S32_R1_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	18534989.0	2.5 Gbp	0.0	20-141	48.0	13.798241599486879	137.8473781667742	pass	pass	fail	pass	pass	warn	pass	warn	fail	fail	pass
POR_R0_C2_S32_R2_trim	POR_R0_C2_S32_R2_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	18534989.0	2.5 Gbp	0.0	20-141	47.0	15.52161285306441	137.8432012017919	pass	pass	fail	pass	pass	warn	pass	warn	fail	warn	pass
POR_R0_C3_S54_R1_trim	POR_R0_C3_S54_R1_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	12319782.0	1.6 Gbp	0.0	20-141	46.0	32.17022836963403	137.93314029420327	pass	pass	fail	pass	pass	pass	pass	warn	fail	warn	pass
POR_R0_C3_S54_R2_trim	POR_R0_C3_S54_R2_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	12319782.0	1.6 Gbp	0.0	20-141	45.0	35.65926712199086	137.92338971582453	pass	pass	fail	pass	pass	warn	pass	warn	fail	warn	pass
POR_R0_H1_S23_R1_trim	POR_R0_H1_S23_R1_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	16457340.0	2.2 Gbp	0.0	20-141	49.0	12.92890744282285	137.51015370649205	pass	pass	fail	pass	pass	fail	pass	warn	fail	fail	pass
POR_R0_H1_S23_R2_trim	POR_R0_H1_S23_R2_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	16457340.0	2.2 Gbp	0.0	20-141	48.0	14.433801138066068	137.504717348004	pass	pass	fail	pass	pass	warn	pass	warn	fail	warn	pass
POR_R0_H2_S6_R1_trim	POR_R0_H2_S6_R1_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	13662344.0	1.8 Gbp	0.0	20-141	48.0	14.864245998991857	137.66660764799948	pass	pass	fail	pass	pass	warn	pass	warn	fail	fail	pass
POR_R0_H2_S6_R2_trim	POR_R0_H2_S6_R2_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	13662344.0	1.8 Gbp	0.0	20-141	48.0	16.440945087927304	137.66185370533782	pass	pass	fail	pass	pass	warn	pass	warn	fail	warn	pass
POR_R0_H3_S60_R1_trim	POR_R0_H3_S60_R1_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	19298869.0	2.6 Gbp	0.0	20-141	48.0	16.222947524480766	137.67036270363823	pass	pass	fail	pass	pass	warn	pass	warn	fail	fail	pass
POR_R0_H3_S60_R2_trim	POR_R0_H3_S60_R2_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	19298869.0	2.6 Gbp	0.0	20-141	48.0	18.194303797019952	137.66410622301234	pass	pass	fail	pass	pass	warn	pass	warn	fail	warn	pass
POR_R120_C1_S126_R1_trim	POR_R120_C1_S126_R1_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	10349046.0	1.4 Gbp	0.0	20-141	49.0	9.28419252462574	137.83821668200142	pass	pass	fail	pass	pass	fail	pass	warn	fail	fail	pass
POR_R120_C1_S126_R2_trim	POR_R120_C1_S126_R2_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	10349046.0	1.4 Gbp	0.0	20-141	48.0	10.896223302025408	137.83328743538294	pass	pass	fail	pass	pass	fail	pass	warn	fail	warn	pass
POR_R120_C2_S87_R1_trim	POR_R120_C2_S87_R1_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	20884976.0	2.8 Gbp	0.0	20-141	46.0	25.15905928107458	137.9748175913633	pass	pass	fail	pass	pass	warn	pass	warn	fail	warn	pass
POR_R120_C2_S87_R2_trim	POR_R120_C2_S87_R2_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	20884976.0	2.8 Gbp	0.0	20-141	46.0	27.659861311379903	137.96585689157604	pass	pass	fail	pass	pass	warn	pass	warn	fail	warn	pass
POR_R120_C3_S80_R1_trim	POR_R120_C3_S80_R1_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	21022157.0	2.8 Gbp	0.0	20-141	50.0	6.717906207138667	137.41698998823003	pass	pass	fail	pass	pass	fail	pass	warn	fail	fail	pass
POR_R120_C3_S80_R2_trim	POR_R120_C3_S80_R2_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	21022157.0	2.8 Gbp	0.0	20-141	49.0	7.855051571987218	137.41444267588716	pass	pass	fail	pass	pass	fail	pass	warn	fail	warn	pass
POR_R120_H1_S47_R1_trim	POR_R120_H1_S47_R1_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	93077.0	12.8 Mbp	0.0	20-141	43.0	77.55084499930165	138.26806837349721	pass	pass	fail	pass	pass	pass	pass	warn	pass	warn	pass
POR_R120_H1_S47_R2_trim	POR_R120_H1_S47_R2_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	93077.0	12.8 Mbp	0.0	20-141	44.0	79.46216573374733	138.2510609495364	pass	pass	fail	pass	pass	pass	pass	warn	pass	warn	pass
POR_R120_H2_S46_R1_trim	POR_R120_H2_S46_R1_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	19787541.0	2.7 Gbp	0.0	20-141	42.0	40.30332632015435	138.3063500917067	pass	pass	fail	pass	pass	pass	pass	warn	fail	pass	pass
POR_R120_H2_S46_R2_trim	POR_R120_H2_S46_R2_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	19787541.0	2.7 Gbp	0.0	20-141	43.0	45.08898051200879	138.29023960076697	pass	pass	fail	pass	pass	pass	pass	warn	fail	pass	pass
POR_R120_H3_S123_R1_trim	POR_R120_H3_S123_R1_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	12635999.0	1.7 Gbp	0.0	20-141	48.0	15.216149745568874	137.94076914694278	pass	pass	fail	pass	pass	warn	pass	warn	fail	fail	pass
POR_R120_H3_S123_R2_trim	POR_R120_H3_S123_R2_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	12635999.0	1.7 Gbp	0.0	20-141	48.0	16.998480607990107	137.9353421917808	pass	pass	fail	pass	pass	warn	pass	warn	fail	warn	pass
POR_R12_C1_S109_R1_trim	POR_R12_C1_S109_R1_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	10935241.0	1.5 Gbp	0.0	20-141	49.0	11.498584191232466	138.13134433891307	pass	pass	fail	pass	pass	fail	pass	warn	fail	fail	pass
POR_R12_C1_S109_R2_trim	POR_R12_C1_S109_R2_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	10935241.0	1.5 Gbp	0.0	20-141	48.0	12.906887098711989	138.127092763662	pass	pass	fail	pass	pass	fail	pass	warn	fail	warn	pass
POR_R12_C2_S105_R1_trim	POR_R12_C2_S105_R1_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	18254907.0	2.5 Gbp	0.0	20-141	46.0	25.87070633882183	138.29690433372244	pass	pass	fail	pass	pass	pass	pass	warn	fail	warn	pass
POR_R12_C2_S105_R2_trim	POR_R12_C2_S105_R2_trim.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	18254907.0	2.5 Gbp	0.0	20-141	45.0	29.226198665345414	138.28725290137058	pass	pass	fail	pass	pass	warn	pass	warn	fail	warn	pass
