"Gene","p","padj","loglik_full","loglik_red","df_full","df_red","mean","converge_combined","converge_case","converge_control","converge_sigmoid","impulseTOsigmoid_p","impulseTOsigmoid_padj","sigmoidTOconst_p","sigmoidTOconst_padj","isTransient","isMonotonous","allZero","response_type"
"Porites_compressa_HIv1___RNAseq.g14666.t1",0.383652220284493,0.631387990440499,-228.114782797441,-230.750532997626,17,12,385.716275161977,0,0,0,0,0.204398229165842,0.405911123445567,0.122353224094909,0.329584052206276,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g14667.t1",0.928288195384037,1,-181.005367957011,-181.687004753102,17,12,35.647659681959,0,0,0,0,0.957734261080226,1,0.370579359929041,0.699100399092081,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g14668.t1",0.000675323279302719,0.00559553574279396,-231.955475334486,-242.664287380387,17,12,122.737364781279,0,0,0,0,0.00461650494423098,0.0271248031474242,0.00276230740760937,0.0165955758850517,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___TS.g9048.t2",0.307120987864676,0.547098438305946,-158.849578357886,-161.844948419497,17,12,39.8900038978861,0,0,0,0,0.00962270385418112,0.0474099237202773,0.864425601325582,1,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.3413_t",0.92329016054482,1,-143.935032861203,-144.639696934704,17,12,20.8183342519106,0,0,0,0,0.0145068849900801,0.0643470929569672,0.217741447837431,0.495460013569496,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g14672.t1",0.951252050471409,1,-108.564246918332,-109.130138331566,17,12,10.2271753097739,0,0,0,0,0.76289777348437,0.880873972278668,0.497342403083323,0.829618187340981,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g14673.t1",0.425395398364497,0.673363098332378,-116.705212639259,-119.166527633743,17,12,17.3402974893726,0,0,0,0,0.0773919088694318,0.211728366866198,0.981852499254063,1,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g14674.t1",0.421274870434072,0.669500476210966,-202.787330894043,-205.265325756855,17,12,95.8646083028368,0,0,0,0,0.0560492878404329,0.170136273830867,0.348402127534895,0.673577446567465,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g14675.t1",0.000886971120484512,0.00687859239615238,-189.916602854849,-200.312278791795,17,12,108.718410903756,0,0,0,0,6.03002823318977e-06,0.00014217627460279,0.635005310654329,0.944652503658701,TRUE,FALSE,FALSE,"Transient"
"Porites_compressa_HIv1___RNAseq.g14676.t1",9.50742483653484e-07,2.55252073834e-05,-230.639930464681,-248.638866228095,17,12,562.291586906299,0,0,0,0,6.03991379325681e-11,7.18828181836434e-09,0.0032061245653774,0.0187099928998844,TRUE,FALSE,FALSE,"Transient"
"Porites_compressa_HIv1___RNAseq.g14678.t1",0.975280803611247,1,-152.703660310103,-153.117149152808,17,12,23.0152056087139,0,0,0,0,0.73019447315866,0.86023767809727,0.853326241627433,1,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g14679.t1",0.325092531303073,0.567649404662134,-158.538130133705,-161.443402096472,17,12,24.3367225496441,0,0,0,0,0.044449153356417,0.14454843525762,0.259245556906527,0.556897862984391,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g14680.t1",0.333307701174721,0.576779462497352,-201.163538169617,-204.028904090679,17,12,160.244207174474,0,0,0,0,0.152372827858661,0.335632864633468,0.670624126898768,0.968309729878097,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g14682.t1",0.000544081086168029,0.00472155215307179,-237.775394650798,-248.731548822567,17,12,333.944407257513,0,0,0,0,4.9834953526928e-05,0.000783340504495315,0.219979061288303,0.498982207338122,TRUE,FALSE,FALSE,"Transient"
"Porites_compressa_HIv1___TS.g9063.t2",0.0303810745067897,0.105429997509361,-276.054690802788,-282.226082092597,17,12,1286.26353955953,0,0,0,0,0.00010523084515524,0.00142372361959048,0.234101575610025,0.521084974226444,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g14684.t1",0.000165360960762728,0.00180903443425743,-204.687271103101,-216.994497067441,17,12,202.912548354501,0,0,0,0,2.96337066086782e-07,1.19455991508179e-05,0.106565961082255,0.297765159271608,TRUE,FALSE,FALSE,"Transient"
"Porites_compressa_HIv1___RNAseq.g14685.t1",0.691384774408388,0.892373249673024,-185.167512979199,-186.695408231147,17,12,106.946832727863,0,0,0,0,0.00498851397566229,0.0288603169652584,0.314677096233172,0.630981713106925,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g14686.t1",0.114716817340913,0.279096879852777,-163.738966326254,-168.169725938845,17,12,48.5014211693035,0,0,0,0,1.46895790523893e-05,0.000289080821265775,0.702837597589866,0.98777036624734,TRUE,FALSE,FALSE,"Transient"
