"","POR_R0_C1","POR_R0_C2","POR_R0_C3","POR_R0_H1","POR_R0_H2","POR_R0_H3","POR_R1_C1","POR_R1_C2","POR_R1_C3","POR_R1_H1","POR_R1_H2","POR_R1_H3","POR_R3_C1","POR_R3_C2","POR_R3_C3","POR_R3_H1","POR_R3_H2","POR_R3_H3","POR_R12_C1","POR_R12_C2","POR_R12_C3","POR_R12_H1","POR_R12_H2","POR_R12_H3","POR_R24_C1","POR_R24_C2","POR_R24_C3","POR_R24_H2","POR_R24_H3","POR_R72_C1","POR_R72_C2","POR_R72_C3","POR_R72_H3","POR_R120_C1","POR_R120_C2","POR_R120_C3","POR_R120_H1","POR_R120_H2","POR_R120_H3"
"Porites_compressa_HIv1___RNAseq.g23647.t1",10.9292507763034,8.99482553704073,9.20571870989158,5.95259633467598,6.30870584186732,5.95259633467598,5.95259633467598,6.74462520193109,11.4061099752823,5.95259633467598,7.11257013049063,6.42263179653271,6.16677130254503,9.93119511006036,5.95259633467598,6.300603679974,6.47686294679637,6.53284786212132,10.2062878236402,10.4879147776809,5.95259633467598,8.70339102691832,9.31819812753985,10.4158367096053,6.334697090918,5.95259633467598,10.1646580467283,8.12505220054247,7.76550906275101,5.95259633467598,6.29803217865275,6.51056090981918,9.28951818921685,6.67313942415935,5.95259633467598,5.95259633467598,7.11611881327385,7.06636321343409,7.61529827315528
"Porites_compressa_HIv1___RNAseq.g12184.t1",6.62689158983609,5.95259633467598,5.95259633467598,7.00802410837291,6.98166289169079,6.86185870796661,6.96106746658943,7.07138465209294,5.95259633467598,6.4296416310312,7.92303509410159,7.33498901391591,7.24744656127158,6.41382888215179,6.76996015764522,6.35411842625349,6.29688343297351,5.95259633467598,6.50518885761815,6.29090597517593,7.40255406842941,6.2232355047611,5.95259633467598,6.27131185506574,7.06054181876276,7.1514875035316,6.35081772692159,5.95259633467598,5.95259633467598,7.38428804168284,7.52041051270801,6.92918553256783,5.95259633467598,7.0834039804162,6.85184140146309,7.25734981320647,5.95259633467598,5.95259633467598,5.95259633467598
"Porites_compressa_HIv1___RNAseq.g12186.t1",6.54521480086283,5.95259633467598,6.26103107218676,5.95259633467598,5.95259633467598,6.13038203805945,5.95259633467598,5.95259633467598,5.95259633467598,6.2288527768453,6.54417923912193,5.95259633467598,5.95259633467598,6.76306164766152,6.18209430011305,6.35411842625349,6.51262701380221,6.14717231323604,5.95259633467598,6.22903524399475,5.95259633467598,5.95259633467598,6.57103939862922,5.95259633467598,6.2377660881358,6.31807787486634,6.88713971555376,6.52586722234553,6.45862633142942,5.95259633467598,5.95259633467598,5.95259633467598,6.44236882407384,5.95259633467598,6.42243922814969,6.38882533654587,6.29103786878464,6.37507652403048,5.95259633467598
"Porites_compressa_HIv1___RNAseq.g12185.t1",6.67591666676714,6.42977462361211,6.29727362828458,5.95259633467598,5.95259633467598,6.30749722337602,5.95259633467598,6.19413009273078,5.95259633467598,5.95259633467598,5.95259633467598,6.52701752601347,6.21478600385432,6.44537819960081,6.41015624941559,6.44357436453657,6.62224557360789,6.62114041911661,5.95259633467598,5.95259633467598,5.95259633467598,6.45708431844011,6.17271341096475,5.95259633467598,5.95259633467598,6.61580198238693,6.51400699011263,6.46996530718492,6.52134802635285,5.95259633467598,6.58597234941896,6.67997635633111,5.95259633467598,5.95259633467598,6.60048471837626,5.95259633467598,6.30479054280798,6.25186666297333,5.95259633467598
"Porites_compressa_HIv1___RNAseq.g12187.t1",5.95259633467598,5.95259633467598,5.95259633467598,6.34983227214132,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,6.61445145507439,5.95259633467598,6.37987228047107,6.85668982473571,5.95259633467598,6.45798845288823,6.67365636870996,5.95259633467598,6.22903524399475,5.95259633467598,6.40026086626932,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,6.46962537320732,6.37725677054848,5.95259633467598,6.38181545719114,5.95259633467598,5.95259633467598,6.18934898304156,5.95259633467598
"Porites_compressa_HIv1___RNAseq.g12188.t1",7.77252226118163,8.47779162565722,8.37419478091994,7.97707773516809,7.6990824019681,8.14271523689457,7.35244092392158,7.4265561927791,8.52432519242304,7.62839147693355,8.36052055685986,7.77548193069877,7.59706741969294,8.2598340865501,7.58356396183855,8.75225412032816,8.45263589976627,8.46007033872014,7.71302388197735,6.92280529397078,7.95467917300227,8.61761667306193,8.06038462409235,8.95938216852215,7.9065307837285,7.75967092991206,6.63806195375487,7.48585179270916,7.03370491116947,7.90822158974498,7.78047996939336,7.99359599506241,6.59821935163374,8.35812479396396,7.92017280530053,7.5635417801688,6.17135106747003,6.18934898304156,5.95259633467598
"Porites_compressa_HIv1___TS.g2188.t1",6.41291564548247,6.59051098993224,7.14477950736426,6.41080687830333,6.5663249227676,5.95259633467598,6.44458636134469,6.49019737878594,6.48505960354058,7.03382844479911,5.95259633467598,6.59377928902544,5.95259633467598,6.95325829067769,5.95259633467598,7.11264670575611,6.71535870286303,5.95259633467598,5.95259633467598,6.7263725289994,5.95259633467598,7.35053141151609,6.61975693445358,5.95259633467598,6.91579324021148,5.95259633467598,7.01054704111098,6.99019662972108,6.90893859680706,6.80943928353642,6.56734646776153,6.31916381869985,7.22111203453094,5.95259633467598,5.95259633467598,5.95259633467598,7.59254515037227,7.51693750541427,7.02432937821534
"Porites_compressa_HIv1___RNAseq.g23722.t1",5.95259633467598,6.42977462361211,6.70111972392989,5.95259633467598,6.41156184822539,5.95259633467598,5.95259633467598,6.43399180648962,6.48505960354058,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,6.62456018220459,5.95259633467598,6.51863124574047,6.37376431480314,5.95259633467598,5.95259633467598,6.56702447366205,5.95259633467598,7.11043830365037,6.66493509385929,5.95259633467598,6.56070179799608,5.95259633467598,5.95259633467598,6.4288947705469,6.50636453618694,6.42207038692516,6.78899783732865,5.95259633467598,6.8043212637654,5.95259633467598,5.95259633467598,5.95259633467598,6.88084502806669,6.90110707054428,7.04634534163786
"Porites_compressa_HIv1___RNAseq.g23729.t1",6.69913045222413,7.23177509687402,6.78720227756823,6.96085362233578,6.49474886200253,6.51165538359324,6.92295658456757,6.84318071027772,7.27819024811755,6.89423572207304,7.21072553607978,7.54042061406938,7.05958774868958,7.54120205992384,6.73867897417546,6.7950828931917,7.26549925891003,8.47430418154606,7.08097253879762,6.87565580960374,6.60458615075791,7.72630635282369,7.30213893788705,8.63655534200618,6.74050099083069,6.88260446746318,7.58937110712525,7.60406952754902,7.35340593619251,7.55587341199839,6.74715548611051,6.97092500842566,7.61122532908795,7.06695413293832,7.07968262026219,6.76119329949364,8.03765876350977,7.78441665077866,7.81404998209424
"Porites_compressa_HIv1___RNAseq.g23731.t1",6.2787785272686,6.55456326508321,6.17089988939438,5.95259633467598,6.24360364562902,6.13038203805945,6.84109398371442,6.19413009273078,6.15482711531932,6.2288527768453,6.54417923912193,6.67267975540338,6.88302734717704,6.66711526080307,6.85668982473571,6.19897223454891,6.23392713299791,7.14951260977881,6.58940069709624,6.31787387355631,6.76606286268338,6.4389080699794,6.17271341096475,6.82816873574601,6.41123395207848,6.94744834950139,6.55836271838747,6.30508834943438,5.95259633467598,5.95259633467598,5.95259633467598,7.08556640008411,6.42170350196659,6.92340826597251,6.83224098947689,7.00192658899662,6.46801512333904,6.40050603750341,5.95259633467598
"Porites_compressa_HIv1___RNAseq.g23730.t1",7.24356344030958,7.18320547404602,7.54224540642963,7.26769810780663,7.39265655944366,7.02441475656303,6.92295658456757,7.07138465209294,7.50794422097,7.62839147693355,7.55408988875289,7.47348735633481,7.23175831865085,7.3419682419393,6.883599896048,7.34974166642921,6.8715307943448,6.81072019097439,7.26837641514042,7.41782637147762,7.0382635822151,7.53224776612944,7.41089989733059,7.25357026002154,7.4582130214123,6.9680115554906,7.27077063391912,7.72078356715802,7.27102820867168,7.61142048788968,7.16506203501343,7.06742420265449,8.02144987596274,7.38993431446482,6.95196326839439,7.25734981320647,7.74622597764587,7.89348663139224,7.77012021901052
"Porites_compressa_HIv1___TS.g2204.t1a",7.07224129868143,6.55456326508321,6.48481586011434,6.5126262394881,6.15854369146078,6.48329379474839,6.44458636134469,6.33383071922369,7.10211012714316,6.4296416310312,6.61287205417197,6.55014936926418,6.42976802008133,6.78079720887001,6.41015624941559,6.6978870589258,6.76339706127432,6.64793213906551,6.84615133773852,6.36646869369212,6.38148430863738,6.62410855272826,6.545082098825,6.60539877232819,6.59853381010794,6.61580198238693,6.88713971555376,6.60803853341171,6.52134802635285,6.70440925592058,6.26171050342147,6.46962537320732,6.68296357035482,6.35514171445123,6.44144629384064,6.38882533654587,6.51162206019413,6.50008615188942,6.46122571269053
"Porites_compressa_HIv1___RNAseq.g28703.t1",6.2787785272686,5.95259633467598,6.38796619931776,5.95259633467598,5.95259633467598,6.48329379474839,5.95259633467598,6.29378008825685,6.30230040457432,5.95259633467598,5.95259633467598,5.95259633467598,6.25520863603687,6.44537819960081,5.95259633467598,6.37830451695378,6.26700974214638,5.95259633467598,5.95259633467598,6.40980433107608,5.95259633467598,6.4199979491532,6.67575578196302,6.42946847938297,6.44493674017526,5.95259633467598,6.74169666096739,6.63799105258,5.95259633467598,6.31688746408323,6.17138169068834,6.42499372449578,6.29974513043416,5.95259633467598,5.95259633467598,5.95259633467598,6.17135106747003,6.3617516497237,6.50920342993851
"Porites_compressa_HIv1___RNAseq.g28710.t1",7.73390900554987,7.64709008585013,6.7162075647452,6.91097879417983,7.10573626891353,7.11433072011079,5.95259633467598,6.84318071027772,6.98228397601649,7.55234028209285,8.12454167192116,6.75975847030493,6.32288180086116,6.95325829067769,6.70596865650508,5.95259633467598,6.57776544231343,5.95259633467598,5.95259633467598,6.38869141354521,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,6.20774271264972,5.95259633467598,7.90211192149297,6.4288947705469,6.68752281574066,7.82917064352149,7.30480634238901,6.61774880404416,6.46216624566713,6.52006472232304,5.95259633467598,6.48586222261925,6.42017342587065,6.48996957064783,7.00176755525813
"Porites_compressa_HIv1___RNAseq.g28709.t1",5.95259633467598,5.95259633467598,6.26103107218676,5.95259633467598,5.95259633467598,6.45325247433211,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,6.3601056668685,6.29077298367697,6.57890091807685,5.95259633467598,6.42285908425841,5.95259633467598,5.95259633467598,5.95259633467598,6.31787387355631,5.95259633467598,6.40026086626932,6.44290752302291,6.62399460594639,6.57358455137975,5.95259633467598,5.95259633467598,6.70732584452978,5.95259633467598,6.50711993525424,6.26171050342147,5.95259633467598,6.53439518019718,5.95259633467598,5.95259633467598,5.95259633467598,6.27669104425638,6.3617516497237,5.95259633467598
"Porites_compressa_HIv1___RNAseq.g28711.t1",9.0613182127477,7.92769912563197,8.22899198130049,9.15669132255795,8.54701131550725,9.06542121624288,8.45320720980648,8.80326855649144,8.03100179424668,8.08457387357635,8.51904796002983,8.0560288404684,8.54456597747057,7.61802995715714,7.83266962930356,8.44127355742927,8.5471822921429,8.20335505126863,8.8222007989625,6.62467335834538,9.23531127965092,6.86631353531886,6.72741332413857,6.50241761429992,9.46534772703789,9.08488127861157,6.96327270472377,6.80568799460495,6.49094333457766,8.07552228075917,8.32629987288075,7.50639948889496,6.35312942474907,8.13593583407987,8.6592702617282,8.52088187153906,6.66492873061797,6.18934898304156,5.95259633467598
"Porites_compressa_HIv1___RNAseq.g28712.t1",7.8318883265424,7.1321525244033,7.21396916479548,5.95259633467598,7.16995105982264,6.79379916548033,5.95259633467598,7.02276001173708,7.55083696161316,7.33657930994758,7.04111313707631,5.95259633467598,6.77180409238195,7.04716766509518,7.35029370413437,7.24495104417902,7.75030281108818,7.10608265216686,7.03871809118045,6.76094951698293,5.95259633467598,6.35781725841875,6.206683726521,6.81434263584384,6.49141215375273,6.90478071539466,7.35539693835283,6.82838067321469,6.74156026070164,6.58028226399417,7.14727486413277,7.06742420265449,6.29974513043416,6.77401916640595,6.80188746307686,6.63848764236646,6.39955015736961,6.34796558463878,5.95259633467598
"Porites_compressa_HIv1___RNAseq.g5901.t1b",5.95259633467598,7.05960249130032,6.29727362828458,6.55687589404393,7.03689740645976,6.34913938966864,7.35244092392158,6.43399180648962,6.35607292500067,5.95259633467598,5.95259633467598,5.95259633467598,7.36515165107551,6.30188837253759,7.44353142036919,6.783616674417,6.89149110476665,7.21789669284812,5.95259633467598,6.59653660477735,7.64589943274369,6.47460344498637,6.51786485827862,5.95259633467598,6.96176443928697,6.78721131028418,5.95259633467598,6.94287793775584,6.34536379035542,5.95259633467598,6.73265726500844,7.43183689677181,7.57623390350804,6.69975717778557,7.08710514929011,7.6112896082689,7.70149910765808,7.38460382139916,8.36640691191488
"Porites_compressa_HIv1___TS.g29319.t1",5.95259633467598,7.02110731386537,9.51080025557588,6.59793719616574,9.34753571960845,6.61246358519988,5.95259633467598,6.68987395151787,5.95259633467598,6.72587215377838,6.73119787953153,7.38588595315347,5.95259633467598,7.90179630620463,6.79997159031528,9.98655023779126,7.14647410440864,5.95259633467598,5.95259633467598,9.59095875944179,5.95259633467598,10.3377787892735,10.19971245644,5.95259633467598,9.28454464869329,5.95259633467598,7.19775812877366,10.3620593587034,6.79181154379517,6.90177082341476,6.48597951893272,5.95259633467598,10.2249779211827,5.95259633467598,5.95259633467598,5.95259633467598,10.0982565580985,10.1375157212082,10.0706733215504
"Porites_compressa_HIv1___RNAseq.g24279.t1",5.95259633467598,5.95259633467598,6.56601019435638,5.95259633467598,7.21551572359486,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,6.97746519699104,6.15168458443129,5.95259633467598,5.95259633467598,6.86589295729461,5.95259633467598,6.63716531264503,6.44290752302291,5.95259633467598,7.00543007457128,5.95259633467598,5.95259633467598,6.69402010203524,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,6.35312942474907,5.95259633467598,5.95259633467598,5.95259633467598,6.26166731912606,6.31879974304282,5.95259633467598
"Porites_compressa_HIv1___RNAseq.g24267.t1",6.57371089032315,6.84768569885166,7.11752860197052,7.62463104124857,6.65953098639699,7.39124068044933,6.64508475017963,7.53818285544127,5.95259633467598,6.62423625852316,7.14638700889226,6.99835163384487,6.59050222404018,6.62456018220459,6.46363466685368,7.20991717767762,7.6973972278134,6.926875773622,5.95259633467598,7.26338455082223,6.64877501700279,6.90310432810153,7.10798818866937,6.60539877232819,6.92362914182129,5.95259633467598,6.80321196059841,7.37905026021781,7.41004720208397,6.75881045692499,7.55775793813488,6.67997635633111,7.18541210483561,5.95259633467598,6.60048471837626,5.95259633467598,7.22143665616734,6.9648439547463,7.80321319905966
"Porites_compressa_HIv1___TS.g29320.t1",13.7542469984605,12.965754022921,13.2252494668877,13.080132296504,13.4424310482261,13.5870846139294,13.1824538861377,12.9902140772134,13.4132997322729,12.7205362991351,13.0777235859322,12.6841846616915,13.2770509684113,12.2727822820609,13.6783718170176,13.4836405225706,13.4744672621774,13.8690237785139,13.9233008914817,12.9004928497976,13.4635448826453,12.4926477560707,12.384475412025,12.8556908531519,12.7779940785013,13.1104487065689,11.7450528747742,12.2781249563104,12.4873397934434,12.7509317639877,12.9493144303582,12.8120712781576,12.0714184893364,12.8050334145528,12.879994494379,13.2636057921483,12.113170122985,12.0824854399216,12.7056293953695
"Porites_compressa_HIv1___RNAseq.g24270.t1",8.39257418770243,8.52819855970014,8.30187782657365,8.4807921134904,8.43198710693459,8.62486101354523,8.56203331894977,8.40399119554858,8.41165016129507,8.50731164759197,8.46453601834905,8.02720167255425,8.79695751578743,8.43177979552419,8.49092301508674,7.4734705688537,7.79270469613763,7.83125527894521,8.69723450118796,8.56337487881319,8.65425705395096,7.9041658971302,7.77835961710851,8.03622954998934,8.47307981414128,8.84709535254581,8.0099561427255,7.76626815780992,8.04027227183454,8.54278342843961,8.54137473943385,8.73838337518844,7.64520850535122,8.61894290828926,8.3402244784675,7.84451282428755,7.91230286878533,8.00586157821246,8.09357740585664
"Porites_compressa_HIv1___RNAseq.g24271.t1",9.61955700391307,8.76032348750468,9.20220445827156,9.61982570541467,9.8788316272772,9.35273461869112,9.60869703104593,8.59331806849376,9.67524885411995,8.53493071818961,8.26077856411533,7.7989870318122,8.28817813657002,8.01457956699892,8.63842055841514,9.58201922825202,8.44508310760314,8.47901581983872,10.1527412532844,8.83611464864067,9.04519618787273,8.32484305003636,7.39191739233014,7.86143542035159,9.10193644460439,8.57566875252028,9.48228583252376,7.0945446737247,8.10699999790492,8.16222212791899,8.23675438216123,8.80164534764958,6.8687097336894,9.49735077201797,8.76414912214353,9.57660707922234,6.6452409228867,6.42452618434384,6.40799499548878
"Porites_compressa_HIv1___TS.g29323.t1",7.72603756185923,8.27500273503131,7.60831760151189,8.56963377795209,7.86963623999185,8.79398840784038,8.24173719644953,8.03538589503698,7.57170103854605,8.24087633975678,8.66103254815757,7.6894643100896,7.49014692389581,8.14781975901249,7.83266962930356,7.71883245758781,8.18088110615347,7.84659604257553,9.44029634104467,7.83236247176587,8.28492664532448,7.5512729200847,7.30732886038559,8.76561234555737,7.14982143162158,8.18917384637896,10.1055931912075,7.21071200146163,8.7966872937861,7.5671960940594,8.1368813807886,7.86654831954296,7.10991604386725,8.40166309661178,7.8514683784723,8.40036538048379,6.77795619362299,6.81383182372289,6.5531900394771
"Porites_compressa_HIv1___RNAseq.g24273.t1",7.36899405105782,6.77181523468422,7.13578046710004,7.41525245136816,8.98198498450564,7.43711189926914,7.83457699053207,7.63296488433167,7.30479799232873,8.08457387357635,9.01608161670809,7.35222189931478,8.46917745192328,7.38842378534678,8.88338004004962,7.6537741998714,7.12391042047695,8.4115142437419,7.61691301346443,7.70953261100808,8.73921132186106,7.38387272261044,7.41089989733059,7.62783848165782,7.7712388739396,8.16130398014005,6.74169666096739,7.99041394554757,7.67324316358776,7.61142048788968,7.99489955020932,8.05651770657907,8.12011222729791,7.79331138640543,8.08192826268569,8.26800960082215,8.35697586407467,7.87816158219475,8.14453561840518
"Porites_compressa_HIv1___RNAseq.g24274.t1",6.21911146055729,7.05960249130032,6.26103107218676,6.55687589404393,7.03689740645976,6.42120800634614,6.64508475017963,6.29378008825685,5.95259633467598,7.55234028209285,6.87856233519856,7.2631238074405,6.84767358534821,7.08463255028269,6.79997159031528,6.44357436453657,6.29688343297351,6.50006670343884,6.50518885761815,6.31787387355631,6.92803576683218,6.49152961826325,6.31146879497396,6.37358003619685,6.47639807929937,6.31807787486634,6.96327270472377,6.82838067321469,6.49094333457766,7.24289953136817,6.22042465309939,6.58416390604906,6.8043212637654,6.88348173420954,6.51080727721129,6.48586222261925,6.36662968217179,6.62520560509216,6.59400871943579
"Porites_compressa_HIv1___TS.g29326.t1",8.50112619051245,5.95259633467598,7.47871602455663,6.67264301936155,8.01971067769213,6.67841073519852,5.95259633467598,6.811725232981,8.34036972574567,7.23669209997229,5.95259633467598,6.57237168812893,6.42976802008133,6.81506038827299,6.85668982473571,8.14743813843921,6.70282178081548,5.95259633467598,5.95259633467598,7.99653408383219,5.95259633467598,8.09692943005729,7.72926260153797,6.42946847938297,8.16355665600677,6.37424518333408,6.86013385820606,8.74017053335365,6.64096596858534,5.95259633467598,6.71785762967806,6.42499372449578,8.80536701770637,6.67313942415935,6.44144629384064,5.95259633467598,7.73149915459066,7.64623984442028,8.81307937397477
"Porites_compressa_HIv1___TS.g29327.t1",6.93229043504749,6.62442186308119,7.39039312004969,6.55687589404393,7.53403313641965,5.95259633467598,5.95259633467598,5.95259633467598,6.86482046331464,7.60983524007738,7.30019322635818,6.97356420103838,5.95259633467598,7.00811817775568,6.85668982473571,8.30242493440027,6.67703864306576,6.42742348690572,5.95259633467598,7.46657824144412,5.95259633467598,8.29645028905779,7.93935805869664,6.54588233718893,7.485171878288,6.16398276627207,6.88713971555376,7.73918141242025,6.52134802635285,7.19646028310504,6.48597951893272,6.61774880404416,8.14606341002938,5.95259633467598,5.95259633467598,5.95259633467598,7.54647661693463,7.53464008139581,8.11078538581883
"Porites_compressa_HIv1___RNAseq.g24277.t1",9.05841432168368,5.95259633467598,6.17089988939438,6.34983227214132,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,9.19015420442517,7.33657930994758,6.8324993795642,7.48112148393853,6.37977747110419,6.74488728773773,6.70596865650508,6.40115302448664,6.45798845288823,6.59314670821656,5.95259633467598,5.95259633467598,6.69013292731831,5.95259633467598,5.95259633467598,6.81434263584384,5.95259633467598,6.76139185774774,7.27077063391912,5.95259633467598,6.38652183341956,7.50944047295192,5.95259633467598,6.73691021106745,6.23626925655167,6.61643794679707,6.40260074146046,5.95259633467598,6.31801617342694,5.95259633467598,5.95259633467598
"Porites_compressa_HIv1___RNAseq.g5905.t1",5.95259633467598,7.3511478669783,5.95259633467598,5.95259633467598,5.95259633467598,6.38671650962323,5.95259633467598,6.40315922118992,5.95259633467598,5.95259633467598,5.95259633467598,6.39251512884189,6.45283284350852,7.42421853625029,5.95259633467598,5.95259633467598,6.60777670084371,5.95259633467598,6.72944665037997,6.26154678031906,5.95259633467598,5.95259633467598,5.95259633467598,6.47927216025169,5.95259633467598,6.46810169801592,7.57607080569909,5.95259633467598,6.45862633142942,5.95259633467598,6.67146097229499,6.58416390604906,6.1533446737004,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598
"Porites_compressa_HIv1___RNAseq.g5906.t1",5.95259633467598,7.23177509687402,6.93486081503098,7.44549699531372,6.5663249227676,7.33353238327002,7.37714679718785,7.38383234705028,6.35607292500067,6.56662370686665,6.46580876642836,6.89464498648942,7.18318926038319,7.79730636627594,7.09403971266261,6.73589041468285,7.40175854548416,7.23103369576116,7.42701722838754,6.89483831259626,7.26783691845316,6.80776085496214,6.95772733947241,7.38273157331606,6.77889964716499,7.18429999403157,7.46377180379187,6.78230213119684,7.22429528958162,6.87966001329185,7.19115824379558,7.41891340798039,6.69607939703318,7.20578270692427,7.31694920764906,7.84451282428755,7.08217222505243,7.11973580555524,6.73502445384488
"Porites_compressa_HIv1___RNAseq.g5902.t1",7.41120550350419,5.95259633467598,6.81380011714743,5.95259633467598,5.95259633467598,6.51165538359324,5.95259633467598,5.95259633467598,7.62228878891055,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,6.74488728773773,5.95259633467598,5.95259633467598,6.19633219748462,5.95259633467598,5.95259633467598,6.98470443849137,5.95259633467598,6.2550697040146,6.26358843746246,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,6.62773889366473,5.95259633467598,5.95259633467598,5.95259633467598,6.33077007779401,6.26994965936507,5.95259633467598
"Porites_compressa_HIv1___RNAseq.g5903.t1",7.34725932549301,7.4061850527222,6.77354380252507,6.41080687830333,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,7.54026250300684,6.67698584643308,5.95259633467598,6.3601056668685,6.29077298367697,7.58024705501879,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,8.12269456008317,7.21763306350381,5.95259633467598,5.95259633467598,5.95259633467598,7.27901871884317,5.95259633467598,5.95259633467598,7.28824565365421,6.20215500636197,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,6.55102784464393,5.95259633467598,6.31210182446658,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598
"Porites_compressa_HIv1___RNAseq.g5907.t1",7.92942998541797,7.90144039828042,7.05075116121341,7.51773078613129,6.88106135284421,7.19654470428219,7.71301264967574,7.11761076854,7.97272137160483,8.44059850682623,8.29905945931855,8.02720167255425,7.55076234301174,7.95943533254745,7.31735017253951,6.86051446649338,6.8715307943448,8.20911976179316,8.51075611967577,6.96746414958696,7.32765812484082,6.71045846032436,6.79395932217905,8.14623339870724,6.96919379561599,7.9474843350924,8.22599698332956,6.90305628862636,7.16902342500329,7.84717403835385,6.82863732378087,7.75474288688128,7.13318314954298,7.44875688529679,7.17197354307842,7.48801969035207,6.84129197423373,6.68663787270828,6.93041652905834
"Porites_compressa_HIv1___TS.g15973.t1",5.95259633467598,6.51618789497263,6.43889820826127,5.95259633467598,5.95259633467598,6.38671650962323,5.95259633467598,6.56451126886645,5.95259633467598,6.67698584643308,5.95259633467598,5.95259633467598,6.47484149818652,5.95259633467598,5.95259633467598,6.58444743585807,6.52963981225622,6.50006670343884,6.79005713288275,6.40980433107608,6.38148430863738,6.31022711563844,6.44290752302291,6.27131185506574,6.46092085458289,5.95259633467598,5.95259633467598,6.48927723472113,6.45862633142942,6.42207038692516,6.38892164622673,5.95259633467598,6.35312942474907,6.67313942415935,5.95259633467598,5.95259633467598,6.2113315717962,6.21188785519535,5.95259633467598
"Porites_compressa_HIv1___RNAseq.g12200.t1",6.60088297495451,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,6.88304737528514,6.19413009273078,6.86482046331464,5.95259633467598,5.95259633467598,5.95259633467598,7.18318926038319,5.95259633467598,6.85668982473571,5.95259633467598,5.95259633467598,6.94474243770106,7.08097253879762,5.95259633467598,6.60458615075791,5.95259633467598,5.95259633467598,7.15443344749374,5.95259633467598,6.88260446746318,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,7.30963740879288,5.95259633467598,7.06695413293832,6.72589969927292,6.63848764236646,5.95259633467598,5.95259633467598,5.95259633467598
"Porites_compressa_HIv1___RNAseq.g12206.t1",7.52902615507664,7.59139931085308,7.09892445433179,6.85794527919176,7.21551572359486,6.9395804001917,6.64508475017963,6.74462520193109,7.47468563104818,7.26257180818922,7.00320603401262,7.53317371169051,6.73078008122687,7.37929001948909,6.59702825454848,6.74811793943574,6.7974623682014,6.64793213906551,6.72944665037997,7.16972472263101,6.55694305465892,7.14549143806697,7.06937521277466,6.84175456039361,6.99111245506194,6.90478071539466,6.86013385820606,7.34101725574966,7.30475054140366,7.53289078822936,6.99161353788141,6.83891282190577,7.35273171276251,5.95259633467598,6.83224098947689,6.76119329949364,7.05489989363437,7.05716666878136,7.50888948539788
"Porites_compressa_HIv1___RNAseq.g9394.t1",7.47165200939302,7.84722056893558,8.136641948033,7.95773613634124,7.10573626891353,7.5235811763241,7.73113534103268,7.6399492146212,7.79709566942234,7.55234028209285,7.24141700412715,7.63741295396921,7.27054097537675,7.16671983105696,7.21184595787773,8.09815292011849,8.02071904152939,7.33053923340872,7.3663257447182,7.34928716025338,7.5546299959937,8.71494614610556,8.19608503125876,7.87654201299428,7.67704186054458,7.41488572022927,7.1190262173728,7.73918141242025,7.8019864948637,6.85693439196482,7.32763021409139,7.20382007124428,7.61614020173109,7.36549639173313,7.57771462408925,7.11972641622691,8.12271512271759,8.18597566158542,7.54994369351544
"Porites_compressa_HIv1___RNAseq.g9392.t1",8.32991399125342,7.3369412981735,8.4699229661171,8.86191681072279,10.3615078903609,9.11342476159159,9.67475935552325,9.63003677423017,8.65098151479127,9.63163415852912,9.84072943751324,9.46396177129822,9.77308640680578,7.58790151346466,9.82658490319249,9.72652447611506,8.59097257289323,9.67315127083445,7.64167544467476,8.99535980894986,9.98747020864266,7.92515156560603,8.46665551030883,8.14216966498335,9.71476506063119,9.85626037240176,8.21800513429264,8.358865413985,8.59014791900204,9.19413253845968,10.1889533774966,9.89062907456998,8.26865920982557,9.64109990643851,10.3068731668752,9.72096370161273,7.68841064373105,8.49983443595629,8.75066469887563
