"","DateTimeEST","TempC","IntensityLux","Tank","Treatment"
"5181",2025-07-12 01:42:04,25.028,0,"Tank4","Control"
"5182",2025-07-12 01:47:04,25.028,0,"Tank4","Control"
"5183",2025-07-12 01:52:04,25.028,0,"Tank4","Control"
"5184",2025-07-12 01:57:04,25.125,0,"Tank4","Control"
"5185",2025-07-12 02:02:04,25.222,0,"Tank4","Control"
"5186",2025-07-12 02:07:04,25.222,0,"Tank4","Control"
"5187",2025-07-12 02:12:04,25.222,0,"Tank4","Control"
"5188",2025-07-12 02:17:04,25.125,0,"Tank4","Control"
"5189",2025-07-12 02:22:04,25.125,0,"Tank4","Control"
"5190",2025-07-12 02:27:04,25.125,0,"Tank4","Control"
"5191",2025-07-12 02:32:04,25.125,0,"Tank4","Control"
"5192",2025-07-12 02:37:04,25.028,0,"Tank4","Control"
"5193",2025-07-12 02:42:04,25.028,0,"Tank4","Control"
"5194",2025-07-12 02:47:04,25.028,0,"Tank4","Control"
"5195",2025-07-12 02:52:04,25.222,0,"Tank4","Control"
"5196",2025-07-12 02:57:04,25.222,0,"Tank4","Control"
"5197",2025-07-12 03:02:04,25.222,0,"Tank4","Control"
"5198",2025-07-12 03:07:04,25.222,0,"Tank4","Control"
"5199",2025-07-12 03:12:04,25.125,0,"Tank4","Control"
"5200",2025-07-12 03:17:04,25.125,0,"Tank4","Control"
"5201",2025-07-12 03:22:04,25.125,0,"Tank4","Control"
"5202",2025-07-12 03:27:04,25.028,0,"Tank4","Control"
"5203",2025-07-12 03:32:04,25.028,0,"Tank4","Control"
"5204",2025-07-12 03:37:04,25.028,0,"Tank4","Control"
"5205",2025-07-12 03:42:04,25.222,0,"Tank4","Control"
"5206",2025-07-12 03:47:04,25.222,0,"Tank4","Control"
"5207",2025-07-12 03:52:04,25.125,0,"Tank4","Control"
"5208",2025-07-12 03:57:04,25.125,0,"Tank4","Control"
"5209",2025-07-12 04:02:04,25.125,0,"Tank4","Control"
"5210",2025-07-12 04:07:04,25.125,0,"Tank4","Control"
"5211",2025-07-12 04:12:04,25.125,0,"Tank4","Control"
"5212",2025-07-12 04:17:04,25.028,0,"Tank4","Control"
"5213",2025-07-12 04:22:04,25.028,0,"Tank4","Control"
"5214",2025-07-12 04:27:04,25.222,0,"Tank4","Control"
"5215",2025-07-12 04:32:04,25.222,0,"Tank4","Control"
"5216",2025-07-12 04:37:04,25.222,0,"Tank4","Control"
"5217",2025-07-12 04:42:04,25.125,0,"Tank4","Control"
"5218",2025-07-12 04:47:04,25.125,0,"Tank4","Control"
"5219",2025-07-12 04:52:04,25.125,0,"Tank4","Control"
"5220",2025-07-12 04:57:04,25.125,0,"Tank4","Control"
"5221",2025-07-12 05:02:04,25.028,0,"Tank4","Control"
"5222",2025-07-12 05:07:04,25.028,0,"Tank4","Control"
"5223",2025-07-12 05:12:04,25.125,0,"Tank4","Control"
"5224",2025-07-12 05:17:04,25.222,0,"Tank4","Control"
"5225",2025-07-12 05:22:04,25.222,0,"Tank4","Control"
"5226",2025-07-12 05:27:04,25.125,0,"Tank4","Control"
"5227",2025-07-12 05:32:04,25.125,0,"Tank4","Control"
"5228",2025-07-12 05:37:04,25.125,0,"Tank4","Control"
"5229",2025-07-12 05:42:04,25.125,0,"Tank4","Control"
"5230",2025-07-12 05:47:04,25.028,0,"Tank4","Control"
"5231",2025-07-12 05:52:04,25.028,0,"Tank4","Control"
"5232",2025-07-12 05:57:04,25.125,0,"Tank4","Control"
"5233",2025-07-12 06:02:04,25.222,0,"Tank4","Control"
"5234",2025-07-12 06:07:04,25.222,0,"Tank4","Control"
"5235",2025-07-12 06:12:04,25.125,0,"Tank4","Control"
"5236",2025-07-12 06:17:04,25.125,0,"Tank4","Control"
"5237",2025-07-12 06:22:04,25.125,0,"Tank4","Control"
"5238",2025-07-12 06:27:04,25.125,0,"Tank4","Control"
"5239",2025-07-12 06:32:04,25.028,0,"Tank4","Control"
"5240",2025-07-12 06:37:04,25.028,0,"Tank4","Control"
"5241",2025-07-12 06:42:04,25.125,0,"Tank4","Control"
"5242",2025-07-12 06:47:04,25.222,0,"Tank4","Control"
"5243",2025-07-12 06:52:04,25.222,0,"Tank4","Control"
"5244",2025-07-12 06:57:04,25.222,0,"Tank4","Control"
"5245",2025-07-12 07:02:04,25.125,0,"Tank4","Control"
"5246",2025-07-12 07:07:04,25.125,0,"Tank4","Control"
"5247",2025-07-12 07:12:04,25.125,0,"Tank4","Control"
"5248",2025-07-12 07:17:04,25.028,0,"Tank4","Control"
"5249",2025-07-12 07:22:04,25.028,0,"Tank4","Control"
"5250",2025-07-12 07:27:04,25.125,0,"Tank4","Control"
"5251",2025-07-12 07:32:04,25.222,0,"Tank4","Control"
"5252",2025-07-12 07:37:04,25.125,0,"Tank4","Control"
"5253",2025-07-12 07:42:04,25.125,0,"Tank4","Control"
"5254",2025-07-12 07:47:04,25.125,0,"Tank4","Control"
"5255",2025-07-12 07:52:04,25.125,0,"Tank4","Control"
"5256",2025-07-12 07:57:04,25.028,0,"Tank4","Control"
"5257",2025-07-12 08:02:04,25.028,0,"Tank4","Control"
"5258",2025-07-12 08:07:04,25.028,0,"Tank4","Control"
"5259",2025-07-12 08:12:04,25.222,21.5,"Tank4","Control"
"5260",2025-07-12 08:17:04,25.222,21.5,"Tank4","Control"
"5261",2025-07-12 08:22:04,25.222,53.8,"Tank4","Control"
"5262",2025-07-12 08:27:04,25.125,32.3,"Tank4","Control"
"5263",2025-07-12 08:32:04,25.125,10.8,"Tank4","Control"
"5264",2025-07-12 08:37:04,25.125,86.1,"Tank4","Control"
"5265",2025-07-12 08:42:04,25.125,96.9,"Tank4","Control"
"5266",2025-07-12 08:47:04,25.028,0,"Tank4","Control"
"5267",2025-07-12 08:52:04,25.028,0,"Tank4","Control"
"5268",2025-07-12 08:57:04,25.222,0,"Tank4","Control"
"5269",2025-07-12 09:02:04,25.222,0,"Tank4","Control"
"5270",2025-07-12 09:07:04,25.222,0,"Tank4","Control"
"5271",2025-07-12 09:12:04,25.125,0,"Tank4","Control"
"5272",2025-07-12 09:17:04,25.125,0,"Tank4","Control"
"5273",2025-07-12 09:22:04,25.125,0,"Tank4","Control"
"5274",2025-07-12 09:27:04,25.125,0,"Tank4","Control"
"5275",2025-07-12 09:32:04,25.125,0,"Tank4","Control"
"5276",2025-07-12 09:37:04,25.125,0,"Tank4","Control"
"5277",2025-07-12 09:42:04,25.028,215.3,"Tank4","Control"
"5278",2025-07-12 09:47:04,25.028,247.6,"Tank4","Control"
"5279",2025-07-12 09:52:04,25.125,258.3,"Tank4","Control"
