"","POR_R0_C1","POR_R0_C2","POR_R0_C3","POR_R0_H1","POR_R0_H2","POR_R0_H3","POR_R1_C1","POR_R1_C2","POR_R1_C3","POR_R1_H1","POR_R1_H2","POR_R1_H3","POR_R3_C1","POR_R3_C2","POR_R3_C3","POR_R3_H1","POR_R3_H2","POR_R3_H3","POR_R12_C1","POR_R12_C2","POR_R12_C3","POR_R12_H1","POR_R12_H2","POR_R12_H3","POR_R24_C1","POR_R24_C2","POR_R24_C3","POR_R24_H1","POR_R24_H2","POR_R24_H3","POR_R72_C1","POR_R72_C2","POR_R72_C3","POR_R72_H1","POR_R72_H2","POR_R72_H3","POR_R120_C1","POR_R120_C2","POR_R120_C3","POR_R120_H1","POR_R120_H2","POR_R120_H3"
"Porites_compressa_HIv1___RNAseq.g25279.t1",5.10631280729138,5.10631280729138,5.5566759160694,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.60946705991416,5.10631280729138,5.10631280729138,5.10631280729138,5.43086952832519,5.10631280729138,5.10631280729138,5.39423061759086,5.10631280729138,5.10631280729138,5.55583005240252,5.53922572402911,5.63664110366101,5.10631280729138,5.10631280729138,5.10631280729138,5.69295763035218,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.44678058816802,5.10631280729138,5.56283167080701,5.87298377268997,5.10631280729138,5.52582767581919,6.17644942686953
"Porites_compressa_HIv1___TS.g17019.t1",5.10631280729138,5.53789719222505,5.79061757458357,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,6.20697530086,5.10631280729138,6.24205719663237,5.82081512064957,5.10631280729138,5.90815359142333,5.10631280729138,5.75324363454954,5.66612891886757,5.10631280729138,5.10631280729138,5.76655763059752,5.4142392757787,5.41253531993279,5.76989003577617,5.50175174331975,5.46495239699558,5.748746444095,6.04014062492403,5.10631280729138,5.5225519997319,5.58617402201899,6.14353157957024,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.69333186249985,5.10631280729138,5.52921695611761,5.10631280729138,5.72012711394853,5.72344685619771,5.10631280729138
"Porites_compressa_HIv1___RNAseq.g25286.t1",5.10631280729138,5.10631280729138,5.76615796482458,5.10631280729138,6.08190704361267,5.59229152750683,5.10631280729138,5.47871863386542,5.10631280729138,5.10631280729138,5.10631280729138,6.08666573402663,5.37623133638223,5.10631280729138,5.10631280729138,6.03790682359784,5.66612891886757,5.60593593816994,5.62672249316764,5.86071211995244,5.10631280729138,5.56458027550537,5.739506434657,5.53922572402911,5.7823353049215,5.10631280729138,5.10631280729138,5.10631280729138,6.02469818261035,5.50834466840573,5.93273511614846,5.54549282275332,5.48871748028689,5.85401681712899,5.10631280729138,5.84206893610987,5.10631280729138,6.05390644577684,5.10631280729138,5.94880800508799,5.8490387321715,5.99975968892721
"Porites_compressa_HIv1___RNAseq.g25224.t1b",7.06022672068829,7.88735269465626,7.76815375373401,7.42056424698317,7.80697324576309,6.84006414253528,7.82630081872024,7.55448746825889,7.89314211250697,9.05314654812444,8.1314088103786,8.7449113473223,7.39995745930937,8.51525936326593,7.47493860733315,7.33011749358227,7.16793740316039,7.60480010884522,7.26753224069578,7.98175711294775,7.15459935522507,7.56371217721236,7.02106928312376,6.73002927035472,7.99741312890339,7.62300670782888,8.52168511476602,5.10631280729138,7.95668132708176,7.23878642035571,8.47080055177562,7.48145190291727,8.28625690826454,5.10631280729138,5.10631280729138,8.21979312888747,8.06821980889195,7.37133164659832,7.35515133384895,8.23591315146704,7.79761474616905,7.73714668814837
"Porites_compressa_HIv1___RNAseq.g25226.t1",5.60044986865084,5.80681645882157,5.51771222872055,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.43807785367575,5.10631280729138,5.10631280729138,5.8767861096686,5.37623133638223,6.13305435068283,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.43858875398382,5.54096790574453,5.10631280729138,5.10631280729138,5.10631280729138,5.38439898989599,5.10631280729138,5.52974063528636,7.63949044034393,5.10631280729138,5.32170377710814,5.56326470669436,5.38471620013109,5.48871748028689,5.10631280729138,6.26387268539101,5.82284393592141,5.10631280729138,5.35105817030783,5.10631280729138,5.42861943646223,5.10631280729138,5.10631280729138
"Porites_compressa_HIv1___RNAseq.g25228.t1",5.6470911473671,5.76236258893743,5.83691058543622,5.84910978953076,5.54923105468716,5.79041725689536,5.72967599532977,6.14029027776771,5.72363656802871,5.4489280564246,5.62465843593482,5.9770884763789,6.00822764872527,6.08233243794078,5.67611493611619,6.20918990966751,6.55301483243758,6.60931055157565,5.9226855531017,5.94352991118305,5.6376617857647,5.89359169363595,5.69078022928459,6.24019120363618,5.76361576524729,5.69356655348237,5.94437800677172,5.54765120404526,5.93043085109124,6.26551760934592,5.63323021121325,6.03573436090862,5.86460418251626,6.37467278322176,5.10631280729138,5.97953736401704,5.81088048970893,5.7714725528359,5.65158136800547,6.02316112365903,5.90870875599191,5.87148118913335
"Porites_compressa_HIv1___RNAseq.g25229.t2",5.41974559667424,5.45913553865711,5.29079451003739,5.59562777347172,5.36269970953968,5.4145414348658,5.6165912229527,5.4106611220953,5.34116398001674,5.10631280729138,5.10631280729138,5.57024846959867,5.48748261639878,5.67689974815567,5.39259927914254,5.59028417199582,6.03825841819625,6.04251214984731,5.47528990304884,5.51282003154887,5.54096790574453,5.53857157931214,5.35321926933456,5.71629012663118,5.42725421248776,5.37038875403823,5.52974063528636,5.10631280729138,5.58639503777784,5.84504517078039,5.47992908461332,5.44702293156757,5.70834165619215,5.63794339613574,5.10631280729138,5.52281932540011,5.81088048970893,5.40588451854437,5.65158136800547,5.74698993927689,5.50643168755508,5.65050054606446
"Porites_compressa_HIv1___RNAseq.g25231.t1",6.10395306969996,6.38725491373055,6.9565692893957,6.07153702048354,6.11268218822109,6.15297446284537,5.98128366520418,5.84509537569709,6.273087153012,6.73546561135627,6.43739739818017,6.88907311565312,6.33657375359974,7.17370719553005,6.15595291518406,6.63215595024345,6.35749455917407,6.11470696448627,5.10631280729138,6.66872126758342,5.91204451875334,6.9781735231559,6.29976285697213,6.13396026044584,7.00115191177758,6.00764593811377,6.72057272595769,5.10631280729138,6.60134610248473,6.28339377379611,6.88370172688653,6.3174261643065,6.59699603288762,5.10631280729138,5.10631280729138,7.19039092971539,6.67172802324183,5.7714725528359,6.29861803367384,6.69297847327644,6.75548267628711,7.05674980400322
"Porites_compressa_HIv1___RNAseq.g25232.t1",6.08079373900994,6.73334474078257,6.89097500498943,6.14579639486746,6.32723884091192,6.71337674219233,6.46076929812845,6.32678117637169,6.43028046218286,7.98611908859897,6.63940820706907,7.38752027500225,6.42494220087394,7.19284441211264,6.04094612875695,6.76637911334491,6.56075811891592,5.10631280729138,5.10631280729138,6.9659782665837,5.10631280729138,6.99728947128027,6.5491352980291,6.14793930422593,6.49883921325139,6.00764593811377,7.20478860769159,5.10631280729138,6.7104435776491,6.38433311960426,7.82191620816137,6.42584533584708,6.167032311372,5.10631280729138,5.10631280729138,7.1178232139596,6.8759563179696,6.08291247981416,6.71268750402295,6.83715274877478,6.67339006893328,6.69043615669385
"Porites_compressa_HIv1___RNAseq.g25241.t1",5.48981329404833,5.10631280729138,5.10631280729138,5.67043637509522,5.54923105468716,5.10631280729138,5.46806940966272,5.10631280729138,5.10631280729138,6.47084059441904,6.12715837884092,6.27140726905241,5.53216647654869,6.02838757994542,5.60056885293904,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.7024073903248,5.10631280729138,5.58914601540839,5.6735541401311,5.10631280729138,5.6822597066249,5.10631280729138,6.20395633277221,5.10631280729138,5.10631280729138,5.56175693549176,5.80052281236423,5.10631280729138,5.64555474941629,5.10631280729138,5.10631280729138,5.87896677478298,6.3651744478091,5.56283167080701,5.10631280729138,5.7973971363104,5.8490387321715,5.91674429623521
"Porites_compressa_HIv1___RNAseq.g25242.t1",5.6470911473671,5.60405162909587,5.10631280729138,5.50647056033358,5.10631280729138,5.99265091836396,5.10631280729138,5.67310069543504,5.57447707632439,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,6.49714653305189,5.10631280729138,5.59028417199582,5.75140829918159,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.4011469224724,5.93005803535292,5.10631280729138,5.6605690954276,5.10631280729138,5.10631280729138,7.30659325251152,5.34733853742074,5.10631280729138,5.10631280729138,5.10631280729138,5.59729596476642,5.10631280729138,5.10631280729138
"Porites_compressa_HIv1___TS.g16987.t1",5.32816074401467,5.10631280729138,5.68618155980113,5.59562777347172,5.10631280729138,5.8543450554266,5.72967599532977,5.93011373070979,5.51219635211667,5.69700080495441,5.10631280729138,5.65431673868046,5.70641402372734,5.76376855239585,5.80196091683143,5.32356236373836,5.84348900296827,5.49408771665102,6.34918130967046,5.34152643234239,5.54096790574453,5.53857157931214,5.50869610062004,5.60558006346615,5.93060560002797,5.56244240953087,5.10631280729138,5.10631280729138,5.5225519997319,5.53590605504211,5.93273511614846,5.69374593628312,5.70834165619215,5.10631280729138,5.10631280729138,5.86076364906678,5.51577401797971,5.62334754067336,5.9610432765281,5.66227931764858,5.48601973567069,5.10631280729138
"Porites_compressa_HIv1___RNAseq.g25254.t1",5.60044986865084,5.66212209434827,5.62565278117142,5.10631280729138,5.61708978811497,5.10631280729138,6.04907607519988,5.10631280729138,5.76555537143742,5.10631280729138,5.10631280729138,5.7266434717659,5.43665437620654,6.02838757994542,5.10631280729138,5.48189420880052,5.43086952832519,5.84305097181098,5.62672249316764,5.7024073903248,5.10631280729138,5.37163333822828,5.10631280729138,5.46022429989359,5.83541542023405,5.37038875403823,5.83458915602561,5.10631280729138,5.58639503777784,5.44640421252341,6.2601007085111,5.69374593628312,5.48871748028689,5.10631280729138,5.10631280729138,5.73965090734716,6.01011960132421,5.59406446058195,5.7721835397168,5.66227931764858,5.50643168755508,5.91674429623521
"Porites_compressa_HIv1___RNAseq.g25256.t1",5.6470911473671,6.172096459546,6.12905888889744,5.10631280729138,5.98212188454441,5.71932128063045,6.81771353952661,6.27457400933552,6.22953073799586,6.5075890598647,5.99484106316014,5.10631280729138,6.43696979551273,6.84527175542744,6.34986955151948,6.18949782322111,5.68868819018717,6.39185272166993,5.10631280729138,6.07317627744487,5.10631280729138,6.01177158779988,5.72371686539695,6.22756170897563,6.26727141631779,6.66024614847883,5.10631280729138,5.10631280729138,5.94696399118845,5.72999544154645,6.41213879419257,6.1624937990096,6.78783570636889,5.10631280729138,5.10631280729138,6.2462050136204,6.8759563179696,6.41432262459122,6.92316113669217,6.53853914276893,5.94591724479443,6.37746053808257
"Porites_compressa_HIv1___TS.g16997.t1",5.89705025783219,6.02644723028849,5.42541138646554,5.67043637509522,5.54923105468716,5.71932128063045,5.6165912229527,5.63153234880409,6.22953073799586,6.30937245081469,5.91949695271792,5.90317169128821,5.81436455011259,6.08233243794078,6.04094612875695,5.71680301528327,6.33861638480519,6.26329937274251,5.83839991137804,5.78651453341234,5.71872696449916,5.67655928998579,5.61822731282062,6.04499454401286,5.42725421248776,5.88997698362372,6.12587208715512,5.10631280729138,5.93043085109124,5.94330782102606,5.69461952722205,5.6251656486751,5.86460418251626,7.03103075139318,6.65153128241514,6.4249630191033,5.81088048970893,5.40588451854437,5.49301618432653,6.09125049317736,6.19420099136297,6.35114797656478
"Porites_compressa_HIv1___TS.g16999.t1",5.83505217448405,6.66886335434756,6.86830413010103,6.66069621844934,6.87917162596228,6.52898909997171,7.29593318114027,6.52640410120174,6.16013938213045,6.82083455275118,6.56300610832601,6.63441821380405,7.03561311602861,6.62536386482659,6.67515303921267,6.85518291678874,6.1141954869795,6.45861476151515,6.99500472600038,7.30569013424187,7.01130324805646,6.26328184471908,6.33720998754591,7.21335398062885,6.86393051933042,6.86523877220577,6.27595356607791,5.10631280729138,6.90217054835066,6.17069015767007,6.68137534409438,6.86572468201005,7.42226898996574,5.10631280729138,5.10631280729138,7.32889607505347,6.91293053146185,7.09523248024946,7.33199438775643,6.75449482227598,6.63004094735784,6.95166530306745
"Porites_compressa_HIv1___TS.g17003.t1b",6.3077113328927,7.14204289567532,6.7813273513809,6.39452038586099,6.63677575013077,6.25191000648692,7.5088147970029,6.83120296520075,6.35474751612617,8.01965714492281,6.96047711041467,7.55727098855428,7.16450906528013,7.92077003802524,6.58496797294801,6.53767497682201,6.40320780601067,7.03074041294458,6.52801807764174,7.26555019798074,7.12026191095258,6.66695023165577,6.48097230363752,6.67328357093009,7.19799645806587,7.29846166156197,6.9298394335075,5.10631280729138,6.80330380201554,6.73039008805499,7.57317695189821,6.7074565538291,7.90213730749308,5.10631280729138,5.10631280729138,7.17007228646165,7.72337451548747,7.07832695335157,7.04566162314855,7.4797194068862,6.97243753543757,7.0127910786877
"Porites_compressa_HIv1___RNAseq.g25269.t1b",6.72567873945612,7.03660636745938,6.9565692893957,7.40880927527306,7.40852201453313,7.01294716083363,7.86815793535624,6.95357352759558,7.10916777611211,7.29442234046507,7.57573667718473,7.73326798680342,7.17094559077785,7.31944296541823,7.37990229347773,6.89724215091498,6.78413167189177,6.83845796246049,6.56841485580813,7.13710730944163,6.78266558413678,6.33390162227545,6.32983284547235,6.4737463362154,7.11054479985327,6.88083011019874,7.71204639704654,5.10631280729138,6.82373712153396,6.95346032197606,7.49835908979648,7.55492667932614,7.54452211607492,5.10631280729138,5.10631280729138,7.17007228646165,7.642673776553,6.97799298665724,6.89053953419734,6.92938581887756,6.69028015240174,6.8018663625675
"Porites_compressa_HIv1___RNAseq.g25273.t1",6.55128264825776,6.96106709834733,7.12869973272298,6.18070621735468,6.50333953842658,6.39164396745779,6.81771353952661,6.39238931317498,6.51762649429496,7.09078420441515,6.87285607518529,7.381039291425,6.30983663317526,7.79345690800981,5.90706423476426,7.04327373164898,6.45552188463208,6.2434751823702,5.10631280729138,6.96023491763637,6.15198737620734,7.70366802646696,6.88046878490066,6.62230751286516,7.35302897487416,6.17223579631328,7.62477762588438,5.10631280729138,7.2674348961697,6.8628604689616,7.17298436371707,6.22754918505244,6.44102130848073,7.03103075139318,5.10631280729138,7.69516868420934,6.83782055490975,6.11096152194399,6.40555458104523,7.24805609477586,7.40151944607571,6.85388377155965
"Porites_compressa_HIv1___RNAseq.g25274.t1",6.16995855381217,6.44977117422872,6.96364644292159,6.52361819308245,6.39683328591668,6.27050347888508,6.4178040767816,6.14029027776771,6.13577864451566,6.30937245081469,6.18641153897829,6.74729097429869,6.14777247435884,7.05245606872197,6.15595291518406,6.38661164674072,6.14979396424083,5.905697409666,5.10631280729138,6.71904905549962,5.10631280729138,6.82991931708448,6.3803711609868,6.02920747899303,6.85810809222584,6.52128052502851,6.52101438090715,5.10631280729138,6.89582461016219,6.15049328845237,6.60529149677339,6.21170989441559,5.90948029355742,5.10631280729138,5.10631280729138,6.98880494843319,6.47731892294873,6.15141115778509,5.10631280729138,6.70196824791013,6.47372277839768,6.70976112006192
"Porites_compressa_HIv1___RNAseq.g25290.t1",5.48981329404833,5.88763256956788,5.76615796482458,6.61684221812817,5.46842468252652,6.40782106750847,6.65320656607673,7.02888100944198,5.43807785367575,6.87453474977508,6.18641153897829,7.43202225966095,6.08086858653406,6.2265807213317,5.74235604483257,6.06127103469712,7.02514552056939,5.905697409666,5.9226855531017,5.74593412178057,5.71872696449916,6.10385488594675,5.82656980738163,5.85067248205834,6.00151429836418,6.04323060475864,5.94437800677172,5.10631280729138,5.58639503777784,6.47618884130589,6.45816412273061,6.9335572833326,5.90948029355742,5.63794339613574,5.10631280729138,5.66865907378428,6.75770315370441,6.85532125424769,6.29861803367384,5.74698993927689,5.82794994119187,5.37961378374027
"Porites_compressa_HIv1___TS.g17029.t1",5.98111538562485,6.52776010583647,5.65678966811512,5.10631280729138,6.17116538905174,5.10631280729138,8.60831571098348,5.93011373070979,5.57447707632439,7.43717583081667,6.90276521313418,6.38219520071921,8.63613988825139,6.65524260632111,8.69018840928766,5.93698973024712,5.64257237509959,8.14649408615159,6.68151214511891,5.7245770694366,8.21940274423581,5.80250003480347,5.48285940099165,6.46375039838619,6.10335228864775,8.59401267969291,6.80871585280441,5.10631280729138,5.84160347020849,5.98172553682994,6.75273578376648,5.88547490673375,8.84765664580166,7.08589523718444,5.10631280729138,5.7169566202387,8.22681892896378,8.57287074936044,7.6975554648442,5.56118524221983,5.59558038863428,5.77087118045275
"Porites_compressa_HIv1___RNAseq.g35728.t1",5.10631280729138,5.60405162909587,5.10631280729138,5.10631280729138,5.54923105468716,5.91281812959278,5.10631280729138,5.47871863386542,5.10631280729138,5.10631280729138,5.10631280729138,5.8767861096686,5.37623133638223,5.10631280729138,5.67611493611619,5.10631280729138,5.75140829918159,5.10631280729138,5.10631280729138,5.43858875398382,5.10631280729138,5.80250003480347,5.10631280729138,5.10631280729138,5.88460538586554,5.748746444095,5.10631280729138,5.10631280729138,5.7165677586634,5.36998971740243,5.84745840251011,5.49942853919018,5.99179450500733,6.85024072905855,5.10631280729138,5.40133692836272,5.10631280729138,5.81361311029184,5.10631280729138,5.10631280729138,5.89910490735864,5.7138475755007
"Porites_compressa_HIv1___RNAseq.g35729.t3",5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.98128366520418,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.95324470189304,5.43665437620654,5.10631280729138,5.10631280729138,5.10631280729138,5.56434771090536,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.93507055122947,5.59834057387833,5.10631280729138,5.10631280729138,5.10631280729138,5.83458915602561,5.10631280729138,5.66830017137945,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.7169566202387,5.10631280729138,5.10631280729138,5.10631280729138,5.7973971363104,5.54434275181817,5.65050054606446
"Porites_compressa_HIv1___TS.g37979.t1",5.10631280729138,5.10631280729138,5.62565278117142,5.10631280729138,5.10631280729138,5.75590740319266,5.10631280729138,5.78192841731853,5.72363656802871,5.10631280729138,5.10631280729138,6.0002233995041,5.10631280729138,5.10631280729138,5.10631280729138,5.59028417199582,5.77092304560347,5.42324596161642,5.10631280729138,5.82464972986303,5.54096790574453,5.37163333822828,5.59834057387833,5.57362290089906,5.6822597066249,5.47925490936958,5.10631280729138,5.10631280729138,5.73924803942783,5.71164623395582,5.80052281236423,5.88547490673375,5.8166263596113,5.10631280729138,5.10631280729138,5.78262000330156,5.10631280729138,5.10631280729138,5.10631280729138,5.56118524221983,5.10631280729138,5.57828461740524
"Porites_compressa_HIv1___RNAseq.g35798.t1",5.10631280729138,5.10631280729138,5.10631280729138,5.73603688091488,5.10631280729138,5.54139282619316,5.72967599532977,5.58620703948131,5.10631280729138,5.58971878445548,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.96346934030552,5.66612891886757,5.49408771665102,5.10631280729138,5.65523177467537,5.10631280729138,5.10631280729138,5.10631280729138,5.46022429989359,5.38439898989599,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.41064006777721,5.10631280729138,5.10631280729138,5.48871748028689,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.62334754067336,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138
"Porites_compressa_HIv1___RNAseq.g35825.t1",5.10631280729138,5.10631280729138,6.28390089632952,5.10631280729138,6.30292338727886,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.43665437620654,5.10631280729138,5.10631280729138,5.63598644202345,5.10631280729138,5.10631280729138,5.10631280729138,6.29588646865627,5.10631280729138,5.92150281658473,5.75488800511917,5.10631280729138,5.98784166446883,5.10631280729138,5.10631280729138,5.10631280729138,6.13549944914188,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.84206893610987,5.10631280729138,5.62334754067336,5.10631280729138,5.82117633077495,6.10191574166357,6.52271121676619
"Porites_compressa_HIv1___RNAseq.g35826.t1",5.10631280729138,5.60405162909587,7.10369759165716,5.10631280729138,6.63677575013077,5.10631280729138,6.04907607519988,5.10631280729138,5.10631280729138,6.21763061634467,5.99484106316014,5.75965044607433,5.53216647654869,6.71275678282242,5.10631280729138,6.63215595024345,5.10631280729138,5.10631280729138,5.10631280729138,6.5927469061731,5.10631280729138,6.56230286717787,6.53705563006961,5.10631280729138,6.76088753651789,5.748746444095,5.10631280729138,5.10631280729138,6.81015380550792,5.10631280729138,5.10631280729138,5.10631280729138,5.48871748028689,5.10631280729138,5.10631280729138,6.83147020861193,5.10631280729138,5.72626111820688,5.10631280729138,6.9219605432572,7.01797397875177,6.78401165996378
"Porites_compressa_HIv1___RNAseq.g35835.t1",5.10631280729138,6.52776010583647,5.90091610196016,6.63898106259796,5.94587443683442,6.54321769748117,5.10631280729138,6.7421161283787,5.10631280729138,6.67489136521091,6.06361367817683,6.56089631980522,5.10631280729138,5.10631280729138,5.10631280729138,6.18949782322111,6.28979161198157,5.73643397612986,5.10631280729138,5.91152727416789,5.10631280729138,5.81856179994613,5.61822731282062,5.10631280729138,5.81819616049455,5.10631280729138,6.46494558813802,5.10631280729138,5.61522688996433,6.04185869228542,5.97192844184297,6.37307965226132,5.70834165619215,5.10631280729138,5.10631280729138,5.82284393592141,5.10631280729138,6.00839723118472,5.10631280729138,5.94880800508799,5.80617222271878,5.10631280729138
"Porites_compressa_HIv1___RNAseq.g35721.t1",8.3578957724873,8.19793696518024,8.06653607663958,8.57175554874419,9.36737986642621,9.26175948610294,8.45422921473657,9.06813004131198,7.65877618766223,8.85962070503899,8.80104316819352,8.95275764416125,8.94831392840943,7.58424007591812,9.06293639790095,7.0524271192195,7.72254750557235,8.32067654090592,8.81097701374914,8.4944073628728,9.04923503794515,7.62084789748571,7.93720315037217,7.98154544589806,8.85765620232106,8.85584295268915,7.92681958814861,5.10631280729138,9.16622026122308,8.24901736660817,8.87119469184207,8.81078273894361,9.15667960896501,9.67048264432768,8.37792203989409,9.0398066503951,9.09592872621995,8.48275978412948,8.97940379992676,9.26672042424082,8.96766751379875,9.87731316711944
"Porites_compressa_HIv1___TS.g37953.t2",8.7678154950215,9.04542110248614,9.62038398469222,8.98097907821156,8.34362103001887,9.3111351592817,8.47220090432142,9.17222509971524,9.48907371543713,8.74544939260231,9.73444416960219,9.37091734983402,9.42275842805049,9.39068458274463,9.31263374183421,9.86359223549394,10.2741350467147,10.0657634651777,8.82554325375126,9.65326596245532,9.304987912891,10.5186326729236,10.0585116653785,10.1218074784332,8.92048933088006,8.830247084924,9.57119609099711,9.52463928901711,9.62430270496909,10.1477253733806,8.86035901499345,9.40590808455858,8.74433911696713,9.24376023015202,10.3117208865226,10.0955924220311,8.09842488525071,9.08669081748805,9.14783008211768,9.78532699268081,9.58573173503793,10.0358451953447
"Porites_compressa_HIv1___RNAseq.g35723.t1",6.42846645009607,7.45969744423698,7.01208858630333,7.54347056569652,6.48287729474399,7.04109994385612,5.10631280729138,6.63304528016446,7.2984309413897,6.57755258371163,6.7451807724537,7.06672487193637,6.14777247435884,7.48147693310098,6.19117429733269,7.38767323032081,8.47468056146062,7.62382166257234,6.78446858381031,6.96023491763637,6.97277747450034,9.09206957834681,7.67488667093121,7.44791989694438,7.24174643920243,6.80077624057112,7.99732383593711,5.10631280729138,7.85930842684112,7.29565856635497,6.54464454619226,7.30274321428978,6.69635360244889,7.71352578455626,7.33817783940556,8.79123384291289,7.01762235173743,6.76360164928959,6.29861803367384,7.80837496138353,6.94902789001079,7.49261910357194
"Porites_compressa_HIv1___RNAseq.g35724.t1",6.2114179420737,6.29745315253562,6.14427029814062,6.44806541515405,6.58154252200024,6.30665084437843,5.10631280729138,6.07598810623012,6.05833094528209,5.10631280729138,6.43739739818017,6.35177607303954,6.43696979551273,6.2265807213317,6.43417868153033,5.88101614510492,6.37602626649248,5.10631280729138,5.9226855531017,6.17365321384001,5.91204451875334,5.75173319211078,6.07674550128389,5.83013528921385,6.28710477249426,5.84614233022773,6.80871585280441,5.10631280729138,6.37483362084366,6.3923054929,6.28711772654439,6.43862771231771,6.34035518430345,5.10631280729138,5.10631280729138,6.3448036965574,6.75770315370441,6.3628433779834,5.10631280729138,6.32100082455326,6.56641127903424,6.20789159523159
"Porites_compressa_HIv1___RNAseq.g35725.t1",5.72955434127162,5.10631280729138,5.92103310911046,5.10631280729138,5.90779994337083,5.91281812959278,5.10631280729138,5.78192841731853,5.80480237191981,5.86543752638035,5.10631280729138,6.86981406550036,5.7352590917085,5.67689974815567,5.510524233347,5.41326117776137,5.89319851067348,5.65308343604505,5.10631280729138,5.60336702607992,6.23189097335039,5.53857157931214,5.48285940099165,5.78704664454422,6.06660588551697,5.9704031434324,6.12587208715512,5.10631280729138,6.00975115302394,5.74778871900873,5.56326470669436,6.22754918505244,6.19822230558114,5.10631280729138,6.59585064991723,5.73965090734716,6.62620773659234,5.74929029390871,6.40555458104523,5.86633353414824,5.10631280729138,5.57828461740524
"Porites_compressa_HIv1___RNAseq.g35726.t1",5.98111538562485,6.73334474078257,6.67852914388192,5.67043637509522,6.08190704361267,6.01753607256095,6.54182773022971,6.27457400933552,5.87689364847309,5.10631280729138,6.24205719663237,6.52222181265332,5.96930102842812,6.81992443323016,5.74235604483257,6.16937352001674,5.95455040061484,6.06726870589556,6.34918130967046,5.7245770694366,6.43821163391812,6.18704069770958,5.78453779689708,5.66382471891949,6.10335228864775,5.88997698362372,5.83458915602561,5.10631280729138,5.87847901935296,5.10631280729138,6.14353157957024,5.86129117623548,5.95175176318332,5.10631280729138,5.10631280729138,6.18669412922411,6.16909074701246,6.03901635051928,6.5477839734617,5.47822421703111,5.56208435239983,5.7138475755007
"Porites_compressa_HIv1___RNAseq.g35727.t1",5.98111538562485,6.80924985902528,6.24415197213251,6.49902019783609,6.61866446319039,6.5983631376863,6.72181392112109,6.62025887090531,6.11072757013502,7.48698645660725,7.14373369692944,7.5965573004572,6.17941716626154,6.76755666292356,7.12215010490883,6.47979937718451,6.66387705925246,6.76694738286365,6.52801807764174,6.05975215434913,6.06421822663597,6.39183347055846,6.11485901338776,6.25265439854977,6.98546814006211,6.49991838695709,6.89079216116381,5.10631280729138,6.73980542232009,6.1402214066337,7.41912036174615,6.50031923408735,7.069407508709,5.10631280729138,5.10631280729138,7.24949885166345,7.08283857957043,6.90195818336962,7.20964469176915,6.30816589838923,6.66912847357522,6.4031112317363
"Porites_compressa_HIv1___RNAseq.g35730.t1",6.12650775242614,6.52776010583647,5.83691058543622,6.33803176741036,6.32723884091192,6.43943757143393,5.98128366520418,6.32678117637169,6.273087153012,6.1681737309492,5.83552610747364,6.45452743173058,5.78908705350939,6.59467314968363,6.34986955151948,6.40273316293268,6.78413167189177,6.01698820308409,6.13110310340795,6.12485349808207,5.10631280729138,5.67655928998579,6.26082657489716,6.39098456468733,5.91559203429326,6.49991838695709,5.10631280729138,5.10631280729138,6.57653315376219,6.15049328845237,6.23229927936829,6.51224203865635,6.19822230558114,7.32970048361867,8.31807322195827,6.39563271626326,6.67172802324183,6.21502621492268,5.10631280729138,5.74698993927689,6.11675484337642,5.10631280729138
