gene_id	module	color
Montipora_capitata_HIv3___RNAseq.g37389.t1	ME21	darkred
Montipora_capitata_HIv3___RNAseq.g37391.t1	ME21	darkred
Montipora_capitata_HIv3___RNAseq.g37392.t1	ME33	darkolivegreen
Montipora_capitata_HIv3___RNAseq.g37393.t1	ME3	brown
Montipora_capitata_HIv3___RNAseq.g37394.t1	ME4	yellow
Montipora_capitata_HIv3___TS.g29909.t1	ME21	darkred
Montipora_capitata_HIv3___RNAseq.g37396.t1	ME0	grey
Montipora_capitata_HIv3___TS.g29911.t1	ME24	darkgrey
Montipora_capitata_HIv3___RNAseq.g37398.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g37399.t1	ME1	turquoise
Montipora_capitata_HIv3___TS.g29915.t1	ME22	darkgreen
Montipora_capitata_HIv3___RNAseq.g37403.t1	ME3	brown
Montipora_capitata_HIv3___RNAseq.g37405.t1	ME6	red
Montipora_capitata_HIv3___TS.g29919.t1	ME12	tan
Montipora_capitata_HIv3___TS.g29920.t1	ME5	green
Montipora_capitata_HIv3___RNAseq.g37408.t1	ME4	yellow
Montipora_capitata_HIv3___RNAseq.g37409.t1	ME6	red
Montipora_capitata_HIv3___RNAseq.g37411.t1	ME6	red
Montipora_capitata_HIv3___RNAseq.39395_t	ME3	brown
Montipora_capitata_HIv3___TS.g29926.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g37414.t1	ME24	darkgrey
Montipora_capitata_HIv3___RNAseq.g37415.t1	ME24	darkgrey
Montipora_capitata_HIv3___RNAseq.g37416.t1	ME17	grey60
Montipora_capitata_HIv3___RNAseq.g37417.t1	ME2	blue
Montipora_capitata_HIv3___RNAseq.g37418.t1	ME2	blue
Montipora_capitata_HIv3___RNAseq.g37419.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g37420.t1	ME10	purple
Montipora_capitata_HIv3___RNAseq.g37421.t1	ME16	lightcyan
Montipora_capitata_HIv3___TS.g29934.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g37423.t1	ME1	turquoise
Montipora_capitata_HIv3___RNAseq.g37424.t1	ME9	magenta
Montipora_capitata_HIv3___RNAseq.g37425.t1	ME6	red
Montipora_capitata_HIv3___RNAseq.g37426.t1c	ME20	royalblue
Montipora_capitata_HIv3___RNAseq.g37428.t1	ME17	grey60
Montipora_capitata_HIv3___RNAseq.g37432.t1	ME6	red
Montipora_capitata_HIv3___RNAseq.g37433.t1	ME4	yellow
Montipora_capitata_HIv3___RNAseq.g37434.t1	ME6	red
Montipora_capitata_HIv3___RNAseq.g37436.t1	ME21	darkred
Montipora_capitata_HIv3___TS.g29945.t1	ME1	turquoise
Montipora_capitata_HIv3___RNAseq.g37437.t1	ME9	magenta
Montipora_capitata_HIv3___RNAseq.g37438.t1	ME9	magenta
Montipora_capitata_HIv3___RNAseq.g37439.t1	ME1	turquoise
Montipora_capitata_HIv3___RNAseq.g37440.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g37441.t1	ME4	yellow
Montipora_capitata_HIv3___RNAseq.g37442.t1	ME4	yellow
Montipora_capitata_HIv3___RNAseq.g37443.t1	ME1	turquoise
Montipora_capitata_HIv3___TS.g29955.t2	ME0	grey
Montipora_capitata_HIv3___RNAseq.g37446.t1	ME12	tan
Montipora_capitata_HIv3___RNAseq.g37450.t2	ME2	blue
Montipora_capitata_HIv3___RNAseq.g37451.t1	ME8	pink
Montipora_capitata_HIv3___RNAseq.g37452.t1	ME8	pink
Montipora_capitata_HIv3___RNAseq.g37453.t1	ME1	turquoise
Montipora_capitata_HIv3___TS.g29965.t1	ME1	turquoise
Montipora_capitata_HIv3___RNAseq.g37455.t1	ME8	pink
Montipora_capitata_HIv3___RNAseq.g37456.t1	ME9	magenta
Montipora_capitata_HIv3___TS.g29968.t1	ME1	turquoise
Montipora_capitata_HIv3___RNAseq.g37458.t1	ME2	blue
Montipora_capitata_HIv3___RNAseq.g37459.t1	ME6	red
Montipora_capitata_HIv3___RNAseq.g37460.t1	ME4	yellow
Montipora_capitata_HIv3___TS.g29974.t3	ME15	midnightblue
Montipora_capitata_HIv3___RNAseq.g37466.t1	ME1	turquoise
Montipora_capitata_HIv3___RNAseq.g37467.t1	ME1	turquoise
Montipora_capitata_HIv3___RNAseq.g37469.t1	ME2	blue
Montipora_capitata_HIv3___TS.g29982.t1	ME2	blue
Montipora_capitata_HIv3___RNAseq.g37472.t1	ME1	turquoise
Montipora_capitata_HIv3___RNAseq.g37473.t1	ME1	turquoise
Montipora_capitata_HIv3___RNAseq.g37474.t1	ME5	green
Montipora_capitata_HIv3___RNAseq.g37475.t1	ME5	green
Montipora_capitata_HIv3___RNAseq.g37476.t1	ME3	brown
Montipora_capitata_HIv3___RNAseq.g37477.t1	ME13	salmon
Montipora_capitata_HIv3___RNAseq.g37478.t1	ME4	yellow
Montipora_capitata_HIv3___TS.g29990.t1	ME4	yellow
Montipora_capitata_HIv3___TS.g29991.t1	ME19	lightyellow
Montipora_capitata_HIv3___RNAseq.g37481.t1	ME19	lightyellow
Montipora_capitata_HIv3___RNAseq.g37482.t1	ME4	yellow
Montipora_capitata_HIv3___RNAseq.g37483.t1	ME4	yellow
Montipora_capitata_HIv3___RNAseq.g37484.t1	ME1	turquoise
Montipora_capitata_HIv3___RNAseq.g37486.t1	ME4	yellow
Montipora_capitata_HIv3___RNAseq.g37487.t1	ME13	salmon
Montipora_capitata_HIv3___RNAseq.g37488.t1	ME15	midnightblue
Montipora_capitata_HIv3___RNAseq.g37490.t1	ME7	black
Montipora_capitata_HIv3___RNAseq.39494_t	ME9	magenta
Montipora_capitata_HIv3___RNAseq.g37495.t2	ME28	skyblue
Montipora_capitata_HIv3___TS.g30012.t1	ME15	midnightblue
Montipora_capitata_HIv3___RNAseq.g37498.t1	ME2	blue
Montipora_capitata_HIv3___TS.g30013.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g37502.t1	ME23	darkturquoise
Montipora_capitata_HIv3___RNAseq.g37503.t2	ME0	grey
Montipora_capitata_HIv3___TS.g30020.t1	ME20	royalblue
Montipora_capitata_HIv3___RNAseq.g37505.t1	ME1	turquoise
Montipora_capitata_HIv3___RNAseq.g37506.t1	ME2	blue
Montipora_capitata_HIv3___TS.g30024.t1b	ME6	red
Montipora_capitata_HIv3___TS.g30024.t1a	ME4	yellow
Montipora_capitata_HIv3___RNAseq.g37508.t1	ME2	blue
Montipora_capitata_HIv3___RNAseq.g37509.t1	ME3	brown
Montipora_capitata_HIv3___RNAseq.g37511.t1	ME9	magenta
Montipora_capitata_HIv3___TS.g30029.t1	ME15	midnightblue
Montipora_capitata_HIv3___RNAseq.g37512.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g37514.t1	ME12	tan
Montipora_capitata_HIv3___TS.g30031.t1	ME3	brown
Montipora_capitata_HIv3___RNAseq.g37523.t1	ME5	green
Montipora_capitata_HIv3___RNAseq.g37524.t1	ME5	green
Montipora_capitata_HIv3___RNAseq.g37526.t1	ME4	yellow
Montipora_capitata_HIv3___RNAseq.g37527.t1	ME5	green
Montipora_capitata_HIv3___RNAseq.39533_t	ME3	brown
Montipora_capitata_HIv3___TS.g30047.t1	ME3	brown
Montipora_capitata_HIv3___RNAseq.39538_t	ME2	blue
Montipora_capitata_HIv3___TS.g30052.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g37538.t1	ME3	brown
Montipora_capitata_HIv3___TS.g30054.t1	ME19	lightyellow
Montipora_capitata_HIv3___TS.g30055.t1	ME12	tan
Montipora_capitata_HIv3___RNAseq.g37542.t1	ME10	purple
Montipora_capitata_HIv3___RNAseq.g37543.t1	ME4	yellow
Montipora_capitata_HIv3___RNAseq.g37544.t1	ME1	turquoise
Montipora_capitata_HIv3___RNAseq.g37545.t1	ME5	green
Montipora_capitata_HIv3___RNAseq.g37546.t1	ME4	yellow
Montipora_capitata_HIv3___RNAseq.g37547.t1	ME4	yellow
Montipora_capitata_HIv3___RNAseq.g37548.t1	ME18	lightgreen
Montipora_capitata_HIv3___RNAseq.g37549.t1	ME18	lightgreen
Montipora_capitata_HIv3___RNAseq.g37550.t1	ME2	blue
Montipora_capitata_HIv3___TS.g30066.t2	ME11	greenyellow
Montipora_capitata_HIv3___TS.g30067.t1	ME1	turquoise
Montipora_capitata_HIv3___RNAseq.g37554.t1	ME11	greenyellow
Montipora_capitata_HIv3___RNAseq.g37555.t1	ME28	skyblue
Montipora_capitata_HIv3___RNAseq.g37557.t1	ME13	salmon
Montipora_capitata_HIv3___RNAseq.g37558.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g37559.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g37560.t1	ME13	salmon
Montipora_capitata_HIv3___RNAseq.g37561.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g37563.t1	ME3	brown
Montipora_capitata_HIv3___RNAseq.g37564.t1	ME6	red
Montipora_capitata_HIv3___RNAseq.g37565.t1	ME2	blue
Montipora_capitata_HIv3___RNAseq.g37566.t1	ME7	black
Montipora_capitata_HIv3___RNAseq.g37569.t1	ME3	brown
Montipora_capitata_HIv3___RNAseq.g37570.t1	ME11	greenyellow
Montipora_capitata_HIv3___RNAseq.g37571.t1	ME1	turquoise
Montipora_capitata_HIv3___RNAseq.g37572.t1	ME1	turquoise
Montipora_capitata_HIv3___TS.g30084.t1	ME19	lightyellow
Montipora_capitata_HIv3___RNAseq.g37574.t1	ME1	turquoise
Montipora_capitata_HIv3___RNAseq.g37575.t1	ME5	green
Montipora_capitata_HIv3___RNAseq.g37576.t1	ME5	green
Montipora_capitata_HIv3___RNAseq.g37577.t1	ME3	brown
Montipora_capitata_HIv3___RNAseq.g37578.t1	ME5	green
Montipora_capitata_HIv3___RNAseq.g37579.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g37580.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g37581.t1	ME20	royalblue
Montipora_capitata_HIv3___RNAseq.g37582.t1	ME9	magenta
Montipora_capitata_HIv3___RNAseq.g37583.t2	ME14	cyan
Montipora_capitata_HIv3___RNAseq.g37584.t1	ME14	cyan
Montipora_capitata_HIv3___RNAseq.g37585.t1	ME14	cyan
Montipora_capitata_HIv3___RNAseq.g37587.t1	ME2	blue
Montipora_capitata_HIv3___RNAseq.g37591.t1	ME2	blue
Montipora_capitata_HIv3___TS.g30103.t1	ME7	black
Montipora_capitata_HIv3___RNAseq.g37594.t1	ME24	darkgrey
Montipora_capitata_HIv3___RNAseq.g37595.t1	ME1	turquoise
Montipora_capitata_HIv3___RNAseq.g37596.t1	ME2	blue
Montipora_capitata_HIv3___RNAseq.g37597.t1	ME1	turquoise
Montipora_capitata_HIv3___RNAseq.g37598.t1	ME11	greenyellow
Montipora_capitata_HIv3___RNAseq.g37599.t1	ME1	turquoise
Montipora_capitata_HIv3___TS.g30110.t1	ME1	turquoise
Montipora_capitata_HIv3___RNAseq.g37600.t1	ME16	lightcyan
Montipora_capitata_HIv3___RNAseq.g37601.t1	ME9	magenta
Montipora_capitata_HIv3___RNAseq.g37602.t1	ME8	pink
Montipora_capitata_HIv3___TS.g30114.t1	ME8	pink
Montipora_capitata_HIv3___RNAseq.g37604.t1	ME19	lightyellow
Montipora_capitata_HIv3___RNAseq.g37605.t5	ME8	pink
Montipora_capitata_HIv3___RNAseq.g37606.t1	ME8	pink
Montipora_capitata_HIv3___RNAseq.g37607.t1	ME8	pink
Montipora_capitata_HIv3___TS.g30118.t1	ME30	steelblue
Montipora_capitata_HIv3___TS.g30119.t2	ME8	pink
Montipora_capitata_HIv3___RNAseq.g37611.t1	ME5	green
Montipora_capitata_HIv3___RNAseq.g37612.t1	ME3	brown
Montipora_capitata_HIv3___RNAseq.g37613.t1	ME3	brown
Montipora_capitata_HIv3___RNAseq.g37615.t1	ME4	yellow
Montipora_capitata_HIv3___RNAseq.g37616.t1	ME6	red
Montipora_capitata_HIv3___RNAseq.g37617.t1b	ME4	yellow
Montipora_capitata_HIv3___RNAseq.g37617.t1a	ME4	yellow
Montipora_capitata_HIv3___RNAseq.g37618.t1	ME1	turquoise
Montipora_capitata_HIv3___RNAseq.g37621.t1	ME7	black
Montipora_capitata_HIv3___RNAseq.g37622.t1	ME7	black
Montipora_capitata_HIv3___RNAseq.g37623.t1	ME4	yellow
Montipora_capitata_HIv3___RNAseq.g37624.t1	ME4	yellow
Montipora_capitata_HIv3___RNAseq.g37625.t2	ME0	grey
Montipora_capitata_HIv3___RNAseq.g37626.t1	ME4	yellow
Montipora_capitata_HIv3___RNAseq.g37627.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g37628.t1a	ME12	tan
Montipora_capitata_HIv3___RNAseq.g37628.t1b	ME0	grey
Montipora_capitata_HIv3___RNAseq.g37629.t1	ME12	tan
Montipora_capitata_HIv3___RNAseq.g37632.t1	ME4	yellow
Montipora_capitata_HIv3___RNAseq.g37633.t1	ME6	red
Montipora_capitata_HIv3___TS.g30146.t1	ME6	red
Montipora_capitata_HIv3___TS.g30149.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g37637.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g37639.t1	ME3	brown
Montipora_capitata_HIv3___RNAseq.g37640.t2	ME2	blue
Montipora_capitata_HIv3___RNAseq.g37641.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g37642.t1	ME8	pink
Montipora_capitata_HIv3___RNAseq.g37643.t1	ME4	yellow
Montipora_capitata_HIv3___RNAseq.g37644.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g37645.t1	ME17	grey60
Montipora_capitata_HIv3___RNAseq.g37646.t1	ME17	grey60
Montipora_capitata_HIv3___RNAseq.g37647.t1	ME4	yellow
Montipora_capitata_HIv3___RNAseq.g37649.t1	ME7	black
Montipora_capitata_HIv3___RNAseq.g37652.t1	ME19	lightyellow
Montipora_capitata_HIv3___RNAseq.g37653.t1	ME9	magenta
Montipora_capitata_HIv3___RNAseq.g37654.t1	ME2	blue
Montipora_capitata_HIv3___RNAseq.g37655.t1	ME17	grey60
Montipora_capitata_HIv3___RNAseq.g37660.t1	ME0	grey
Montipora_capitata_HIv3___TS.g30174.t1	ME4	yellow
Montipora_capitata_HIv3___RNAseq.g37664.t1	ME4	yellow
Montipora_capitata_HIv3___RNAseq.g37666.t2	ME11	greenyellow
Montipora_capitata_HIv3___RNAseq.g37668.t1	ME4	yellow
Montipora_capitata_HIv3___RNAseq.g37669.t1	ME20	royalblue
Montipora_capitata_HIv3___TS.g30183.t1	ME20	royalblue
Montipora_capitata_HIv3___RNAseq.g37677.t1	ME4	yellow
Montipora_capitata_HIv3___RNAseq.g37679.t1	ME1	turquoise
Montipora_capitata_HIv3___RNAseq.g37680.t1	ME0	grey
Montipora_capitata_HIv3___TS.g30192.t1	ME2	blue
Montipora_capitata_HIv3___RNAseq.g37686.t1	ME4	yellow
Montipora_capitata_HIv3___RNAseq.g37687.t1	ME4	yellow
Montipora_capitata_HIv3___RNAseq.g37688.t1	ME28	skyblue
Montipora_capitata_HIv3___RNAseq.g37689.t1	ME3	brown
Montipora_capitata_HIv3___RNAseq.g37690.t1	ME24	darkgrey
Montipora_capitata_HIv3___RNAseq.g37691.t1	ME4	yellow
Montipora_capitata_HIv3___RNAseq.g37692.t1	ME4	yellow
Montipora_capitata_HIv3___RNAseq.g37697.t1	ME12	tan
Montipora_capitata_HIv3___RNAseq.g37698.t1	ME12	tan
Montipora_capitata_HIv3___TS.g30214.t1	ME3	brown
Montipora_capitata_HIv3___RNAseq.g37713.t1	ME4	yellow
Montipora_capitata_HIv3___RNAseq.g37714.t2	ME17	grey60
Montipora_capitata_HIv3___RNAseq.g37718.t1	ME31	paleturquoise
Montipora_capitata_HIv3___RNAseq.g37719.t1	ME29	saddlebrown
Montipora_capitata_HIv3___RNAseq.g37721.t1	ME4	yellow
Montipora_capitata_HIv3___TS.g30237.t1	ME13	salmon
Montipora_capitata_HIv3___RNAseq.g37731.t1	ME17	grey60
Montipora_capitata_HIv3___RNAseq.g37742.t1	ME17	grey60
Montipora_capitata_HIv3___RNAseq.g37744.t1	ME4	yellow
Montipora_capitata_HIv3___RNAseq.g37745.t1	ME6	red
Montipora_capitata_HIv3___RNAseq.g37747.t1	ME28	skyblue
Montipora_capitata_HIv3___RNAseq.g37748.t1	ME6	red
Montipora_capitata_HIv3___RNAseq.g37749.t1	ME4	yellow
Montipora_capitata_HIv3___TS.g30257.t1	ME8	pink
Montipora_capitata_HIv3___RNAseq.g37751.t1	ME0	grey
Montipora_capitata_HIv3___TS.g30259.t1	ME13	salmon
Montipora_capitata_HIv3___TS.g30260.t1	ME15	midnightblue
Montipora_capitata_HIv3___RNAseq.g37755.t1	ME2	blue
Montipora_capitata_HIv3___TS.g30262.t1	ME2	blue
Montipora_capitata_HIv3___RNAseq.g37757.t1	ME4	yellow
Montipora_capitata_HIv3___RNAseq.g37759.t1	ME8	pink
Montipora_capitata_HIv3___RNAseq.g37760.t1	ME23	darkturquoise
Montipora_capitata_HIv3___RNAseq.g37761.t1	ME1	turquoise
Montipora_capitata_HIv3___RNAseq.g37762.t1	ME30	steelblue
Montipora_capitata_HIv3___RNAseq.g37763.t1a	ME9	magenta
Montipora_capitata_HIv3___RNAseq.39776_t	ME9	magenta
Montipora_capitata_HIv3___RNAseq.g37766.t1	ME30	steelblue
Montipora_capitata_HIv3___RNAseq.g37768.t1	ME10	purple
Montipora_capitata_HIv3___RNAseq.g37769.t1	ME15	midnightblue
Montipora_capitata_HIv3___TS.g30276.t1	ME4	yellow
Montipora_capitata_HIv3___RNAseq.g37771.t1	ME4	yellow
Montipora_capitata_HIv3___RNAseq.g37772.t1	ME26	darkorange
Montipora_capitata_HIv3___RNAseq.g37773.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g37774.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g37775.t1	ME1	turquoise
Montipora_capitata_HIv3___RNAseq.g37776.t1	ME18	lightgreen
Montipora_capitata_HIv3___RNAseq.g37777.t1	ME5	green
Montipora_capitata_HIv3___RNAseq.g37778.t1	ME8	pink
Montipora_capitata_HIv3___RNAseq.g37781.t1	ME32	violet
Montipora_capitata_HIv3___RNAseq.g37784.t1	ME13	salmon
Montipora_capitata_HIv3___RNAseq.g37787.t1	ME4	yellow
Montipora_capitata_HIv3___RNAseq.g37788.t1	ME4	yellow
Montipora_capitata_HIv3___RNAseq.g37790.t1	ME22	darkgreen
Montipora_capitata_HIv3___RNAseq.g37792.t1	ME4	yellow
Montipora_capitata_HIv3___RNAseq.g37795.t1	ME12	tan
Montipora_capitata_HIv3___RNAseq.g37796.t1	ME2	blue
Montipora_capitata_HIv3___RNAseq.g37802.t1	ME2	blue
Montipora_capitata_HIv3___RNAseq.g37804.t1	ME27	white
Montipora_capitata_HIv3___RNAseq.g37805.t1	ME4	yellow
Montipora_capitata_HIv3___RNAseq.g37806.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g37810.t1	ME4	yellow
Montipora_capitata_HIv3___RNAseq.g37811.t1	ME4	yellow
Montipora_capitata_HIv3___RNAseq.g38636.t1	ME0	grey
Montipora_capitata_HIv3___TS.g31149.t1	ME29	saddlebrown
Montipora_capitata_HIv3___RNAseq.g38644.t1	ME28	skyblue
Montipora_capitata_HIv3___RNAseq.g38238.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g38239.t1	ME0	grey
Montipora_capitata_HIv3___TS.g30746.t1	ME3	brown
Montipora_capitata_HIv3___RNAseq.g38311.t1	ME3	brown
Montipora_capitata_HIv3___RNAseq.g38338.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g38399.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g38403.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g38405.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g38407.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g38431.t1	ME1	turquoise
Montipora_capitata_HIv3___TS.g30977.t1	ME3	brown
Montipora_capitata_HIv3___TS.g30984.t1	ME3	brown
Montipora_capitata_HIv3___TS.g31064.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g38550.t1	ME0	grey
Montipora_capitata_HIv3___TS.g31068.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g38221.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g38222.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g38223.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g38224.t1	ME3	brown
Montipora_capitata_HIv3___RNAseq.g38231.t1	ME6	red
Montipora_capitata_HIv3___RNAseq.g38274.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g38281.t1	ME11	greenyellow
Montipora_capitata_HIv3___RNAseq.g38282.t1	ME1	turquoise
Montipora_capitata_HIv3___RNAseq.g38284.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g38285.t1	ME33	darkolivegreen
Montipora_capitata_HIv3___RNAseq.g38286.t1	ME1	turquoise
Montipora_capitata_HIv3___RNAseq.g38290.t1	ME20	royalblue
Montipora_capitata_HIv3___TS.g30787.t1	ME32	violet
Montipora_capitata_HIv3___RNAseq.g38293.t1	ME10	purple
Montipora_capitata_HIv3___RNAseq.g38298.t1	ME32	violet
Montipora_capitata_HIv3___RNAseq.g38312.t1	ME15	midnightblue
Montipora_capitata_HIv3___RNAseq.g38314.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g38328.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g38335.t1a	ME22	darkgreen
Montipora_capitata_HIv3___RNAseq.g38335.t1b	ME22	darkgreen
Montipora_capitata_HIv3___RNAseq.g38336.t1	ME0	grey
Montipora_capitata_HIv3___TS.g30839.t1	ME23	darkturquoise
Montipora_capitata_HIv3___TS.g30842.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g38351.t1	ME29	saddlebrown
Montipora_capitata_HIv3___RNAseq.g38359.t1	ME3	brown
Montipora_capitata_HIv3___RNAseq.g38372.t1	ME4	yellow
Montipora_capitata_HIv3___RNAseq.g38374.t1	ME14	cyan
Montipora_capitata_HIv3___TS.g30873.t1	ME4	yellow
Montipora_capitata_HIv3___TS.g30879.t1	ME10	purple
Montipora_capitata_HIv3___TS.g30887.t1	ME29	saddlebrown
Montipora_capitata_HIv3___TS.g30891.t1	ME17	grey60
Montipora_capitata_HIv3___RNAseq.g38393.t1	ME29	saddlebrown
Montipora_capitata_HIv3___TS.g30896.t1	ME6	red
Montipora_capitata_HIv3___RNAseq.g38398.t1	ME19	lightyellow
Montipora_capitata_HIv3___RNAseq.g38400.t1	ME3	brown
Montipora_capitata_HIv3___TS.g30911.t1	ME29	saddlebrown
Montipora_capitata_HIv3___TS.g30918.t1	ME14	cyan
Montipora_capitata_HIv3___RNAseq.g38420.t1	ME4	yellow
Montipora_capitata_HIv3___TS.g30920.t1b	ME4	yellow
Montipora_capitata_HIv3___RNAseq.g38422.t1	ME1	turquoise
Montipora_capitata_HIv3___RNAseq.g38425.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g38426.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g38427.t1	ME4	yellow
Montipora_capitata_HIv3___RNAseq.g38428.t1	ME7	black
Montipora_capitata_HIv3___RNAseq.g38429.t1	ME22	darkgreen
Montipora_capitata_HIv3___RNAseq.g38430.t1	ME29	saddlebrown
Montipora_capitata_HIv3___RNAseq.g38432.t1	ME23	darkturquoise
Montipora_capitata_HIv3___TS.g30931.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g38436.t1	ME11	greenyellow
Montipora_capitata_HIv3___RNAseq.g38439.t1	ME1	turquoise
Montipora_capitata_HIv3___RNAseq.g38443.t1	ME2	blue
Montipora_capitata_HIv3___TS.g30947.t1	ME7	black
Montipora_capitata_HIv3___RNAseq.g38446.t1	ME10	purple
Montipora_capitata_HIv3___RNAseq.g38449.t1	ME0	grey
Montipora_capitata_HIv3___TS.g30952.t1	ME13	salmon
Montipora_capitata_HIv3___TS.g30953.t1	ME13	salmon
Montipora_capitata_HIv3___TS.g30955.t1	ME13	salmon
Montipora_capitata_HIv3___RNAseq.g38458.t1	ME5	green
Montipora_capitata_HIv3___TS.g30961.t1	ME11	greenyellow
Montipora_capitata_HIv3___RNAseq.g38460.t1	ME13	salmon
Montipora_capitata_HIv3___RNAseq.g38462.t1	ME14	cyan
Montipora_capitata_HIv3___RNAseq.g38463.t1	ME8	pink
Montipora_capitata_HIv3___RNAseq.g38465.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g38467.t1	ME8	pink
Montipora_capitata_HIv3___RNAseq.g38470.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g38471.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g38472.t1	ME9	magenta
Montipora_capitata_HIv3___RNAseq.g38473.t2	ME5	green
Montipora_capitata_HIv3___RNAseq.g38474.t1	ME2	blue
Montipora_capitata_HIv3___RNAseq.g38475.t1	ME17	grey60
Montipora_capitata_HIv3___RNAseq.g38476.t1	ME4	yellow
Montipora_capitata_HIv3___RNAseq.g38477.t1	ME8	pink
Montipora_capitata_HIv3___RNAseq.g38480.t1	ME2	blue
Montipora_capitata_HIv3___TS.g30991.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g38482.t1	ME5	green
Montipora_capitata_HIv3___TS.g30995.t1	ME2	blue
Montipora_capitata_HIv3___TS.g30996.t2	ME27	white
Montipora_capitata_HIv3___TS.g30998.t1	ME3	brown
Montipora_capitata_HIv3___RNAseq.g38490.t1	ME4	yellow
Montipora_capitata_HIv3___RNAseq.g38493.t1	ME21	darkred
Montipora_capitata_HIv3___RNAseq.g38494.t1	ME21	darkred
Montipora_capitata_HIv3___RNAseq.g38508.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g38510.t1	ME11	greenyellow
Montipora_capitata_HIv3___RNAseq.g38513.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g38518.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g38521.t1	ME4	yellow
Montipora_capitata_HIv3___RNAseq.g38522.t1	ME4	yellow
Montipora_capitata_HIv3___RNAseq.g38532.t1	ME3	brown
Montipora_capitata_HIv3___TS.g31076.t1	ME3	brown
Montipora_capitata_HIv3___RNAseq.g38566.t1	ME14	cyan
Montipora_capitata_HIv3___RNAseq.g38567.t1	ME1	turquoise
Montipora_capitata_HIv3___RNAseq.g38568.t1	ME27	white
Montipora_capitata_HIv3___RNAseq.g38569.t1	ME1	turquoise
Montipora_capitata_HIv3___TS.g31086.t1	ME8	pink
Montipora_capitata_HIv3___RNAseq.g38573.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g38574.t1	ME15	midnightblue
Montipora_capitata_HIv3___RNAseq.g38575.t1	ME1	turquoise
Montipora_capitata_HIv3___RNAseq.g38576.t1	ME2	blue
Montipora_capitata_HIv3___RNAseq.g38578.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g38581.t1	ME3	brown
Montipora_capitata_HIv3___TS.g31101.t1	ME19	lightyellow
Montipora_capitata_HIv3___RNAseq.g38595.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g38677.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g38722.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g38750.t1	ME0	grey
Montipora_capitata_HIv3___TS.g31282.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g38822.t1	ME14	cyan
Montipora_capitata_HIv3___RNAseq.g38823.t1	ME14	cyan
Montipora_capitata_HIv3___RNAseq.g38824.t1	ME14	cyan
Montipora_capitata_HIv3___RNAseq.g38825.t1	ME14	cyan
