"module","treatment_time","correlation","pvalue","label"
"ME11","0hr-Control",-0.244275920958715,0.128746286913427,""
"ME11","1hr-Control",-0.21210250673885,0.188871632670239,""
"ME11","3hr-Control",-0.0520027501795539,0.749968609363537,""
"ME11","12hr-Control",0.212820992031171,0.187342983801908,""
"ME11","24hr-Control",0.156670328854025,0.334329978065475,""
"ME11","72hr-Control",0.265121658567673,0.098261265443309,""
"ME11","120hr-Control",0.0240463409475498,0.882910191694879,""
"ME11","0hr-Heat",-0.043251416296948,0.791012703430011,""
"ME11","1hr-Heat",-0.10879604130577,0.503970637278127,""
"ME11","3hr-Heat",-0.0523853812331894,0.748188568367654,""
"ME11","12hr-Heat",-0.00240887436892968,0.988230066227018,""
"ME11","24hr-Heat",-0.0246183555942314,0.880144828219074,""
"ME11","72hr-Heat",-0.107051204008917,0.510875296177968,""
"ME11","120hr-Heat",0.144636418084672,0.373224829949734,""
"ME15","0hr-Control",-0.212286659728421,0.188478990261671,""
"ME15","1hr-Control",-0.158818285726744,0.327661617048139,""
"ME15","3hr-Control",-0.301408398095285,0.0587520654976071,""
"ME15","12hr-Control",-0.22258014089784,0.167441961432438,""
"ME15","24hr-Control",0.0381147628207541,0.815373403797655,""
"ME15","72hr-Control",-0.162781590495689,0.315576709377778,""
"ME15","120hr-Control",0.207708026901566,0.198413635475858,""
"ME15","0hr-Heat",-0.108855370862885,0.503736692719018,""
"ME15","1hr-Heat",-0.149540216461455,0.357061896763633,""
"ME15","3hr-Heat",0.289362448823312,0.0701377794683038,""
"ME15","12hr-Heat",0.108904141970279,0.503544422788044,""
"ME15","24hr-Heat",0.319698702060181,0.0443300848370881,"0.32"
"ME15","72hr-Heat",0.0636323928334537,0.696476831173309,""
"ME15","120hr-Heat",0.314764543849351,0.0479034495907367,"0.31"
"ME1","0hr-Control",-0.198095031898468,0.220454037854436,""
"ME1","1hr-Control",-0.195680818125038,0.226244133266842,""
"ME1","3hr-Control",-0.198804645743667,0.218771722488538,""
"ME1","12hr-Control",-0.181608296619523,0.262063492438512,""
"ME1","24hr-Control",-0.145766727778863,0.369461312647693,""
"ME1","72hr-Control",-0.218348790615464,0.175874571371319,""
"ME1","120hr-Control",-0.1713970109943,0.290289796562674,""
"ME1","0hr-Heat",-0.195264778073477,0.227252359360975,""
"ME1","1hr-Heat",-0.125842838162132,0.439081289028594,""
"ME1","3hr-Heat",0.339790349534313,0.0319400525250974,"0.34"
"ME1","12hr-Heat",0.495119683100312,0.00116171533879047,"0.5"
"ME1","24hr-Heat",0.416208030419195,0.00755650597481085,"0.42"
"ME1","72hr-Heat",0.120817183450665,0.457716860964958,""
"ME1","120hr-Heat",0.308076612897935,0.053113967854468,""
"ME16","0hr-Control",-0.161170602253749,0.320454599621527,""
"ME16","1hr-Control",-0.171709962242509,0.289396634238134,""
"ME16","3hr-Control",0.0438855445711021,0.788018378944541,""
"ME16","12hr-Control",-0.0842712107904243,0.605157256918587,""
"ME16","24hr-Control",-0.0559036886059225,0.731882457484154,""
"ME16","72hr-Control",-0.232572663615189,0.14869279039495,""
"ME16","120hr-Control",0.0304375096811406,0.852097774634569,""
"ME16","0hr-Heat",-0.148865151696232,0.359261425959802,""
"ME16","1hr-Heat",-0.0769411841642159,0.637006242982086,""
"ME16","3hr-Heat",0.385503373490797,0.0140255405844904,"0.39"
"ME16","12hr-Heat",0.24529132844426,0.127114772379524,""
"ME16","24hr-Heat",0.441427951949768,0.00435308154944405,"0.44"
"ME16","72hr-Heat",-0.133845102029677,0.410290665129608,""
"ME16","120hr-Heat",-0.135774697281734,0.403513249403505,""
"ME18","0hr-Control",-0.108252095726828,0.50611805144319,""
"ME18","1hr-Control",-0.132161672698875,0.416256127510291,""
"ME18","3hr-Control",0.023169939434063,0.887149738888147,""
"ME18","12hr-Control",-0.0271375472265782,0.867983097072173,""
"ME18","24hr-Control",-0.0435830032943133,0.789446592673799,""
"ME18","72hr-Control",-0.342532825515971,0.0304952202365862,"-0.34"
"ME18","120hr-Control",-0.348733574466042,0.027426304254762,"-0.35"
"ME18","0hr-Heat",-0.0711257121770428,0.662744424521635,""
"ME18","1hr-Heat",0.00651047936442019,0.968196309651502,""
