"gene_id","module","color","kME_own","kME_25","kME_5","kME_10","kME_9","kME_26","kME_23","kME_12","kME_22","kME_27","kME_7","kME_21","kME_8","kME_3","kME_29","kME_6","kME_17","kME_31","kME_4","kME_11","kME_15","kME_1","kME_16","kME_18","kME_19","kME_20","kME_2","kME_30","kME_28","kME_13","kME_14","kME_24","kME_0"
"Montipora_capitata_HIv3___RNAseq.g10498.t1","ME0","grey",-0.0189857391697331,-0.222433561490166,-0.124042889428126,-0.147927161596023,-0.126897373375671,-0.0772339086560504,-0.207839511019612,-0.0657308663187468,0.0239550241769803,0.165380229114301,-0.0303039666046628,-0.317313210545132,0.070072033127781,0.0555382400017469,0.025353110756431,0.194470070095162,0.145711261250347,0.0488686756438075,0.22844485246965,0.251785040162283,-0.0529985439967767,-0.0190100702405787,-0.0305888717498967,0.0530453914901481,-0.173373419353364,0.201602393982441,-0.17690136538269,-0.184106194257323,0.295723290717402,-0.117768600407728,-0.0133637831972189,0.0634224383916029,-0.0189857391697331
"Montipora_capitata_HIv3___RNAseq.g10501.t1","ME0","grey",-0.404940849929817,-0.0801189914003096,-0.0138425874760849,-0.124984414808779,0.0943896440898124,0.188872018767658,-0.282700074348371,-0.402524040237909,-0.385463849572636,-0.254071963819457,-0.416475179069484,-0.106775220414175,-0.0354326225438066,-0.347416483288326,-0.475125596558322,-0.431109287699725,-0.569570303804711,0.349617517063524,0.241735350960426,0.380970589224469,0.321839848940938,0.431347485141218,0.486077555296699,0.439645224842583,0.22268851979699,0.0996843801251202,-0.343877181961825,-0.101580193974633,0.362172973019052,0.392929196446831,0.0140727847364883,0.17777304318201,-0.404940849929817
"Montipora_capitata_HIv3___TS.g43324.t1","ME4","yellow",0.640779963146528,-0.15076067091473,-0.476349405108038,-0.123136021234109,0.0243784568050691,-0.201221709845154,0.121377051913891,0.123474103608358,0.409868978643785,0.397093478405904,0.252886088572043,0.14623558810635,0.3161495943979,-0.0423077703438131,0.244115945549698,0.320127998614418,0.0684959731981367,0.544158837536685,0.640779963146528,0.531747780910472,-0.249833909082131,-0.0349019481456716,-0.212654648067116,0.0408963169691674,0.224778389847982,0.103688632824999,-0.613215196461279,-0.421098234571965,-0.0991753477214212,-0.523000042440469,-0.458385703204983,-0.504123903742768,0.38687428139129
"Montipora_capitata_HIv3___RNAseq.g10554.t1","ME0","grey",0.0967839671237651,0.181113751825847,-0.0394606870395259,0.0077864477170933,0.140128289137973,0.0970214800728564,0.087878640543024,0.17736077857127,0.13759095544517,0.142955462618341,-0.0868247845384018,-0.0184055055747344,0.0804066633097189,0.0249498164868593,0.0636229391813251,-0.0683947826673796,-0.0709642695185679,-0.0835494543989318,-0.207252690753461,-0.221647491775763,-0.171523594662263,-0.0209391661798824,0.0577704284100666,0.016227348874863,-0.106614666250176,-0.0779566267127776,0.245531285807045,0.205352541817419,-0.136820986194103,0.0144982927828184,0.0272863039270243,-0.00649711432419047,0.0967839671237651
"Montipora_capitata_HIv3___TS.g43385.t1","ME4","yellow",0.48966368556433,-0.125405656961127,-0.411081908590227,-0.179473765983087,-0.214499162503912,-0.152328172414195,-0.100188465147752,-0.113599716820339,0.0627815668913106,0.132332975519259,-0.141406248599515,-0.209155183817255,0.105967431506939,-0.177608728525529,-0.176503346230325,0.020822822028173,-0.180340895095809,0.435821843829375,0.48966368556433,0.445627953583619,0.226855455561156,0.233234238879552,0.176980820664367,0.255253752421617,0.11951814019575,0.189325698917114,-0.460005489992308,-0.266636895091234,0.261881410779915,-0.0517719018482858,-0.187685951797924,-0.16633342474595,-0.0113239800499719
"Montipora_capitata_HIv3___RNAseq.g10694.t2c","ME0","grey",0.739582092343994,-0.0368962174999023,-0.493911049894882,-0.0918236020151989,0.0266162944211899,-0.204424687981229,0.374089551247625,0.38186000327736,0.805058439421855,0.627092495889435,0.220984826975015,-0.0544171497784486,0.333655704635616,-0.0153444837237051,0.41172449394005,0.410595579169103,0.244232102923516,0.635764620635793,0.662062776166797,0.385123811674426,-0.21422827672043,-0.0856130200453622,-0.221680413389899,0.017784859346386,0.0539510724531228,0.0647424974529085,-0.60087606016299,-0.38051796867636,-0.332445189811667,-0.797778352089077,-0.69820761161944,-0.893135789026338,0.739582092343994
"Montipora_capitata_HIv3___TS.g43522.t1","ME0","grey",-0.0242851513968561,-0.387685817733049,-0.0361640120315732,-0.141801843484613,0.0530086401279331,-0.102975116697445,-0.0392925141057247,-0.0920916424330785,-0.0164938540134615,-0.0232060091466202,-0.0203918133239416,-0.373737905941296,-0.162475194899686,-0.0290847296368546,0.0847682652221645,0.0815726733261937,0.206936964933742,-0.0128451628219147,0.0823889191607907,0.0796975534542037,0.0535620881342966,0.00687560538626988,-0.0706151454954727,-0.02131356763316,-0.144038912712699,0.25610256811062,-0.0847775420457632,-0.0769562866130865,0.205326919576421,-0.0728955378446205,0.00546291928061178,0.0438095960794924,-0.0242851513968561
"Montipora_capitata_HIv3___RNAseq.g10697.t1","ME0","grey",0.739652343682916,-0.0207374376797536,-0.385933895534037,-0.0555884345304482,-0.0460023152488325,-0.0456098739897183,0.176816758334613,0.54436543103992,0.605283149492283,0.746724599042218,0.12204538489101,0.010167449685765,0.34820588175475,0.00663116875542544,0.22204536984681,0.371212876829804,0.0837695393749426,0.618611054652222,0.512267656435492,0.552712844716404,-0.208095467871062,-0.0674395276581271,-0.172704465775632,0.0270239999292012,0.00524156142124893,0.057051328332927,-0.519146500244157,-0.254968874343748,-0.253994258370945,-0.668981255198679,-0.801501971324274,-0.678173727725687,0.739652343682916
"Montipora_capitata_HIv3___RNAseq.g10698.t1","ME0","grey",0.717062207829284,-0.222781560884957,-0.475562061701453,-0.205356317810455,-0.304316157458912,-0.282140554879555,0.243811179110707,0.544724959160758,0.600907368763886,0.709744612143291,0.285350136039507,-0.0381533564122631,0.100050054949439,-0.0820669597277734,0.284637913280517,0.432327330877671,0.223448877979648,0.613040348587883,0.501521473175727,0.535952454878509,-0.0687946042625677,-0.00648092662769809,-0.289485553387125,-0.0416457891996307,0.147667507859398,0.168289389528978,-0.505772196698873,-0.203175809076818,-0.242413254483999,-0.66342923615963,-0.775905431243097,-0.658047907890119,0.717062207829284
"Montipora_capitata_HIv3___RNAseq.g10693.t1","ME0","grey",0.233559685355636,-0.0983488464490319,-0.0460168340317507,0.121498287402363,0.156922739334752,0.0896157075698912,0.279170970910628,0.0316268833775553,0.228552405623069,0.0886283625256869,-0.15786385126785,-0.410291997253347,-0.00961528128998086,0.0527974145405548,0.255482046489345,0.0756012336030486,0.269917508537333,0.12464674497263,0.236712360586476,0.0613667224747491,0.12672654609141,-0.0827788639758765,0.0105760943134936,-0.0129741407532677,-0.328195286918634,0.086116892452718,-0.217326503100287,-0.226641378848223,-0.0521346729755619,-0.341697574758622,-0.185697292482579,-0.314868262836748,0.233559685355636
"Montipora_capitata_HIv3___TS.g43527.t1","ME0","grey",-0.585490251705553,-0.425316516805173,-0.0725047561572216,-0.199519388350948,-0.228235865132853,-0.0173854827363232,-0.287090475924542,-0.685493539793064,-0.474560128186065,-0.366307883512063,-0.111214029718374,-0.13743667248614,0.00362606763058784,-0.0477869928231052,-0.294210795209094,-0.0359524276486384,-0.0856081554623005,0.0783223723253963,0.412755477068941,0.539992269928046,0.156968727959611,0.129782219888718,0.148573832131212,0.115169500852126,0.0765774090145351,0.354255771830693,-0.482503123121774,-0.475596836760503,0.739497684098035,0.24778459260911,0.221235067943421,0.383518682251961,-0.585490251705553
"Montipora_capitata_HIv3___RNAseq.g10703.t1","ME4","yellow",0.578088874242485,-0.148001332361049,-0.47018202363441,-0.20309197651588,0.0249947388452306,-0.227209579245882,0.0746631662420812,0.241004611508462,0.592475906062722,0.511922684677201,0.234529087712093,0.0181112820257358,0.294578425881758,-0.0847761570529162,0.282297889931827,0.333026189449673,0.0726310276199581,0.497653739693836,0.578088874242485,0.3619436419583,-0.292664184178664,-0.0112749527918697,-0.239073131397579,-0.00926110414662532,0.122242572873701,0.173008625135561,-0.4773761163587,-0.279050519607837,-0.200207732810567,-0.566194076220232,-0.44129984414321,-0.605290872001058,0.485656163886484
"Montipora_capitata_HIv3___TS.g43529.t1","ME1","turquoise",0.415693855221731,-0.202003860657404,-0.275899825240094,-0.246630730382778,-0.0700079062533879,-0.106357286794186,-0.167148451045069,0.368390309100168,-0.0127925555980825,0.31103491017025,-0.0300379736422706,-0.0375270725586609,-0.250845134471284,-0.434053814911622,-0.155277466497159,-0.204099051282562,-0.369133383880102,0.365529220938894,-0.0511166830958762,0.213026395536036,0.200484652340582,0.415693855221731,0.0659467974336054,0.145566612125451,0.327362259741185,0.0509972728190726,0.0124326533896265,0.425942972309984,-0.208717733769457,0.106259655289478,-0.311209802640632,-0.0401061966108908,0.185698714569045
"Montipora_capitata_HIv3___RNAseq.g10709.t1","ME7","black",0.42161859325703,0.253572346797837,-0.0667186365483929,0.107221334683535,-0.0552272577855563,-0.243918934440581,0.171473221046312,0.418403614799704,0.352038515965463,0.546808916281069,0.42161859325703,0.515720359161287,0.290071547228977,0.153163019792918,0.350187432188207,0.406551287042739,0.0613743137009741,0.0302107515480599,0.0332444929038696,0.0598286813748157,-0.428068345765055,-0.238366262022709,-0.53249888707944,-0.387174674939005,0.0948815970876844,-0.403290854281697,0.126323959909048,0.180040551711041,-0.450577205338497,-0.28431787734851,-0.059083873868875,-0.0897723564945049,0.349934952182816
"Montipora_capitata_HIv3___RNAseq.g8656.t1","ME0","grey",-0.00532768389091969,0.162968130429886,0.138002953282832,0.0851230459906868,0.103471379705626,0.0972795866941886,0.270668821780516,-0.0226016057415437,0.037677523326724,-0.0947689711797814,-0.326322808924569,-0.08686289887877,-0.084409668268625,-0.299288156614914,-0.217135676031877,-0.352395006175009,-0.369727063123876,0.155124541185345,-0.0796845945337741,-0.157935631438819,0.33361991104274,0.272503514439792,0.295516335910993,0.241652346153219,0.0143778210652537,-0.103250900838296,0.0465566309820405,0.276158868723024,-0.248788288590968,0.189803959110345,-0.0513512184293897,-0.168649871556233,-0.00532768389091969
"Montipora_capitata_HIv3___TS.g41562.t1","ME11","greenyellow",0.887421755137142,-0.0929342661495228,-0.444110148208848,-0.136018665440688,-0.124009635558686,-0.00966937270348366,0.0247031151194607,0.0150561003674872,0.281421212381164,0.493770705037944,-0.0619631035047442,-0.0980826184828583,0.405360411129601,-0.0333373498520555,0.0652202292809386,0.265972929985846,-0.0201093875335547,0.723183179828563,0.803053119789109,0.887421755137142,-0.0671770573399427,0.0663728002962773,0.0569399993234353,0.182233785288151,0.0489456074218037,0.14783866791759,-0.842764360985761,-0.582814221742834,0.223748441388017,-0.454759248987419,-0.59940852451103,-0.407688871592861,0.294164543602194
"Montipora_capitata_HIv3___RNAseq.g8843.t1","ME0","grey",0.552338364024224,0.0418302913351719,-0.210666212687534,0.121539742453675,0.277121096739948,-0.0410601421349795,0.403637762310939,0.123497559737226,0.781371412785767,0.490853813882789,0.168047509369394,0.0831386310047599,0.618669455266835,0.270770211878222,0.482013239206011,0.508164937802502,0.308684732733364,0.409190759597246,0.703300408524847,0.290419584899424,-0.406055557603364,-0.352205524669867,-0.312575321530896,-0.174281382144027,-0.185509356534846,-0.0745677074263002,-0.564664610074708,-0.599937299751622,-0.15113996190446,-0.796306408894542,-0.405532250623945,-0.751671779429337,0.552338364024224
"Montipora_capitata_HIv3___RNAseq.g8939.t1","ME0","grey",0.027958757348563,-0.138009681399981,0.0856554583965805,-0.104285909927554,-0.052914308498106,0.00287442533231292,0.0277092079835029,0.0255122771744898,0.0663762084554085,-0.0629179578595907,0.00157568589090093,-0.0716930615110583,-0.16002237921474,-0.215379162967978,-0.154243592492047,-0.142530912046356,-0.162574758861558,0.111494167927966,-0.0103617124019248,-0.0869558485941237,0.167985546226008,0.184046539529373,0.00623312391508578,-0.0387662758121953,0.115135516042965,-0.0126423505549366,0.00346750853821865,0.224507767474049,-0.126576526493737,0.0636551235699809,-0.0466861833612484,-0.154371258353066,0.027958757348563
