"","DateTimeEST","TempC","IntensityLux","Tank","Treatment"
"310",2025-06-26 09:49:41,25.513,376.7,"Tank1","Control"
"311",2025-06-26 09:54:41,25.513,505.9,"Tank1","Control"
"312",2025-06-26 09:59:41,25.416,538.2,"Tank1","Control"
"313",2025-06-26 10:04:41,25.416,613.5,"Tank1","Control"
"314",2025-06-26 10:09:41,25.416,592,"Tank1","Control"
"315",2025-06-26 10:14:41,25.416,592,"Tank1","Control"
"316",2025-06-26 10:19:41,25.319,602.8,"Tank1","Control"
"317",2025-06-26 10:24:41,25.319,538.2,"Tank1","Control"
"318",2025-06-26 10:29:41,25.319,688.9,"Tank1","Control"
"319",2025-06-26 10:34:41,25.319,602.8,"Tank1","Control"
"320",2025-06-26 10:39:41,25.319,710.4,"Tank1","Control"
"321",2025-06-26 10:44:41,25.319,721.2,"Tank1","Control"
"322",2025-06-26 10:49:41,25.513,753.5,"Tank1","Control"
"323",2025-06-26 10:54:41,25.513,775,"Tank1","Control"
"324",2025-06-26 10:59:41,25.513,775,"Tank1","Control"
"325",2025-06-26 11:04:41,25.513,818.1,"Tank1","Control"
"326",2025-06-26 11:09:41,25.513,882.6,"Tank1","Control"
"327",2025-06-26 11:14:41,25.513,828.8,"Tank1","Control"
"328",2025-06-26 11:19:41,25.416,882.6,"Tank1","Control"
"329",2025-06-26 11:24:41,25.416,914.9,"Tank1","Control"
"330",2025-06-26 11:29:41,25.416,947.2,"Tank1","Control"
"331",2025-06-26 11:34:41,25.416,968.8,"Tank1","Control"
"332",2025-06-26 11:39:41,25.416,1033.3,"Tank1","Control"
"333",2025-06-26 11:44:41,25.319,1011.8,"Tank1","Control"
"334",2025-06-26 11:49:41,25.319,1076.4,"Tank1","Control"
"335",2025-06-26 11:54:41,25.319,1033.3,"Tank1","Control"
"336",2025-06-26 11:59:41,25.319,1162.5,"Tank1","Control"
"337",2025-06-26 12:04:41,25.513,1162.5,"Tank1","Control"
"338",2025-06-26 12:09:41,25.61,1162.5,"Tank1","Control"
"339",2025-06-26 12:14:41,25.513,1119.5,"Tank1","Control"
"340",2025-06-26 12:19:41,25.513,1097.9,"Tank1","Control"
"341",2025-06-26 12:24:41,25.513,1119.5,"Tank1","Control"
"342",2025-06-26 12:29:41,25.513,1162.5,"Tank1","Control"
"343",2025-06-26 12:34:41,25.513,1087.2,"Tank1","Control"
"344",2025-06-26 12:39:41,25.513,1087.2,"Tank1","Control"
"345",2025-06-26 12:44:41,25.513,1151.7,"Tank1","Control"
"346",2025-06-26 12:49:41,25.513,1173.3,"Tank1","Control"
"347",2025-06-26 12:54:41,25.319,0,"Tank1","Control"
"348",2025-06-26 12:59:41,25.319,0,"Tank1","Control"
"349",2025-06-26 13:04:41,25.319,0,"Tank1","Control"
"350",2025-06-26 13:09:41,25.319,0,"Tank1","Control"
"351",2025-06-26 13:14:41,25.319,0,"Tank1","Control"
"352",2025-06-26 13:19:41,25.319,0,"Tank1","Control"
"353",2025-06-26 13:24:41,25.222,0,"Tank1","Control"
"354",2025-06-26 13:29:41,25.416,1119.5,"Tank1","Control"
"355",2025-06-26 13:34:41,25.513,1141,"Tank1","Control"
"356",2025-06-26 13:39:41,25.513,1141,"Tank1","Control"
"357",2025-06-26 13:44:41,25.513,1151.7,"Tank1","Control"
"358",2025-06-26 13:49:41,25.513,1119.5,"Tank1","Control"
"359",2025-06-26 13:54:41,25.513,1184,"Tank1","Control"
