"Gene","p","padj","loglik_full","loglik_red","df_full","df_red","mean","converge_combined","converge_case","converge_control","converge_sigmoid","impulseTOsigmoid_p","impulseTOsigmoid_padj","sigmoidTOconst_p","sigmoidTOconst_padj","isTransient","isMonotonous","allZero","response_type","classification"
"Pocillopora_acuta_HIv2___TS.g3761.t1a",0.0406539683049537,0.0891071819574524,-169.52084213553,-175.322270638662,17,12,33.3454405818674,0,0,0,0,0.0263456681263894,0.0541302668045372,0.0488136788949203,0.104181239544601,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g28954.t1",0.00383850117323653,0.0124867689789608,-189.607717682028,-198.295945040349,17,12,94.7854128659556,0,0,0,0,0.0647028308782794,0.114377582035238,5.22680344439775e-06,2.90208603532333e-05,FALSE,TRUE,FALSE,"Monotonous","transition_down"
"Pocillopora_acuta_HIv2___TS.g3763.t1",0.124685739447793,0.220091315598348,-287.188253931317,-291.504121470841,17,12,1040.17602490192,0,0,0,0,0.783562352300506,0.83509224120703,6.04997828429154e-08,4.65430315818986e-07,FALSE,TRUE,FALSE,"Monotonous",NA
"Pocillopora_acuta_HIv2___RNAseq.g28956.t1",0.480798765002792,0.622194972853024,-203.527823741152,-205.77440509615,17,12,120.883159888562,0,0,0,0,0.104242822592216,0.168743500338002,0.454976855936654,0.634971616804661,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g28957.t1",0.00209249601524913,0.00745236942971993,-173.995032171631,-183.395952991924,17,12,77.2327721441263,0,0,0,0,0.321325730017193,0.412591898288654,5.48607223268589e-12,7.55539080924455e-11,FALSE,TRUE,FALSE,"Monotonous","transition_down"
"Pocillopora_acuta_HIv2___RNAseq.g28958.t1",0.0495542098865063,0.104677864722567,-219.726091767591,-225.272923632598,17,12,229.58373039934,0,0,0,0,0.000417589168301817,0.0014743900688867,0.247531632172377,0.396664510280857,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g28959.t1",0.000846185893021871,0.00341334665338161,-267.912894663822,-278.362729809693,17,12,878.061206481735,0,0,0,0,1.45143296956866e-06,8.59045792454011e-06,0.0450034686520621,0.09725215939393,TRUE,FALSE,FALSE,"Transient","transient_down"
"Pocillopora_acuta_HIv2___RNAseq.g28960.t2",0.000175279175730169,0.000869977695897738,-264.38624503853,-276.627823967208,17,12,766.583977498454,0,0,0,0,2.921560735659e-07,1.94518543267675e-06,0.061589203720716,0.126792928600774,TRUE,FALSE,FALSE,"Transient","transient_down"
"Pocillopora_acuta_HIv2___RNAseq.g28961.t1",0.0570898852883053,0.117384899338468,-214.818646879198,-220.181684590665,17,12,184.941574839765,0,0,0,0,0.00010845026925643,0.000438815406477064,0.843542900263171,0.959580546201311,TRUE,FALSE,FALSE,"Transient",NA
"Pocillopora_acuta_HIv2___RNAseq.g28962.t1",0.8166248093281,0.898978859863054,-260.539388983255,-261.653928271107,17,12,415.821529267574,0,0,0,0,0.0596474625067402,0.10688801281654,0.783700290419064,0.920909764965894,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g28963.t1",0.54608900353822,0.682330836994476,-274.80559000212,-276.817160652255,17,12,941.133647670452,0,0,0,0,0.723161135159976,0.783610456272536,0.00386992405653874,0.0115385267058138,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___TS.g3773.t1",0.0466828184896605,0.0997016763102091,-292.95262951055,-298.576514463867,17,12,2147.24703465942,0,0,0,0,0.684637361256505,0.749157216123305,0.000651336033146928,0.00234686102321837,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g28965.t1",0.955668188876599,0.991271489738119,-433.981602704718,-434.522696388954,17,12,53006.0679774426,0,0,0,0,0.0993707012983585,0.162273597923287,0.95749225133896,1,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g28966.t1",0.0120931342467276,0.0328306151352598,-264.038358056917,-271.350621400109,17,12,1017.68548985554,0,0,0,0,0.000625052586200067,0.0021098168293972,0.00179312790034544,0.00582474641345605,FALSE,FALSE,FALSE,"Other","unclassified"
"Pocillopora_acuta_HIv2___TS.g3777.t1",0.522088340203823,0.660348156246439,-135.38610857897,-137.482210433982,17,12,15.4999994716592,0,0,0,0,0.0491647548526221,0.0911550810867713,0.677750197419241,0.843336627941976,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g28968.t1",0.246662493919622,0.375787017338544,-109.792433658587,-113.125593462929,17,12,8.03903513391299,0,0,0,0,0.121645619418366,0.19126037911577,0.64909796599674,0.818634123654594,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___TS.g3781.t1",0.322506691354208,0.462490765240645,-104.444683290862,-107.362676767827,17,12,3.59850472389277,0,0,0,0,0.9351038811802,0.963179396238349,0.111718966763231,0.208756240113463,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g28969.t1",0.514437659228672,0.653455037373176,-164.455528571795,-166.578998898603,17,12,50.9325776125732,0,0,0,0,0.234043906454983,0.32145432407587,0.048008700119602,0.102728543596806,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g28970.t1",0.0002517974184097,0.00119302420451298,-133.752409682197,-145.584792594711,17,12,12.7335967274339,0,0,0,0,6.22489023696312e-05,0.000265893110806812,0.00965057499728664,0.0257620668957857,TRUE,FALSE,FALSE,"Transient","transient_down"
"Pocillopora_acuta_HIv2___RNAseq.g28971.t1a",0.270921965121127,0.403864965159645,-207.72924968859,-210.919571487695,17,12,149.102237636621,0,0,0,0,0.0444524416942087,0.0838708183898372,0.015740140723849,0.039423061839076,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___TS.g3786.t1",0.22743943806848,0.352618078253619,-241.746005135727,-245.200879324077,17,12,492.538042606635,0,0,0,0,0.706671045108984,0.768814941594904,0.337822604606199,0.506042170255778,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g28972.t1",0.753824783829257,0.853821250385355,-102.054823153436,-103.379592500724,17,12,4.53494497646427,0,0,0,0,0.138405465016252,0.212376688997806,0.960628861606044,1,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___TS.g3788.t1",0.3095306713675,0.448290138469126,-137.284351635294,-140.267405993246,17,12,19.7531509216654,0,0,0,0,0.19153465784872,0.275064127435041,0.282211844556228,0.440080381085212,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___TS.g3789.t1",3.75452681160843e-05,0.000225751333674845,-205.055216510743,-219.020762096037,17,12,279.341662850365,0,0,0,0,0.000128571876011672,0.000511518768480955,3.47494623246635e-05,0.000165146025121843,TRUE,FALSE,FALSE,"Transient","transient_down"
"Pocillopora_acuta_HIv2___TS.g3791.t1",0.974656370577285,1,-121.681704760424,-122.09988536988,17,12,8.66050086457921,0,0,0,0,0.695152112618749,0.758406530397576,0.727308195996352,0.881256981944472,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g28976.t1b",3.39684100774439e-15,1.31146457545128e-13,-233.222141036202,-271.769889624856,17,12,304.167428775062,0,0,0,0,1.34051866727811e-41,1.7975202193862e-39,0.481323837918223,0.661926435901985,TRUE,FALSE,FALSE,"Transient","transient_up"
"Pocillopora_acuta_HIv2___RNAseq.g28976.t1a",0.660726209208672,0.781151516110802,-225.551343140193,-227.178881210956,17,12,197.314185339936,0,0,0,0,0.20655731647227,0.291273027089664,0.839721955637151,0.957501826001495,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g28977.t1",6.30738582406039e-06,4.58369783909937e-05,-386.638829365669,-402.573240681013,17,12,21513.24054264,0,0,0,0,9.99335594607472e-09,8.44609592175702e-08,3.01000479896892e-11,3.75738386842261e-10,TRUE,FALSE,FALSE,"Transient","transient_down"
"Pocillopora_acuta_HIv2___RNAseq.g28978.t1",0.149668642421771,0.25432261160556,-243.378273048776,-247.438992718719,17,12,767.689468934236,0,0,0,0,0.00385447600075252,0.0104143092214544,0.844033439360027,0.959832117959075,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g28979.t1",0.026056635967152,0.0620053962080658,-212.059305153601,-218.423731319912,17,12,233.99978884236,0,0,0,0,1.20828957497705e-06,7.25642915711599e-06,6.00591636497886e-06,3.30305534859841e-05,TRUE,FALSE,FALSE,"Transient",NA
"Pocillopora_acuta_HIv2___RNAseq.g28980.t1",4.24362436577306e-11,8.93920906306974e-10,-290.61190585235,-319.296610103798,17,12,1441.34196901101,0,0,0,0,6.02353703166518e-11,6.98433459352679e-10,0.000206577614070586,0.000833158517550853,TRUE,FALSE,FALSE,"Transient","transient_up"
"Pocillopora_acuta_HIv2___RNAseq.g28981.t1",2.33683377082608e-05,0.000148151934616607,-253.09878303105,-267.590187698979,17,12,601.049044284391,0,0,0,0,1.50019239891247e-08,1.23282697269442e-07,0.981968724111371,1,TRUE,FALSE,FALSE,"Transient","transient_up"
"Pocillopora_acuta_HIv2___RNAseq.g28982.t1",0.0736710524129486,0.144281878149301,-398.142154745735,-403.170027335535,17,12,26344.5260818622,0,0,0,0,0.00786418356632252,0.0193013779106131,0.106109120069574,0.19989935521227,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g28983.t1",0.487594527228575,0.628289304339179,-228.284226620208,-230.5055465021,17,12,294.298133245865,0,0,0,0,0.506748437906985,0.588371714065366,0.596492376810301,0.773232022231226,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g28984.t1",0.428815979307352,0.571014380133724,-200.733767173667,-203.18131779903,17,12,144.062218630014,0,0,0,0,0.42388242728155,0.511221064740287,0.000151443970834852,0.000628898447651024,FALSE,TRUE,FALSE,"Monotonous",NA
"Pocillopora_acuta_HIv2___RNAseq.g28985.t1",0.0015411122549025,0.00571892289086791,-232.631068823788,-242.388128595093,17,12,248.181056740321,0,0,0,0,0.298204843526186,0.388707379658546,6.47140255839382e-15,1.22182627713021e-13,FALSE,TRUE,FALSE,"Monotonous","transition_up"
"Pocillopora_acuta_HIv2___RNAseq.g28986.t1",0.985656116129471,1,-267.521472746275,-267.845911979777,17,12,1010.29432554697,0,0,0,0,0.32503523204412,0.416262244576927,0.697429773418895,0.859204543286769,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g28987.t1",0.596526641728265,0.727530265370165,-221.112707991985,-222.952092355292,17,12,199.812654450035,0,0,0,0,0.294788964198513,0.385241370504328,0.998094280822221,1,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g28988.t1",0.636288527940567,0.76102585600948,-123.267818548755,-124.975311578661,17,12,11.3777369450376,0,0,0,0,0.224594831009276,0.310792842725655,0.30737604815573,0.470265367258746,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g28989.t1",0.00220688663939884,0.0078018369487238,-175.809212285959,-185.147953671286,17,12,53.1966574169927,0,0,0,0,0.273322920746429,0.362893104409726,0.000732198125280751,0.00260547202776819,FALSE,FALSE,FALSE,"Other","unclassified"
"Pocillopora_acuta_HIv2___RNAseq.g28990.t2",2.46292803605437e-07,2.48494693152234e-06,-299.647564706557,-319.10826761404,17,12,3562.3465221844,0,0,0,0,4.67873175701147e-12,6.33164670383196e-11,0.651905496766987,0.82071450178514,TRUE,FALSE,FALSE,"Transient","transient_down"
"Pocillopora_acuta_HIv2___RNAseq.g28991.t1",0.990168418589992,1,-226.476742683572,-226.751858085562,17,12,315.577771302162,0,0,0,0,0.292498506516649,0.383151536293684,0.938406414523745,1,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g28992.t1",0.238257564301419,0.365504140075827,-194.310348095513,-197.69571202618,17,12,92.7017519497292,0,0,0,0,0.021241648254736,0.0451344308333082,0.053418684974459,0.112441169883364,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g28993.t1",0.577244500220072,0.710895471064034,-199.115202198878,-201.019652638036,17,12,96.0362824276094,0,0,0,0,0.0108600182566838,0.0254256749591619,0.228060701296077,0.371744457945589,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g28994.t1",0.000103245393856017,0.000547881567694241,-267.344521638303,-280.181132386748,17,12,925.64974038606,0,0,0,0,4.68580646307783e-05,0.000205609956009191,0.139969222808077,0.250911615177282,TRUE,FALSE,FALSE,"Transient","transient_up"
"Pocillopora_acuta_HIv2___RNAseq.g28997.t1",0.0494241870771782,0.104457812039375,-457.840582879397,-463.390811660347,17,12,135508.728567601,0,0,0,0,0.0003044290803263,0.00110827115638859,0.000259860815998165,0.00102485588422047,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g28998.t1",0.721169885562801,0.828662288339669,-282.279382736425,-283.710646883274,17,12,1353.94658320541,0,0,0,0,0.836550417170685,0.880391744573782,0.0375304758242324,0.083516024048196,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g28999.t1",0.00360733015881383,0.0118350988543772,-302.232337797284,-310.993939661333,17,12,1301.10656228373,0,0,0,0,0.38857407135232,0.477410143527005,2.89503230499435e-07,2.01128135707142e-06,FALSE,TRUE,FALSE,"Monotonous","transition_up"
"Pocillopora_acuta_HIv2___RNAseq.g29000.t1",0.0138000826828955,0.0365573937540197,-221.147766151245,-228.298821164854,17,12,151.648943417149,0,0,0,0,0.000959925640896408,0.00307691882914758,0.418933476159032,0.596825260117805,FALSE,FALSE,FALSE,"Other","unclassified"
"Pocillopora_acuta_HIv2___RNAseq.g29001.t1",2.82445729783676e-13,8.41634282740104e-12,-263.905166231848,-297.846587091263,17,12,351.638795651996,0,0,0,0,2.44692217734862e-06,1.39239530059895e-05,1.41272030310334e-15,2.84609507913574e-14,FALSE,TRUE,FALSE,"Monotonous","transition_up"
"Pocillopora_acuta_HIv2___RNAseq.g29002.t1",0.892701163997954,0.95193534958101,-242.581989516112,-243.416813610934,17,12,293.657965738687,0,0,0,0,0.000854449226317109,0.00278110361140817,0.328049877988793,0.494623898993946,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g29003.t1",1.60258551859091e-05,0.000105461966805213,-126.107062916709,-141.015405251163,17,12,15.4996796878522,0,0,0,0,0.0785510166461338,0.133885116255807,6.78174516921339e-12,9.21762976922895e-11,FALSE,TRUE,FALSE,"Monotonous","transition_down"
"Pocillopora_acuta_HIv2___RNAseq.g29004.t1",0.394691633133722,0.537688661895793,-248.048049035281,-250.636428172779,17,12,586.368785934324,0,0,0,0,7.91316317225909e-52,1.73124739192381e-49,5.7091587728625e-07,3.77597796218413e-06,TRUE,FALSE,FALSE,"Transient",NA
"Pocillopora_acuta_HIv2___RNAseq.g29005.t1",0.0222265482009598,0.0542312990295576,-331.408629636862,-337.97160971314,17,12,1971.3658759042,0,0,0,0,1.58419342818552e-11,1.97260950036821e-10,1.90061952899802e-07,1.35476855309345e-06,TRUE,FALSE,FALSE,"Transient",NA
"Pocillopora_acuta_HIv2___TS.g3822.t1",0.0151175562232888,0.0394359345011031,-217.635770119101,-224.675087648249,17,12,119.349167011336,0,0,0,0,0.790193319171055,0.840614697097261,1.56161148792745e-07,1.12762455473071e-06,FALSE,TRUE,FALSE,"Monotonous","transition_up"
"Pocillopora_acuta_HIv2___RNAseq.g29009.t1",0.294209055122028,0.431239686164531,-94.0302672243562,-97.0929591034531,17,12,4.63746893405916,0,0,0,0,0.46523674744852,0.550057820247145,0.187564763765812,0.317975310840343,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g29014.t4",0.0684940997917553,0.136120425729575,-324.263230969802,-329.387452644329,17,12,2353.14756950463,0,0,0,0,0.0102218068321442,0.0241536792231651,0.0203070308524743,0.0491201296180353,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g29015.t1",3.98654276175521e-12,1.00432689920138e-10,-268.170562735814,-299.340902671525,17,12,1391.94142630234,0,0,0,0,1.93903653398885e-10,2.07827718926583e-09,9.45135082871189e-11,1.10929948714778e-09,TRUE,FALSE,FALSE,"Transient","transient_up"
"Pocillopora_acuta_HIv2___RNAseq.g29016.t1",0.122056549993111,0.216485024418872,-169.413375738348,-173.758713742773,17,12,53.3127374318506,0,0,0,0,0.00467798361376741,0.0122969634602627,0.592814298620112,0.769866517832905,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g29018.t1",0.002745344623773,0.00939125500775236,-183.107456692896,-192.190478878891,17,12,28.9695658717143,0,0,0,0,0.000152239105397945,0.000594674319143328,0.235959446743366,0.381799958558861,TRUE,FALSE,FALSE,"Transient","transient_up"
"Pocillopora_acuta_HIv2___RNAseq.g29019.t1",0.132017075722008,0.230415527332582,-105.283743917827,-109.520301574815,17,12,2.91611594580991,0,0,0,0,0.0930998293093843,0.154070920496673,0.602216221167669,0.778312507624771,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g29020.t1b",0.0795971522416699,0.153513190075741,-110.783567817452,-115.708594148097,17,12,7.50431241307739,0,0,0,0,0.0157946970649525,0.0350196052535319,0.813260677470569,0.941198301158062,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g29020.t1a",0.0822291819894727,0.157735581295142,-154.767136333772,-159.648745498325,17,12,14.2406219024538,0,0,0,0,0.0172772290602113,0.0378453874172795,0.0488503058437726,0.104241570675011,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___TS.g3841.t1",0.0253029923902181,0.0605006167389925,-271.27270614116,-277.673884865735,17,12,525.913043799604,0,0,0,0,1,1,4.17385318772466e-05,0.000194798039586528,FALSE,TRUE,FALSE,"Monotonous",NA
"Pocillopora_acuta_HIv2___RNAseq.g29023.t1",6.75133526355623e-11,1.36676179227562e-09,-265.133358522476,-293.328826718393,17,12,432.538843297399,0,0,0,0,4.71359184486278e-15,9.06412445664785e-14,2.84733032759245e-23,1.18754624917196e-21,TRUE,FALSE,FALSE,"Transient","transient_up"
"Pocillopora_acuta_HIv2___TS.g3843.t2",0.96131689395564,0.99471740576774,-216.821040069551,-217.328723116007,17,12,175.647088954613,0,0,0,0,0.0830093689270866,0.140057953619975,0.5362818751718,0.716500628029195,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g29026.t1",0.437138815666709,0.579713893845026,-210.00901700943,-212.423378583553,17,12,236.316727099514,0,0,0,0,3.79984923574948e-05,0.000170116747063055,0.23062615720253,0.374897150934517,TRUE,FALSE,FALSE,"Transient",NA
"Pocillopora_acuta_HIv2___RNAseq.g29027.t1",0.919253013474021,0.968900368045284,-178.799280956508,-179.522116071144,17,12,134.28147685556,0,0,0,0,0.311802974430701,0.402999325557139,0.963027949423531,1,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g29028.t1",4.66538651851572e-05,0.00027256829505341,-196.813464723933,-210.537445972731,17,12,61.5056885573162,0,0,0,0,0.0238921630857309,0.0498781651896889,1.01494665398602e-10,1.18454770692865e-09,FALSE,TRUE,FALSE,"Monotonous","transition_up"
"Pocillopora_acuta_HIv2___TS.g3847.t1",0.0309159555424319,0.0713231752089348,-197.088679453177,-203.238046739021,17,12,172.573428370484,0,0,0,0,1.48047292385912e-07,1.03400938655755e-06,0.066935030700943,0.13627972250712,TRUE,FALSE,FALSE,"Transient",NA
"Pocillopora_acuta_HIv2___RNAseq.g29030.t1",0.782088001837379,0.874671846725531,-214.712967418989,-215.944363234014,17,12,320.004969671094,0,0,0,0,0.847884295267664,0.89021604749614,0.618630262723079,0.792788890277274,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g29031.t1",5.39362783686931e-06,4.00841692131578e-05,-192.264861087132,-208.370873505375,17,12,57.5724065214087,0,0,0,0,0.0014163733093933,0.00435153568730948,3.68914362002363e-14,6.48878215987371e-13,FALSE,TRUE,FALSE,"Monotonous","transition_up"
"Pocillopora_acuta_HIv2___RNAseq.g29032.t1",0.000805150049705913,0.00327269351201356,-219.695388055717,-230.202375003323,17,12,419.826682001194,0,0,0,0,8.24725092193035e-16,1.73582012864021e-14,0.209885713002319,0.34780144628203,TRUE,FALSE,FALSE,"Transient","transient_down"
"Pocillopora_acuta_HIv2___RNAseq.g29033.t1",9.73387243304096e-06,6.79844615940842e-05,-193.397018629601,-208.854789163806,17,12,114.782575486767,0,0,0,0,3.66274036084419e-12,5.04152358387499e-11,5.09443393059615e-08,3.96567655003117e-07,TRUE,FALSE,FALSE,"Transient","transient_down"
"Pocillopora_acuta_HIv2___RNAseq.g29034.t1",1.21567639264668e-05,8.25488290471027e-05,-315.861857549924,-331.074924783274,17,12,3913.78587700954,0,0,0,0,0.883606094652654,0.920782970114976,1.82803757209955e-08,1.51976950285783e-07,FALSE,TRUE,FALSE,"Monotonous","transition_up"
"Pocillopora_acuta_HIv2___RNAseq.g29036.t1",0.00114118124903514,0.00442646991169293,-216.102700882086,-226.20776835519,17,12,306.513414373056,0,0,0,0,0.00225369805049761,0.00651553066853611,0.0142399041860337,0.0362146885187994,FALSE,FALSE,FALSE,"Other","unclassified"
"Pocillopora_acuta_HIv2___RNAseq.g29037.t1",8.25572704450568e-05,0.000451350478336291,-311.837614704479,-324.924683977241,17,12,3458.25821170822,0,0,0,0,7.36311173790791e-24,3.41980204571995e-22,0.0157079009373301,0.0393541694905022,TRUE,FALSE,FALSE,"Transient","transient_up"
"Pocillopora_acuta_HIv2___RNAseq.g29038.t1",0.00237221348315564,0.00829925325899634,-267.175572178488,-276.429819097328,17,12,922.457317500549,0,0,0,0,2.08268069474063e-06,1.20157620188587e-05,0.112294491410404,0.209557569043538,TRUE,FALSE,FALSE,"Transient","transient_down"
"Pocillopora_acuta_HIv2___RNAseq.g29039.t1",0.0548222532038643,0.113489526656506,-248.880295999787,-254.296113772662,17,12,655.824559664261,0,0,0,0,0.00154158863646606,0.00468316226334959,0.848032380032327,0.96174376829243,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g29040.t1",0.000466149605216168,0.00203504941426509,-204.587163853217,-215.719818375045,17,12,115.822883308542,0,0,0,0,1.21607346713041e-06,7.29614826646608e-06,6.67661319487178e-07,4.35463937482472e-06,TRUE,FALSE,FALSE,"Transient","transient_down"
"Pocillopora_acuta_HIv2___RNAseq.g29041.t1",0.312781828940124,0.452027557978655,-260.070174623106,-263.036731122451,17,12,561.537265229457,0,0,0,0,3.30162040432192e-05,0.000150046855874987,0.937528754776235,1,TRUE,FALSE,FALSE,"Transient",NA
"Pocillopora_acuta_HIv2___RNAseq.g29042.t1",0.121494944724878,0.215672983372468,-130.334265532858,-134.685972869599,17,12,12.4557077853498,0,0,0,0,0.178317206407241,0.259765283392788,0.21490626171135,0.354753926357983,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g29043.t1",0.835291016001836,0.912087615695538,-226.174955169256,-227.224430040041,17,12,467.460243227561,0,0,0,0,0.317566635973323,0.408932350129334,0.501410995545909,0.681917860292847,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___TS.g3863.t1",1.21305803042773e-11,2.8065751703987e-10,-309.878670489734,-339.880746539112,17,12,2197.09596829031,0,0,0,0,6.17965151857011e-11,7.14873323398224e-10,1.63477662230061e-14,2.95670512957211e-13,TRUE,FALSE,FALSE,"Transient","transient_down"
"Pocillopora_acuta_HIv2___RNAseq.g29045.t1",4.01256727752138e-15,1.52557073885154e-13,-300.238077797223,-338.612660708861,17,12,2194.40831316298,0,0,0,0,6.40861244259247e-07,4.03933954557636e-06,1.50857218544972e-24,7.01964531292936e-23,TRUE,FALSE,FALSE,"Transient","transient_down"
"Pocillopora_acuta_HIv2___TS.g3865.t1",0.48156280396341,0.622894818672929,-101.058053742631,-103.301784467858,17,12,6.57618459355265,0,0,0,0,0.0399679726369971,0.0767714294980267,0.970146699716348,1,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g29047.t1",3.02605892670221e-06,2.39008715695344e-05,-295.83071298439,-312.569041848652,17,12,1917.60262643299,0,0,0,0,2.38019217736274e-15,4.76057522819599e-14,0.862107339333472,0.969248969992613,TRUE,FALSE,FALSE,"Transient","transient_down"
"Pocillopora_acuta_HIv2___RNAseq.g29048.t1",0.390818682757558,0.533403128305585,-305.636999435992,-308.241889298725,17,12,2062.63475969031,0,0,0,0,0.0906146552903807,0.150637880263773,0.720220997354255,0.875732834195226,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g29049.t1",7.19747270061225e-14,2.33435847367972e-12,-260.031606263163,-295.400225162171,17,12,493.962655901737,0,0,0,0,8.16915156624166e-15,1.52619332744295e-13,0.00149220038050635,0.00493462870461535,TRUE,FALSE,FALSE,"Transient","transient_up"
"Pocillopora_acuta_HIv2___TS.g3869.t1",0.774107721788085,0.869254904737141,-167.375361426117,-168.633281251439,17,12,33.3965122477445,0,0,0,0,0.825391397305308,0.870705360579947,0.183390696266833,0.312342758507994,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g29051.t1",5.41142886843827e-20,3.70786943427799e-18,-217.740556556717,-267.716228508362,17,12,213.801152313893,0,0,0,0,6.60295446250589e-20,2.11404733311116e-18,1.40700692622135e-28,8.66473080170045e-27,TRUE,FALSE,FALSE,"Transient","transient_up"
"Pocillopora_acuta_HIv2___RNAseq.g29053.t1",0.750004159285028,0.850701264122251,-212.161979580279,-213.499267367604,17,12,151.953188286846,0,0,0,0,0.0106569200717276,0.0250394953847345,0.526234802863599,0.706547277036015,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g29054.t1",0.0740275109323763,0.144809423542306,-182.468665000738,-187.490137725355,17,12,105.875684239464,0,0,0,0,0.00752851617981047,0.0186167679992716,0.67167015366464,0.837731924916227,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g29055.t1",0.0253626235186606,0.0606025285666713,-205.037868450701,-211.436101220848,17,12,178.992185134876,0,0,0,0,0.00852165200860186,0.0206348080336446,0.038154347110272,0.0847078130031418,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g29056.t1",0.0680061980104332,0.13539233772502,-297.585086741489,-302.71873589108,17,12,1665.47510615088,0,0,0,0,5.88778085740121e-06,3.11314696553834e-05,0.7712409248334,0.913264354699115,TRUE,FALSE,FALSE,"Transient",NA
"Pocillopora_acuta_HIv2___TS.g3875.t2",8.6356992438924e-12,2.05322187647207e-10,-215.294512112532,-245.653578205783,17,12,325.769086788222,0,0,0,0,9.79234782336219e-09,8.29025617998902e-08,8.00784284102799e-07,5.15948355200411e-06,TRUE,FALSE,FALSE,"Transient","transient_down"
"Pocillopora_acuta_HIv2___RNAseq.g29058.t1",0.526688660267027,0.664717228808822,-355.102427513522,-357.182175237674,17,12,8966.51692353198,0,0,0,0,0.0633742555103454,0.112411443473688,0.668531516496344,0.835153746703497,FALSE,FALSE,FALSE,"Other",NA
