"Gene","p","padj","loglik_full","loglik_red","df_full","df_red","mean","converge_combined","converge_case","converge_control","converge_sigmoid","impulseTOsigmoid_p","impulseTOsigmoid_padj","sigmoidTOconst_p","sigmoidTOconst_padj","isTransient","isMonotonous","allZero","response_type"
"Pocillopora_acuta_HIv2___RNAseq.g27400.t1",3.2266786478044e-05,0.000238095749610603,-257.2385952668,-271.372382742282,17,12,917.954924113761,0,0,0,0,6.40953290695892e-19,2.18823193588258e-17,0.367214175377083,0.644857663963713,TRUE,FALSE,FALSE,"Transient"
"Pocillopora_acuta_HIv2___TS.g10157.t2",1.6848484430239e-09,3.23877235735422e-08,-236.144765059055,-260.937360263195,17,12,419.076307773202,0,0,0,0,5.75527080582735e-14,1.18320213160674e-12,1.34742397722998e-05,8.33133694587193e-05,TRUE,FALSE,FALSE,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g27405.t1",9.44740943460794e-14,3.59549579743339e-12,-303.79104280205,-338.875906297065,17,12,3030.49616749748,0,0,0,0,1.95976848128945e-18,6.43588822255884e-17,1.10552136403063e-15,2.71036838070222e-14,TRUE,FALSE,FALSE,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g27406.t1",8.03456482700597e-08,1.08883325765173e-06,-219.819327216144,-240.486023878925,17,12,315.817343195046,0,0,0,0,0.0516699375141413,0.114191469989513,9.09036933392233e-20,3.32945808856524e-18,FALSE,TRUE,FALSE,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g27409.t1",0.0141946259615178,0.045108330158851,-330.022195087987,-337.138743106161,17,12,3210.88330960306,0,0,0,0,0.00635304138210342,0.019422081534834,0.0158120772478557,0.0478116913475888,FALSE,FALSE,FALSE,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g27410.t1",0.000147632106169092,0.000902113173553999,-211.23547970349,-223.670399396339,17,12,164.781288995281,0,0,0,0,1,1,7.92314886381914e-10,9.7401479718966e-09,FALSE,TRUE,FALSE,"Monotonous"
"Pocillopora_acuta_HIv2___TS.g10174.t1",2.86353703047927e-18,1.90776043222659e-16,-259.316472399863,-305.197864306308,17,12,623.13692840501,0,0,0,0,3.51299113736609e-28,2.61138109669233e-26,2.28397125293388e-10,3.02591099269291e-09,TRUE,FALSE,FALSE,"Transient"
"Pocillopora_acuta_HIv2___TS.g10175.t2b",2.82194821760313e-05,0.000211540976669803,-234.461827219797,-248.744272217778,17,12,381.664099358726,0,0,0,0,0.766632347991601,0.901245291234368,7.02712347162808e-12,1.14699073214568e-10,FALSE,TRUE,FALSE,"Monotonous"
"Pocillopora_acuta_HIv2___TS.g10175.t2a",2.36202064176898e-06,2.3010259189344e-05,-193.237356544023,-210.2460878583,17,12,66.7192861905365,0,0,0,0,2.60993345403616e-05,0.000145893298097446,0.000199421373341599,0.000973086022223032,TRUE,FALSE,FALSE,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g27418.t1",0.00121343774936806,0.00560820080795221,-248.603401381479,-258.637495593343,17,12,774.0939683322,0,0,0,0,0.0044923650172759,0.0143311377780138,0.000108861631070631,0.000564259577199192,FALSE,TRUE,FALSE,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g27423.t1",0.000130517111492121,0.000810661952013212,-169.194078144199,-181.767568178177,17,12,45.8547828792886,0,0,0,0,0.842707306534995,0.937120704500626,1.88282570483098e-10,2.53224954419782e-09,FALSE,TRUE,FALSE,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g27435.t1",0.000615286217644274,0.00312089715100911,-222.767062713761,-233.582533492881,17,12,171.069867044897,0,0,0,0,7.58899702384943e-07,5.7116192064782e-06,0.0275244216161284,0.0772229287324304,TRUE,FALSE,FALSE,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g27441.t1",0.001558105847422,0.00697783565442883,-137.881104464841,-147.625428096631,17,12,19.0095234363944,0,0,0,0,0.0706368893003985,0.147449254328816,0.0414671242813058,0.109596095175568,FALSE,FALSE,FALSE,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g27453.t1",0.00783600295442298,0.0275116995305358,-194.129551937464,-201.967036003416,17,12,141.759841422472,0,0,0,0,0.000352969623895229,0.00152945057417918,0.114189201066119,0.255768894773302,FALSE,FALSE,FALSE,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g27458.t1",0.00121760443942509,0.00562487402140659,-259.615935052475,-269.646064389916,17,12,664.398796922716,0,0,0,0,0.758520146800734,0.895616134214308,4.94824300928099e-14,1.03706926402847e-12,FALSE,TRUE,FALSE,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g27462.t1",1.24503117677824e-09,2.45267891091171e-08,-323.604384625907,-348.718037606112,17,12,1203.37279836483,0,0,0,0,1.27993794661294e-19,4.73388814078168e-18,0.000267634082628035,0.00127199946672663,TRUE,FALSE,FALSE,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g27474.t1",0.000220604900444335,0.00127814472939336,-223.99081239999,-235.972780700984,17,12,433.141653397908,0,0,0,0,3.78086294312751e-15,8.82493763523497e-14,0.00329494426748955,0.0120652048037897,TRUE,FALSE,FALSE,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g27475.t1",0.00344756062904292,0.0137428846631245,-184.094158238659,-192.909211418572,17,12,73.9011247828742,0,0,0,0,0.000138737658132168,0.000660113908628226,0.387143135717377,0.671377339306467,TRUE,FALSE,FALSE,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g27480.t1",0.00601274078254775,0.022140619426219,-264.485915781052,-272.640877588218,17,12,397.158395322133,0,0,0,0,0.683955331375985,0.836379476791955,0.000145115450391001,0.000730539498382055,FALSE,TRUE,FALSE,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g27486.t1",0.0155876729948397,0.0487801711928931,-281.121287035416,-288.122999668228,17,12,1504.61886418643,0,0,0,0,0.0251789978280129,0.062873821998979,5.82834064466673e-06,3.87614192719352e-05,FALSE,TRUE,FALSE,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.97_t",0.000857844638360674,0.00416100147632998,-162.48668914662,-172.920784488827,17,12,34.8957585121819,0,0,0,0,0.000455683861005357,0.001924778016115,0.234045998568703,0.455445756451316,FALSE,FALSE,FALSE,"Other"
"Pocillopora_acuta_HIv2___TS.g10247.t2",0.0145006850078192,0.0458828552669305,-153.582262157217,-160.672674746956,17,12,25.8500686482381,0,0,0,0,0.00165615412645182,0.00602129039107527,0.0159160223286734,0.0480730137989755,FALSE,FALSE,FALSE,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g27498.t1",0.000779304599812688,0.00382367303240886,-258.115572145668,-268.66004693028,17,12,919.087960543475,0,0,0,0,1.31629316792864e-08,1.31108012567941e-07,0.231903627635472,0.451859974412345,TRUE,FALSE,FALSE,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g27500.t1",0.00369327423069856,0.0146046929091303,-198.666005954626,-207.399805559914,17,12,175.273110267522,0,0,0,0,0.00651240305985434,0.0198429403681377,0.0666943629421719,0.163707614990615,FALSE,FALSE,FALSE,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g27501.t1",3.29804992933803e-06,3.11339214474262e-05,-249.487643618291,-266.131941992349,17,12,791.332216371719,0,0,0,0,0.0293963832794278,0.0715124010457141,6.75890818317381e-06,4.43829088268463e-05,FALSE,TRUE,FALSE,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g27502.t1",1.24280661566442e-08,1.99616304740565e-07,-387.473989731278,-410.139290757952,17,12,21230.0612143961,0,0,0,0,9.28616589195544e-11,1.25731936572102e-09,1.40264248576146e-11,2.19905195949511e-10,TRUE,FALSE,FALSE,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g27505.t1",0.000131153301201853,0.00081427826173049,-293.432066404102,-306.0000914291,17,12,592.442088604923,0,0,0,0,0.000122980134632767,0.000592897837574584,0.00156323486758427,0.00620523849844708,TRUE,FALSE,FALSE,"Transient"
"Pocillopora_acuta_HIv2___TS.g10265.t1",0.000135319787487696,0.000836703787416242,-218.925073321221,-231.457943089808,17,12,88.738498930387,0,0,0,0,0.000466804038690601,0.00196679406501219,0.00138008145132404,0.00554753039437393,FALSE,FALSE,FALSE,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g27516.t1",0.000645736355276965,0.00325130517221535,-142.900845736971,-153.660997801406,17,12,11.7323997319533,0,0,0,0,0.245508437907156,0.394959736462579,0.200954858832317,0.403755917685861,FALSE,FALSE,FALSE,"Other"
"Pocillopora_acuta_HIv2___TS.g10282.t1",3.17529049703296e-05,0.000234705528289137,-288.555156969028,-302.706759648829,17,12,1229.63239803294,0,0,0,0,0.000354074785613204,0.00153335873580234,2.15896339339291e-07,1.84268990985854e-06,FALSE,TRUE,FALSE,"Monotonous"
"Pocillopora_acuta_HIv2___TS.g10284.t2",0.00101749266706511,0.00482601425302925,-324.051936564085,-334.28944103749,17,12,3275.97215206777,0,0,0,0,5.99770524562442e-17,1.6964455886874e-15,0.00338333390551307,0.0123550929528231,TRUE,FALSE,FALSE,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g27533.t1",0.00568984711645854,0.0211269175657872,-144.48349548501,-152.704351808311,17,12,26.3458598689868,0,0,0,0,5.17389329680364e-06,3.33293702662826e-05,0.850070285318287,1,TRUE,FALSE,FALSE,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g27535.t1",0.0013328778214751,0.00609858287630664,-162.58272449654,-172.508148756481,17,12,47.7553352592344,0,0,0,0,1.11279866603909e-06,8.11214100025597e-06,0.16544364208996,0.345853648145391,TRUE,FALSE,FALSE,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g27541.t1",2.37262265530395e-41,1.40403434778575e-38,-266.396523506794,-366.579262274375,17,12,933.983549052388,0,0,0,0,0.356777737272624,0.524121500724678,8.59491769304691e-81,1.16616019689989e-77,FALSE,TRUE,FALSE,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g27542.t1",0.000354763012062638,0.00194033122581559,-201.750634888865,-213.194176829616,17,12,166.319462181516,0,0,0,0,2.07146601991197e-05,0.000118179290134108,0.010270596253076,0.0329086521836536,TRUE,FALSE,FALSE,"Transient"
"Pocillopora_acuta_HIv2___TS.g10300.t1",6.59219452423889e-06,5.75672542654889e-05,-235.066292694821,-250.952248082929,17,12,575.031021576906,0,0,0,0,7.73744774990429e-07,5.81609397489692e-06,0.033367056849045,0.0913229142744335,TRUE,FALSE,FALSE,"Transient"
"Pocillopora_acuta_HIv2___TS.g10303.t2",0.00402875158121196,0.0157211950764128,-346.300067730319,-354.931081444123,17,12,3346.38351255334,0,0,0,0,1.85664690496588e-09,2.06309291575369e-08,0.0905770545891852,0.211106302224234,TRUE,FALSE,FALSE,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g27548.t1",0.000928550520303136,0.00446307607943122,-275.745407603008,-286.088338079221,17,12,566.774054690262,0,0,0,0,0.886560537108041,0.961630139804509,6.1772279576239e-06,4.08655720651226e-05,FALSE,TRUE,FALSE,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g27549.t1",2.27358505154275e-07,2.77351644525303e-06,-284.798867481938,-304.345869437204,17,12,2015.59706881281,0,0,0,0,1.18342638677915e-05,7.08225428375862e-05,1.57442670441526e-06,1.15978027676965e-05,TRUE,FALSE,FALSE,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g27566.t1",0.000815303318208479,0.00398152979668801,-342.790759589464,-353.283343054283,17,12,4098.31917649459,0,0,0,0,0.000214937795925624,0.000979143046194011,4.9542491613193e-09,5.42916629225187e-08,TRUE,FALSE,FALSE,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g27567.t1",0.0134728427457057,0.0431829220545241,-215.423008498218,-222.603415662007,17,12,382.782996737137,0,0,0,0,4.20566601094715e-11,5.97022578600117e-10,0.954180515449976,1,TRUE,FALSE,FALSE,"Transient"
"Pocillopora_acuta_HIv2___TS.g10330.t2",8.55678621485094e-26,1.41892202178133e-23,-236.2102403543,-299.900551540036,17,12,495.162128492068,0,0,0,0,6.6310807322912e-23,3.30240951321037e-21,2.85204288202398e-43,5.4135002628606e-41,TRUE,FALSE,FALSE,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g27572.t1",0.000357105314656035,0.00195102070896436,-284.261200840731,-295.69726291973,17,12,2416.38517854255,0,0,0,0,0.000129009411643069,0.00061860566307401,1.25930190483543e-09,1.50160930414592e-08,TRUE,FALSE,FALSE,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g27573.t2",0.000288771566068399,0.00161991187062162,-208.872723737247,-220.54989623841,17,12,258.90383673519,0,0,0,0,6.02633882827932e-08,5.43721691591838e-07,6.59963657685183e-05,0.000356692392352057,TRUE,FALSE,FALSE,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g27576.t2",1.97240042783351e-08,3.05894372620839e-07,-238.289421266992,-260.46126339842,17,12,442.579441011271,0,0,0,0,0.000109532456972363,0.000534296032233057,3.33112034913402e-06,2.32017567821059e-05,TRUE,FALSE,FALSE,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g27577.t1",0.000817285041227623,0.00398862589654749,-305.789210925572,-316.27900372893,17,12,3290.20547753753,0,0,0,0,0.204089986916946,0.343067606391524,0.00700747174861378,0.0235507235382142,FALSE,FALSE,FALSE,"Other"
"Pocillopora_acuta_HIv2___TS.g10337.t2",1.11980173612126e-05,9.23125277141204e-05,-274.835770280158,-290.139319042801,17,12,1718.49362370408,0,0,0,0,5.69193896129433e-14,1.17097967179184e-12,0.193501365126471,0.391858766658854,TRUE,FALSE,FALSE,"Transient"
"Pocillopora_acuta_HIv2___TS.g10343.t1",0.00929927917237037,0.0318163751753926,-146.439571364148,-154.07061245554,17,12,20.8170359633126,0,0,0,0,6.72553926897219e-05,0.000344495545040021,0.596424196617432,0.913153523433142,TRUE,FALSE,FALSE,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g27591.t1",1.88785514764903e-08,2.94142841280577e-07,-254.004123638426,-276.222801772198,17,12,802.171136498983,0,0,0,0,0.00963563723837908,0.0277457811138518,1.60855907852725e-11,2.50755748915043e-10,FALSE,TRUE,FALSE,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g27592.t1",0.01067392878319,0.0356466936678849,-326.994891537859,-334.458951235455,17,12,3035.06024460722,0,0,0,0,1.33275021442078e-11,2.0141412854892e-10,2.92693682331447e-05,0.000169940271888478,TRUE,FALSE,FALSE,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.199_t",2.55505576872748e-06,2.47311042656175e-05,-278.5428587415,-295.465888920807,17,12,2041.58411145951,0,0,0,0,3.71833665953015e-08,3.46463107084347e-07,0.0474480829062868,0.122727386194012,TRUE,FALSE,FALSE,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g27595.t1",0.00771137483313777,0.0271309503921774,-231.975448557001,-239.832214318016,17,12,113.169267336281,0,0,0,0,0.000359045088496564,0.00155310029680755,0.408051310309083,0.698128602331527,FALSE,FALSE,FALSE,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g27596.t1",7.38844250098511e-05,0.000493216533244262,-302.382797770566,-315.593983560863,17,12,793.685265197582,0,0,0,0,5.50377588077445e-05,0.000287526321761767,3.18799746868409e-05,0.000183579018517241,TRUE,FALSE,FALSE,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g27599.t1",0.000128995941780278,0.000801873846123332,-233.511698746956,-246.098363601418,17,12,168.861318575366,0,0,0,0,0.000148540728816533,0.000700900437098652,0.138944303965097,0.300533153706488,TRUE,FALSE,FALSE,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g27601.t1",1.17639332378017e-06,1.22131236710304e-05,-258.186518918549,-275.954139702398,17,12,222.389269837314,0,0,0,0,2.12079925985965e-07,1.7407049677064e-06,0.0060359867013338,0.0206771939439562,TRUE,FALSE,FALSE,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g27602.t1",0.0136175960669907,0.0435636049715687,-256.302603659771,-263.469942920666,17,12,170.271947812217,0,0,0,0,0.00277945120009046,0.0094602274973193,0.134232099474007,0.292162466618025,FALSE,FALSE,FALSE,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g27605.t1",0.00553890275588883,0.0206860642460988,-180.82219381319,-189.075115164223,17,12,51.6458620292899,0,0,0,0,0.0174527698790878,0.0460745796842959,0.0195763958241797,0.0574555699672997,FALSE,FALSE,FALSE,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g27609.t1",2.30330211150695e-06,2.24890513507861e-05,-297.601733712116,-314.637920356087,17,12,2146.34425881976,0,0,0,0,0.777282876360465,0.907744875734651,2.1295113599662e-17,6.20953167572751e-16,FALSE,TRUE,FALSE,"Monotonous"
"Pocillopora_acuta_HIv2___TS.g10368.t1",3.49761441171182e-09,6.22393885291644e-08,-224.171118098514,-248.1875082997,17,12,241.210323550306,0,0,0,0,0.393785061202905,0.564286270694823,5.64702708410132e-19,1.91491322919301e-17,FALSE,TRUE,FALSE,"Monotonous"
"Pocillopora_acuta_HIv2___TS.g10369.t1",0.000738479441008202,0.00365485561325476,-140.580022308295,-151.186283781053,17,12,19.7461896545557,0,0,0,0,0.794630337375512,0.919553051456784,5.12557876026582e-07,4.12396606197874e-06,FALSE,TRUE,FALSE,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g27616.t1",2.1232893928725e-09,4.00505461730576e-08,-230.462840602524,-255.009802035628,17,12,110.069608467627,0,0,0,0,0.00188405142849823,0.00675380372556249,2.2632909649691e-17,6.58689694530063e-16,FALSE,TRUE,FALSE,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g27617.t1",0.0141114752249309,0.0448724393939958,-250.292523527558,-257.416266172764,17,12,362.317535969279,0,0,0,0,0.299453654536822,0.459994467039309,0.000334419686212961,0.0015575287237511,FALSE,FALSE,FALSE,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g27619.t1",0.000289946603204821,0.00162559696911044,-217.975621614492,-229.648190053046,17,12,207.47080002099,0,0,0,0,0.00285860115794572,0.00969463793086885,0.10695165165039,0.242363781859795,FALSE,FALSE,FALSE,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g27620.t1",0.00149595624511266,0.00674958281918074,-195.805606004483,-205.597191356465,17,12,81.3617295416879,0,0,0,0,0.343969152635013,0.510523705445298,8.18574705446814e-09,8.6652348686022e-08,FALSE,TRUE,FALSE,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g27623.t1",6.79612675222371e-05,0.000457521983899424,-180.582835819295,-193.887384627433,17,12,70.2163908292066,0,0,0,0,1,1,5.10631314972756e-10,6.43190863350492e-09,FALSE,TRUE,FALSE,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g27627.t1",0.0100714399406699,0.033995546019485,-281.86640320487,-289.400915794825,17,12,786.3455301174,0,0,0,0,0.203636585651816,0.342496219068871,0.00280545870484517,0.0104775081935685,FALSE,FALSE,FALSE,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g27628.t1",0.000136547564740647,0.00084291378684245,-206.181920419704,-218.704634870201,17,12,143.837109199047,0,0,0,0,0.00127101764735726,0.00476631617758971,9.30550822551928e-05,0.000489268707745944,FALSE,TRUE,FALSE,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g27633.t1",0.00578239788435217,0.0214204944335029,-187.779046011485,-195.980649643817,17,12,62.1899799266758,0,0,0,0,0.0759991516464714,0.156360651488889,8.06583996548309e-05,0.000428719707922296,FALSE,TRUE,FALSE,"Monotonous"
"Pocillopora_acuta_HIv2___TS.g10393.t1",0.00656828328475174,0.023757285418721,-307.819252189665,-315.868524725651,17,12,2517.02689206309,0,0,0,0,5.54776039755205e-17,1.57805286331876e-15,5.91523663750346e-05,0.000322707595299809,TRUE,FALSE,FALSE,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g27639.t1",0.000194427602848649,0.00114471811431374,-239.545067067503,-251.669696206588,17,12,204.355696066646,0,0,0,0,0.00490561532981732,0.015483316320214,1.04753614480978e-11,1.66919962251104e-10,FALSE,TRUE,FALSE,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g27669.t1",5.28214091916578e-08,7.44582031482593e-07,-298.768544087209,-319.885481626763,17,12,4421.56402432643,0,0,0,0,1.00470531028766e-15,2.51634906759182e-14,0.044981328075754,0.1173628841814,TRUE,FALSE,FALSE,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g27673.t1",1.19630072025667e-05,9.7737833614906e-05,-369.638303055599,-384.869070525996,17,12,14430.3170624206,0,0,0,0,0.0599228019380037,0.128909413535459,0.109078943286072,0.246241492136558,FALSE,FALSE,FALSE,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g27674.t1",9.045390475513e-06,7.64274357162013e-05,-248.539035526174,-264.077484764595,17,12,412.558573673335,0,0,0,0,4.72630955646574e-07,3.66778149689216e-06,1.32604847093759e-10,1.82740378323728e-09,TRUE,FALSE,FALSE,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g27678.t1",2.07529693904432e-10,4.59856546404975e-09,-175.169988982939,-202.180389083546,17,12,51.1583418048263,0,0,0,0,0.0106166925600102,0.0301393830741331,1.04753183226219e-21,4.56857091006836e-20,FALSE,TRUE,FALSE,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g27680.t1",1.386443898862e-09,2.70477549241468e-08,-285.155552460209,-310.155057469009,17,12,1088.05148854506,0,0,0,0,0.0256575128157572,0.0638686684905602,1.94075146765539e-23,9.79462864445479e-22,FALSE,TRUE,FALSE,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g27681.t1c",0.0158538396666979,0.0494234976904186,-130.991624943012,-137.972529386193,17,12,20.1662148808376,0,0,0,0,1,1,7.28534499036993e-07,5.69911124441069e-06,FALSE,TRUE,FALSE,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g27681.t1d",0.00165211394979602,0.00734218804371138,-189.102953419733,-198.779197350069,17,12,78.9536701903054,0,0,0,0,0.930653686042003,0.990203710373617,1.03830779008894e-08,1.08692782188291e-07,FALSE,TRUE,FALSE,"Monotonous"
"Pocillopora_acuta_HIv2___TS.g10441.t1",1.27105184550401e-11,3.50003145048459e-10,-270.999837916131,-300.952838531198,17,12,1541.66382001997,0,0,0,0,1.62148886267774e-17,4.88876462293847e-16,0.000203065527851152,0.000989428096633481,TRUE,FALSE,FALSE,"Transient"
"Pocillopora_acuta_HIv2___TS.g10442.t1",0.0111646946506276,0.0369909413279109,-104.644530265849,-112.05399573661,17,12,6.40023662442028,0,0,0,0,0.0372476444661009,0.087020739277514,0.193446387464299,0.391858766658854,FALSE,FALSE,FALSE,"Other"
"Pocillopora_acuta_HIv2___TS.g10443.t1",3.30953843090076e-15,1.51336166431189e-13,-325.824939524021,-364.399751055224,17,12,6203.64990143607,0,0,0,0,1.31982117634894e-22,6.41420339810163e-21,3.5523826367917e-05,0.000202705441441432,TRUE,FALSE,FALSE,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g27686.t1",0.00180677708235299,0.00792083006321758,-118.36098090693,-127.933096495748,17,12,13.7467143197144,0,0,0,0,0.0182435405928376,0.0478524296099286,0.000462137741572104,0.00208293265242624,FALSE,FALSE,FALSE,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g27688.t1",0.00102419125931944,0.0048516861099138,-118.949428762493,-129.179364612562,17,12,14.7598401764094,0,0,0,0,0.431725804117142,0.603524237725478,9.58738538112829e-06,6.08767706295922e-05,FALSE,TRUE,FALSE,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g27693.t1",4.25639280700009e-11,1.077667239222e-09,-295.183461305704,-323.865001415107,17,12,1772.42124549038,0,0,0,0,0.000352186490584692,0.00152715348934569,7.96205329970694e-24,4.17903945365488e-22,FALSE,TRUE,FALSE,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g27698.t1",9.64762192470536e-05,0.000622280892685633,-304.138068361126,-317.050687967246,17,12,3319.39697259126,0,0,0,0,3.77121764278352e-19,1.30972783037062e-17,1.04210823428353e-06,7.9301125846387e-06,TRUE,FALSE,FALSE,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g27701.t1",3.58966908024552e-07,4.18933537671345e-06,-278.554551014972,-297.60845744331,17,12,1189.51643119883,0,0,0,0,4.11384147772571e-14,8.55656345952874e-13,0.990111433237153,1,TRUE,FALSE,FALSE,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g27702.t1",0.000418096561130796,0.00223409246015004,-227.112285420194,-238.36893715216,17,12,448.481286320982,0,0,0,0,1.23111135080239e-10,1.6304700528024e-09,0.00270553038365059,0.0101444784418654,TRUE,FALSE,FALSE,"Transient"
"Pocillopora_acuta_HIv2___TS.g10461.t1",0.000552712205724893,0.00284219702995012,-254.685869264458,-265.624033166902,17,12,686.128046674704,0,0,0,0,2.96785045219171e-13,5.58763110712077e-12,5.00068695377611e-06,3.37253032994331e-05,TRUE,FALSE,FALSE,"Transient"
"Pocillopora_acuta_HIv2___TS.g10465.t1",0.0148024743566585,0.046710442919694,-118.579412045725,-125.644570622098,17,12,8.42555721836322,0,0,0,0,0.0533791778672476,0.117239181139184,0.033084938993627,0.0906411999662004,FALSE,FALSE,FALSE,"Other"
"Pocillopora_acuta_HIv2___TS.g10466.t2",3.19899475541896e-09,5.75018830962146e-08,-249.970739662282,-274.082050693288,17,12,862.883863629102,0,0,0,0,9.83897554686306e-14,1.96622371682829e-12,9.91535251434767e-05,0.000518532903973337,TRUE,FALSE,FALSE,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g27784.t1",3.53819273007433e-22,3.82733536177933e-20,-286.914219177009,-342.064970624948,17,12,1552.90812297188,0,0,0,0,3.92428185507616e-63,1.82207425209536e-60,6.03420304341226e-19,2.03704975223917e-17,TRUE,FALSE,FALSE,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g27785.t1",0.000309584259967195,0.00172289377942282,-258.70704924513,-270.305286636325,17,12,805.370638083432,0,0,0,0,0.693766840819366,0.844482754193712,0.00474829101187335,0.0166961927925362,FALSE,FALSE,FALSE,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g27788.t1",0.00110088375301264,0.00516311914000336,-258.793071834619,-268.939667088378,17,12,1291.50490752785,0,0,0,0,0.00133289413994676,0.00497301831420364,0.000671679054207155,0.00292135377662083,FALSE,FALSE,FALSE,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g27789.t1",7.29684369483247e-09,1.22547992604365e-07,-193.493240866586,-216.72660781172,17,12,89.4635801396767,0,0,0,0,5.35460263994402e-10,6.46446310668163e-09,3.95650054272599e-14,8.41488276106204e-13,TRUE,FALSE,FALSE,"Transient"
"Pocillopora_acuta_HIv2___TS.g10554.t3",0.000142301683008883,0.000873431928657328,-285.843530462336,-298.319824217101,17,12,1736.40647992052,0,0,0,0,0.377251889646756,0.546274927048224,0.0032443175547185,0.0118971450548486,FALSE,FALSE,FALSE,"Other"
"Pocillopora_acuta_HIv2___TS.g10555.t2",0.00644553430255924,0.0234086913659733,-202.935677454906,-211.007531778508,17,12,135.889978924458,0,0,0,0,0.0169299493635338,0.0448788644524769,0.000632413606241279,0.00276491998208921,FALSE,FALSE,FALSE,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g27793.t1",8.45677625341594e-17,4.8987621368156e-15,-290.842681096967,-333.222154083919,17,12,1347.2536842592,0,0,0,0,3.72896882220817e-09,3.9922057131693e-08,1.70802390770336e-27,1.20158884695775e-25,TRUE,FALSE,FALSE,"Transient"
