"","DateTimeGMTmin10","TempC","IntensityLux","Tank","Treatment","DateTimeEST"
"2584",2025-05-23 05:16:16,31.37,495.1,"Tank2","Heated",2025-05-23 11:16:16
"2585",2025-05-23 05:21:16,31.37,495.1,"Tank2","Heated",2025-05-23 11:21:16
"2586",2025-05-23 05:26:16,31.574,538.2,"Tank2","Heated",2025-05-23 11:26:16
"2587",2025-05-23 05:31:16,31.472,538.2,"Tank2","Heated",2025-05-23 11:31:16
"2588",2025-05-23 05:36:16,31.472,559.7,"Tank2","Heated",2025-05-23 11:36:16
"2589",2025-05-23 05:41:16,31.37,645.8,"Tank2","Heated",2025-05-23 11:41:16
"2590",2025-05-23 05:46:16,31.472,592,"Tank2","Heated",2025-05-23 11:46:16
"2591",2025-05-23 05:51:16,31.676,667.4,"Tank2","Heated",2025-05-23 11:51:16
"2592",2025-05-23 05:56:16,31.574,688.9,"Tank2","Heated",2025-05-23 11:56:16
"2593",2025-05-23 06:01:16,31.472,710.4,"Tank2","Heated",2025-05-23 12:01:16
"2594",2025-05-23 06:06:16,31.37,645.8,"Tank2","Heated",2025-05-23 12:06:16
"2595",2025-05-23 06:11:16,31.37,602.8,"Tank2","Heated",2025-05-23 12:11:16
"2596",2025-05-23 06:16:16,31.574,570.5,"Tank2","Heated",2025-05-23 12:16:16
"2597",2025-05-23 06:21:16,31.472,602.8,"Tank2","Heated",2025-05-23 12:21:16
"2598",2025-05-23 06:26:16,31.37,645.8,"Tank2","Heated",2025-05-23 12:26:16
"2599",2025-05-23 06:31:16,31.472,645.8,"Tank2","Heated",2025-05-23 12:31:16
"2600",2025-05-23 06:36:16,31.574,688.9,"Tank2","Heated",2025-05-23 12:36:16
"2601",2025-05-23 06:41:16,31.472,645.8,"Tank2","Heated",2025-05-23 12:41:16
"2602",2025-05-23 06:46:16,31.472,635.1,"Tank2","Heated",2025-05-23 12:46:16
"2603",2025-05-23 06:51:16,31.37,645.8,"Tank2","Heated",2025-05-23 12:51:16
"2604",2025-05-23 06:56:16,31.574,656.6,"Tank2","Heated",2025-05-23 12:56:16
"2605",2025-05-23 07:01:16,31.574,645.8,"Tank2","Heated",2025-05-23 13:01:16
"2606",2025-05-23 07:06:16,31.472,667.4,"Tank2","Heated",2025-05-23 13:06:16
"2607",2025-05-23 07:11:16,31.37,710.4,"Tank2","Heated",2025-05-23 13:11:16
"2608",2025-05-23 07:16:16,31.472,710.4,"Tank2","Heated",2025-05-23 13:16:16
"2609",2025-05-23 07:21:16,31.574,678.1,"Tank2","Heated",2025-05-23 13:21:16
"2610",2025-05-23 07:26:16,31.472,656.6,"Tank2","Heated",2025-05-23 13:26:16
"2611",2025-05-23 07:31:16,31.37,688.9,"Tank2","Heated",2025-05-23 13:31:16
"2612",2025-05-23 07:36:16,31.37,699.7,"Tank2","Heated",2025-05-23 13:36:16
"2613",2025-05-23 07:41:16,31.574,635.1,"Tank2","Heated",2025-05-23 13:41:16
"2614",2025-05-23 07:46:16,31.574,688.9,"Tank2","Heated",2025-05-23 13:46:16
"2615",2025-05-23 07:51:16,31.472,710.4,"Tank2","Heated",2025-05-23 13:51:16
"2616",2025-05-23 07:56:16,31.37,699.7,"Tank2","Heated",2025-05-23 13:56:16
"2617",2025-05-23 08:01:16,31.472,645.8,"Tank2","Heated",2025-05-23 14:01:16
"2618",2025-05-23 08:06:16,31.574,656.6,"Tank2","Heated",2025-05-23 14:06:16
"2619",2025-05-23 08:11:16,31.472,721.2,"Tank2","Heated",2025-05-23 14:11:16
"2620",2025-05-23 08:16:16,31.37,667.4,"Tank2","Heated",2025-05-23 14:16:16
"2621",2025-05-23 08:21:16,31.37,699.7,"Tank2","Heated",2025-05-23 14:21:16
"2622",2025-05-23 08:26:16,31.574,678.1,"Tank2","Heated",2025-05-23 14:26:16
"2623",2025-05-23 08:31:16,31.472,710.4,"Tank2","Heated",2025-05-23 14:31:16
"2624",2025-05-23 08:36:16,31.37,678.1,"Tank2","Heated",2025-05-23 14:36:16
"2625",2025-05-23 08:41:16,31.37,656.6,"Tank2","Heated",2025-05-23 14:41:16
"2626",2025-05-23 08:46:16,31.574,656.6,"Tank2","Heated",2025-05-23 14:46:16
"2627",2025-05-23 08:51:16,31.574,699.7,"Tank2","Heated",2025-05-23 14:51:16
"2628",2025-05-23 08:56:16,31.472,710.4,"Tank2","Heated",2025-05-23 14:56:16
"2629",2025-05-23 09:01:16,31.37,678.1,"Tank2","Heated",2025-05-23 15:01:16
"2630",2025-05-23 09:06:16,31.574,688.9,"Tank2","Heated",2025-05-23 15:06:16
"2631",2025-05-23 09:11:16,31.472,731.9,"Tank2","Heated",2025-05-23 15:11:16
"2632",2025-05-23 09:16:16,31.472,699.7,"Tank2","Heated",2025-05-23 15:16:16
"2633",2025-05-23 09:21:16,31.37,721.2,"Tank2","Heated",2025-05-23 15:21:16
"2634",2025-05-23 09:26:16,31.574,731.9,"Tank2","Heated",2025-05-23 15:26:16
"2635",2025-05-23 09:31:16,31.574,667.4,"Tank2","Heated",2025-05-23 15:31:16
"2636",2025-05-23 09:36:16,31.472,710.4,"Tank2","Heated",2025-05-23 15:36:16
"2637",2025-05-23 09:41:16,31.37,710.4,"Tank2","Heated",2025-05-23 15:41:16
"2638",2025-05-23 09:46:16,31.268,721.2,"Tank2","Heated",2025-05-23 15:46:16
"2639",2025-05-23 09:51:16,31.37,731.9,"Tank2","Heated",2025-05-23 15:51:16
"2640",2025-05-23 09:56:16,31.676,721.2,"Tank2","Heated",2025-05-23 15:56:16
"2641",2025-05-23 10:01:16,31.676,688.9,"Tank2","Heated",2025-05-23 16:01:16
"2642",2025-05-23 10:06:16,31.574,688.9,"Tank2","Heated",2025-05-23 16:06:16
"2643",2025-05-23 10:11:16,31.472,635.1,"Tank2","Heated",2025-05-23 16:11:16
"2644",2025-05-23 10:16:16,31.37,635.1,"Tank2","Heated",2025-05-23 16:16:16
"2645",2025-05-23 10:21:16,31.472,635.1,"Tank2","Heated",2025-05-23 16:21:16
"2646",2025-05-23 10:26:16,31.472,613.5,"Tank2","Heated",2025-05-23 16:26:16
"2647",2025-05-23 10:31:16,31.472,549,"Tank2","Heated",2025-05-23 16:31:16
"2648",2025-05-23 10:36:16,31.37,549,"Tank2","Heated",2025-05-23 16:36:16
"2649",2025-05-23 10:41:16,31.472,527.4,"Tank2","Heated",2025-05-23 16:41:16
"2650",2025-05-23 10:46:16,31.574,495.1,"Tank2","Heated",2025-05-23 16:46:16
"2651",2025-05-23 10:51:16,31.472,495.1,"Tank2","Heated",2025-05-23 16:51:16
"2652",2025-05-23 10:56:16,31.37,505.9,"Tank2","Heated",2025-05-23 16:56:16
"2653",2025-05-23 11:01:16,31.37,366,"Tank2","Heated",2025-05-23 17:01:16
"2654",2025-05-23 11:06:16,31.268,344.4,"Tank2","Heated",2025-05-23 17:06:16
"2655",2025-05-23 11:11:16,31.472,344.4,"Tank2","Heated",2025-05-23 17:11:16
"2656",2025-05-23 11:16:16,31.574,462.9,"Tank2","Heated",2025-05-23 17:16:16
"2657",2025-05-23 11:21:16,31.472,398.3,"Tank2","Heated",2025-05-23 17:21:16
"2658",2025-05-23 11:26:16,31.37,333.7,"Tank2","Heated",2025-05-23 17:26:16
"2659",2025-05-23 11:31:16,31.37,355.2,"Tank2","Heated",2025-05-23 17:31:16
"2660",2025-05-23 11:36:16,31.472,344.4,"Tank2","Heated",2025-05-23 17:36:16
"2661",2025-05-23 11:41:16,31.472,344.4,"Tank2","Heated",2025-05-23 17:41:16
"2662",2025-05-23 11:46:16,31.472,269.1,"Tank2","Heated",2025-05-23 17:46:16
"2663",2025-05-23 11:51:16,31.37,301.4,"Tank2","Heated",2025-05-23 17:51:16
"2664",2025-05-23 11:56:16,31.166,258.3,"Tank2","Heated",2025-05-23 17:56:16
"2665",2025-05-23 12:01:16,31.574,279.9,"Tank2","Heated",2025-05-23 18:01:16
"2666",2025-05-23 12:06:16,31.676,204.5,"Tank2","Heated",2025-05-23 18:06:16
"2667",2025-05-23 12:11:16,31.574,193.8,"Tank2","Heated",2025-05-23 18:11:16
"2668",2025-05-23 12:16:16,31.472,226,"Tank2","Heated",2025-05-23 18:16:16
"2669",2025-05-23 12:21:16,31.37,150.7,"Tank2","Heated",2025-05-23 18:21:16
"2670",2025-05-23 12:26:16,31.37,118.4,"Tank2","Heated",2025-05-23 18:26:16
"2671",2025-05-23 12:31:16,31.472,172.2,"Tank2","Heated",2025-05-23 18:31:16
"2672",2025-05-23 12:36:16,31.472,118.4,"Tank2","Heated",2025-05-23 18:36:16
"2673",2025-05-23 12:41:16,31.37,150.7,"Tank2","Heated",2025-05-23 18:41:16
"2674",2025-05-23 12:46:16,31.268,183,"Tank2","Heated",2025-05-23 18:46:16
"2675",2025-05-23 12:51:16,31.472,86.1,"Tank2","Heated",2025-05-23 18:51:16
"2676",2025-05-23 12:56:16,31.472,64.6,"Tank2","Heated",2025-05-23 18:56:16
"2677",2025-05-23 13:01:16,31.37,150.7,"Tank2","Heated",2025-05-23 19:01:16
"2678",2025-05-23 13:06:16,31.37,86.1,"Tank2","Heated",2025-05-23 19:06:16
"2679",2025-05-23 13:11:16,31.472,32.3,"Tank2","Heated",2025-05-23 19:11:16
"2680",2025-05-23 13:16:16,31.472,75.3,"Tank2","Heated",2025-05-23 19:16:16
"2681",2025-05-23 13:21:16,31.37,43.1,"Tank2","Heated",2025-05-23 19:21:16
"2682",2025-05-23 13:26:16,31.37,10.8,"Tank2","Heated",2025-05-23 19:26:16
"2683",2025-05-23 13:31:16,31.472,21.5,"Tank2","Heated",2025-05-23 19:31:16
"2684",2025-05-23 13:36:16,31.472,53.8,"Tank2","Heated",2025-05-23 19:36:16
"2685",2025-05-23 13:41:16,31.37,21.5,"Tank2","Heated",2025-05-23 19:41:16
"2686",2025-05-23 13:46:16,31.37,0,"Tank2","Heated",2025-05-23 19:46:16
"2687",2025-05-23 13:51:16,31.472,0,"Tank2","Heated",2025-05-23 19:51:16
"2688",2025-05-23 13:56:16,31.472,0,"Tank2","Heated",2025-05-23 19:56:16
"2689",2025-05-23 14:01:16,31.37,0,"Tank2","Heated",2025-05-23 20:01:16
"2690",2025-05-23 14:06:16,31.268,0,"Tank2","Heated",2025-05-23 20:06:16
"2691",2025-05-23 14:11:16,31.472,0,"Tank2","Heated",2025-05-23 20:11:16
"2692",2025-05-23 14:16:16,31.472,0,"Tank2","Heated",2025-05-23 20:16:16
"2693",2025-05-23 14:21:16,31.37,0,"Tank2","Heated",2025-05-23 20:21:16
"2694",2025-05-23 14:26:16,31.268,0,"Tank2","Heated",2025-05-23 20:26:16
"2695",2025-05-23 14:31:16,31.472,0,"Tank2","Heated",2025-05-23 20:31:16
"2696",2025-05-23 14:36:16,31.472,0,"Tank2","Heated",2025-05-23 20:36:16
"2697",2025-05-23 14:41:16,31.37,0,"Tank2","Heated",2025-05-23 20:41:16
"2698",2025-05-23 14:46:16,31.268,0,"Tank2","Heated",2025-05-23 20:46:16
"2699",2025-05-23 14:51:16,31.37,0,"Tank2","Heated",2025-05-23 20:51:16
"2700",2025-05-23 14:56:16,31.472,0,"Tank2","Heated",2025-05-23 20:56:16
"2701",2025-05-23 15:01:16,31.37,0,"Tank2","Heated",2025-05-23 21:01:16
"2702",2025-05-23 15:06:16,31.268,0,"Tank2","Heated",2025-05-23 21:06:16
"2703",2025-05-23 15:11:16,31.268,0,"Tank2","Heated",2025-05-23 21:11:16
"2704",2025-05-23 15:16:16,31.472,0,"Tank2","Heated",2025-05-23 21:16:16
"2705",2025-05-23 15:21:16,31.37,0,"Tank2","Heated",2025-05-23 21:21:16
"2706",2025-05-23 15:26:16,31.268,0,"Tank2","Heated",2025-05-23 21:26:16
"2707",2025-05-23 15:31:16,31.268,0,"Tank2","Heated",2025-05-23 21:31:16
"2708",2025-05-23 15:36:16,31.472,0,"Tank2","Heated",2025-05-23 21:36:16
"2709",2025-05-23 15:41:16,31.37,0,"Tank2","Heated",2025-05-23 21:41:16
"2710",2025-05-23 15:46:16,31.268,0,"Tank2","Heated",2025-05-23 21:46:16
"2711",2025-05-23 15:51:16,31.268,0,"Tank2","Heated",2025-05-23 21:51:16
"2712",2025-05-23 15:56:16,31.472,0,"Tank2","Heated",2025-05-23 21:56:16
"2713",2025-05-23 16:01:16,31.37,0,"Tank2","Heated",2025-05-23 22:01:16
"2714",2025-05-23 16:06:16,31.268,0,"Tank2","Heated",2025-05-23 22:06:16
"2715",2025-05-23 16:11:16,31.268,0,"Tank2","Heated",2025-05-23 22:11:16
"2716",2025-05-23 16:16:16,31.472,0,"Tank2","Heated",2025-05-23 22:16:16
"2717",2025-05-23 16:21:16,31.37,0,"Tank2","Heated",2025-05-23 22:21:16
"2718",2025-05-23 16:26:16,31.268,0,"Tank2","Heated",2025-05-23 22:26:16
"2719",2025-05-23 16:31:16,31.268,0,"Tank2","Heated",2025-05-23 22:31:16
"2720",2025-05-23 16:36:16,31.472,0,"Tank2","Heated",2025-05-23 22:36:16
"2721",2025-05-23 16:41:16,31.472,0,"Tank2","Heated",2025-05-23 22:41:16
"2722",2025-05-23 16:46:16,31.268,0,"Tank2","Heated",2025-05-23 22:46:16
"2723",2025-05-23 16:51:16,31.268,0,"Tank2","Heated",2025-05-23 22:51:16
"2724",2025-05-23 16:56:16,31.472,0,"Tank2","Heated",2025-05-23 22:56:16
"2725",2025-05-23 17:01:16,31.472,0,"Tank2","Heated",2025-05-23 23:01:16
"2726",2025-05-23 17:06:16,31.268,0,"Tank2","Heated",2025-05-23 23:06:16
"2727",2025-05-23 17:11:16,31.268,0,"Tank2","Heated",2025-05-23 23:11:16
"2728",2025-05-23 17:16:16,31.37,0,"Tank2","Heated",2025-05-23 23:16:16
"2729",2025-05-23 17:21:16,31.472,0,"Tank2","Heated",2025-05-23 23:21:16
"2730",2025-05-23 17:26:16,31.37,0,"Tank2","Heated",2025-05-23 23:26:16
"2731",2025-05-23 17:31:16,31.268,0,"Tank2","Heated",2025-05-23 23:31:16
"2732",2025-05-23 17:36:16,31.37,0,"Tank2","Heated",2025-05-23 23:36:16
"2733",2025-05-23 17:41:16,31.472,0,"Tank2","Heated",2025-05-23 23:41:16
"2734",2025-05-23 17:46:16,31.37,0,"Tank2","Heated",2025-05-23 23:46:16
"2735",2025-05-23 17:51:16,31.268,0,"Tank2","Heated",2025-05-23 23:51:16
"2736",2025-05-23 17:56:16,31.268,0,"Tank2","Heated",2025-05-23 23:56:16
"2737",2025-05-23 18:01:16,31.472,0,"Tank2","Heated",2025-05-24 00:01:16
"2738",2025-05-23 18:06:16,31.472,0,"Tank2","Heated",2025-05-24 00:06:16
"2739",2025-05-23 18:11:16,31.268,0,"Tank2","Heated",2025-05-24 00:11:16
"2740",2025-05-23 18:16:16,31.268,0,"Tank2","Heated",2025-05-24 00:16:16
"2741",2025-05-23 18:21:16,31.37,0,"Tank2","Heated",2025-05-24 00:21:16
"2742",2025-05-23 18:26:16,31.472,0,"Tank2","Heated",2025-05-24 00:26:16
"2743",2025-05-23 18:31:16,31.37,0,"Tank2","Heated",2025-05-24 00:31:16
"2744",2025-05-23 18:36:16,31.268,0,"Tank2","Heated",2025-05-24 00:36:16
"2745",2025-05-23 18:41:16,31.268,0,"Tank2","Heated",2025-05-24 00:41:16
"2746",2025-05-23 18:46:16,31.472,0,"Tank2","Heated",2025-05-24 00:46:16
"2747",2025-05-23 18:51:16,31.37,0,"Tank2","Heated",2025-05-24 00:51:16
"2748",2025-05-23 18:56:16,31.268,0,"Tank2","Heated",2025-05-24 00:56:16
"2749",2025-05-23 19:01:16,31.268,0,"Tank2","Heated",2025-05-24 01:01:16
"2750",2025-05-23 19:06:16,31.472,0,"Tank2","Heated",2025-05-24 01:06:16
"2751",2025-05-23 19:11:16,31.472,0,"Tank2","Heated",2025-05-24 01:11:16
"2752",2025-05-23 19:16:16,31.268,0,"Tank2","Heated",2025-05-24 01:16:16
"2753",2025-05-23 19:21:16,31.268,0,"Tank2","Heated",2025-05-24 01:21:16
"2754",2025-05-23 19:26:16,31.37,0,"Tank2","Heated",2025-05-24 01:26:16
"2755",2025-05-23 19:31:16,31.472,0,"Tank2","Heated",2025-05-24 01:31:16
"2756",2025-05-23 19:36:16,31.37,0,"Tank2","Heated",2025-05-24 01:36:16
"2757",2025-05-23 19:41:16,31.268,0,"Tank2","Heated",2025-05-24 01:41:16
"2758",2025-05-23 19:46:16,31.268,0,"Tank2","Heated",2025-05-24 01:46:16
"2759",2025-05-23 19:51:16,31.472,0,"Tank2","Heated",2025-05-24 01:51:16
"2760",2025-05-23 19:56:16,31.37,0,"Tank2","Heated",2025-05-24 01:56:16
"2761",2025-05-23 20:01:16,31.37,0,"Tank2","Heated",2025-05-24 02:01:16
"2762",2025-05-23 20:06:16,31.268,0,"Tank2","Heated",2025-05-24 02:06:16
"2763",2025-05-23 20:11:16,31.37,0,"Tank2","Heated",2025-05-24 02:11:16
"2764",2025-05-23 20:16:16,31.472,0,"Tank2","Heated",2025-05-24 02:16:16
"2765",2025-05-23 20:21:16,31.37,0,"Tank2","Heated",2025-05-24 02:21:16
"2766",2025-05-23 20:26:16,31.268,0,"Tank2","Heated",2025-05-24 02:26:16
"2767",2025-05-23 20:31:16,31.37,0,"Tank2","Heated",2025-05-24 02:31:16
"2768",2025-05-23 20:36:16,31.472,0,"Tank2","Heated",2025-05-24 02:36:16
"2769",2025-05-23 20:41:16,31.37,0,"Tank2","Heated",2025-05-24 02:41:16
"2770",2025-05-23 20:46:16,31.268,0,"Tank2","Heated",2025-05-24 02:46:16
"2771",2025-05-23 20:51:16,31.268,0,"Tank2","Heated",2025-05-24 02:51:16
"2772",2025-05-23 20:56:16,31.472,0,"Tank2","Heated",2025-05-24 02:56:16
"2773",2025-05-23 21:01:16,31.37,0,"Tank2","Heated",2025-05-24 03:01:16
"2774",2025-05-23 21:06:16,31.268,0,"Tank2","Heated",2025-05-24 03:06:16
"2775",2025-05-23 21:11:16,31.268,0,"Tank2","Heated",2025-05-24 03:11:16
"2776",2025-05-23 21:16:16,31.37,0,"Tank2","Heated",2025-05-24 03:16:16
"2777",2025-05-23 21:21:16,31.472,0,"Tank2","Heated",2025-05-24 03:21:16
"2778",2025-05-23 21:26:16,31.37,0,"Tank2","Heated",2025-05-24 03:26:16
"2779",2025-05-23 21:31:16,31.268,0,"Tank2","Heated",2025-05-24 03:31:16
"2780",2025-05-23 21:36:16,31.268,0,"Tank2","Heated",2025-05-24 03:36:16
"2781",2025-05-23 21:41:16,31.472,0,"Tank2","Heated",2025-05-24 03:41:16
"2782",2025-05-23 21:46:16,31.37,0,"Tank2","Heated",2025-05-24 03:46:16
"2783",2025-05-23 21:51:16,31.37,0,"Tank2","Heated",2025-05-24 03:51:16
"2784",2025-05-23 21:56:16,31.268,0,"Tank2","Heated",2025-05-24 03:56:16
"2785",2025-05-23 22:01:16,31.472,0,"Tank2","Heated",2025-05-24 04:01:16
"2786",2025-05-23 22:06:16,31.472,0,"Tank2","Heated",2025-05-24 04:06:16
"2787",2025-05-23 22:11:16,31.37,0,"Tank2","Heated",2025-05-24 04:11:16
"2788",2025-05-23 22:16:16,31.268,0,"Tank2","Heated",2025-05-24 04:16:16
"2789",2025-05-23 22:21:16,31.268,0,"Tank2","Heated",2025-05-24 04:21:16
"2790",2025-05-23 22:26:16,31.472,0,"Tank2","Heated",2025-05-24 04:26:16
"2791",2025-05-23 22:31:16,31.37,0,"Tank2","Heated",2025-05-24 04:31:16
"2792",2025-05-23 22:36:16,31.268,0,"Tank2","Heated",2025-05-24 04:36:16
"2793",2025-05-23 22:41:16,31.268,0,"Tank2","Heated",2025-05-24 04:41:16
"2794",2025-05-23 22:46:16,31.37,0,"Tank2","Heated",2025-05-24 04:46:16
"2795",2025-05-23 22:51:16,31.472,0,"Tank2","Heated",2025-05-24 04:51:16
"2796",2025-05-23 22:56:16,31.37,0,"Tank2","Heated",2025-05-24 04:56:16
"2797",2025-05-23 23:01:16,31.268,0,"Tank2","Heated",2025-05-24 05:01:16
"2798",2025-05-23 23:06:16,31.268,0,"Tank2","Heated",2025-05-24 05:06:16
"2799",2025-05-23 23:11:16,31.472,0,"Tank2","Heated",2025-05-24 05:11:16
"2800",2025-05-23 23:16:16,31.37,0,"Tank2","Heated",2025-05-24 05:16:16
"2801",2025-05-23 23:21:16,31.268,0,"Tank2","Heated",2025-05-24 05:21:16
"2802",2025-05-23 23:26:16,31.268,0,"Tank2","Heated",2025-05-24 05:26:16
"2803",2025-05-23 23:31:16,31.37,0,"Tank2","Heated",2025-05-24 05:31:16
"2804",2025-05-23 23:36:16,31.472,0,"Tank2","Heated",2025-05-24 05:36:16
"2805",2025-05-23 23:41:16,31.37,0,"Tank2","Heated",2025-05-24 05:41:16
"2806",2025-05-23 23:46:16,31.268,0,"Tank2","Heated",2025-05-24 05:46:16
"2807",2025-05-23 23:51:16,31.268,0,"Tank2","Heated",2025-05-24 05:51:16
"2808",2025-05-23 23:56:16,31.472,0,"Tank2","Heated",2025-05-24 05:56:16
"2809",2025-05-24 00:01:16,31.37,0,"Tank2","Heated",2025-05-24 06:01:16
"2810",2025-05-24 00:06:16,31.268,0,"Tank2","Heated",2025-05-24 06:06:16
"2811",2025-05-24 00:11:16,31.268,0,"Tank2","Heated",2025-05-24 06:11:16
"2812",2025-05-24 00:16:16,31.472,0,"Tank2","Heated",2025-05-24 06:16:16
"2813",2025-05-24 00:21:16,31.472,0,"Tank2","Heated",2025-05-24 06:21:16
"2814",2025-05-24 00:26:16,31.37,0,"Tank2","Heated",2025-05-24 06:26:16
"2815",2025-05-24 00:31:16,31.268,0,"Tank2","Heated",2025-05-24 06:31:16
"2816",2025-05-24 00:36:16,31.268,0,"Tank2","Heated",2025-05-24 06:36:16
"2817",2025-05-24 00:41:16,31.472,0,"Tank2","Heated",2025-05-24 06:41:16
"2818",2025-05-24 00:46:16,31.37,0,"Tank2","Heated",2025-05-24 06:46:16
"2819",2025-05-24 00:51:16,31.268,0,"Tank2","Heated",2025-05-24 06:51:16
"2820",2025-05-24 00:56:16,31.268,0,"Tank2","Heated",2025-05-24 06:56:16
"2821",2025-05-24 01:01:16,31.472,0,"Tank2","Heated",2025-05-24 07:01:16
"2822",2025-05-24 01:06:16,31.472,0,"Tank2","Heated",2025-05-24 07:06:16
"2823",2025-05-24 01:11:16,31.37,0,"Tank2","Heated",2025-05-24 07:11:16
"2824",2025-05-24 01:16:16,31.268,0,"Tank2","Heated",2025-05-24 07:16:16
"2825",2025-05-24 01:21:16,31.37,0,"Tank2","Heated",2025-05-24 07:21:16
"2826",2025-05-24 01:26:16,31.472,0,"Tank2","Heated",2025-05-24 07:26:16
"2827",2025-05-24 01:31:16,31.37,0,"Tank2","Heated",2025-05-24 07:31:16
"2828",2025-05-24 01:36:16,31.268,0,"Tank2","Heated",2025-05-24 07:36:16
"2829",2025-05-24 01:41:16,31.37,0,"Tank2","Heated",2025-05-24 07:41:16
"2830",2025-05-24 01:46:16,31.472,0,"Tank2","Heated",2025-05-24 07:46:16
"2831",2025-05-24 01:51:16,31.37,0,"Tank2","Heated",2025-05-24 07:51:16
"2832",2025-05-24 01:56:16,31.268,0,"Tank2","Heated",2025-05-24 07:56:16
"2833",2025-05-24 02:01:16,31.268,0,"Tank2","Heated",2025-05-24 08:01:16
"2834",2025-05-24 02:06:16,31.472,0,"Tank2","Heated",2025-05-24 08:06:16
"2835",2025-05-24 02:11:16,31.37,0,"Tank2","Heated",2025-05-24 08:11:16
"2836",2025-05-24 02:16:16,31.268,0,"Tank2","Heated",2025-05-24 08:16:16
"2837",2025-05-24 02:21:16,31.268,21.5,"Tank2","Heated",2025-05-24 08:21:16
"2838",2025-05-24 02:26:16,31.472,0,"Tank2","Heated",2025-05-24 08:26:16
"2839",2025-05-24 02:31:16,31.37,0,"Tank2","Heated",2025-05-24 08:31:16
"2840",2025-05-24 02:36:16,31.268,0,"Tank2","Heated",2025-05-24 08:36:16
"2841",2025-05-24 02:41:16,31.268,0,"Tank2","Heated",2025-05-24 08:41:16
"2842",2025-05-24 02:46:16,31.472,0,"Tank2","Heated",2025-05-24 08:46:16
"2843",2025-05-24 02:51:16,31.37,0,"Tank2","Heated",2025-05-24 08:51:16
"2844",2025-05-24 02:56:16,31.268,0,"Tank2","Heated",2025-05-24 08:56:16
"2845",2025-05-24 03:01:16,31.268,0,"Tank2","Heated",2025-05-24 09:01:16
"2846",2025-05-24 03:06:16,31.472,0,"Tank2","Heated",2025-05-24 09:06:16
"2847",2025-05-24 03:11:16,31.37,0,"Tank2","Heated",2025-05-24 09:11:16
"2848",2025-05-24 03:16:16,31.268,118.4,"Tank2","Heated",2025-05-24 09:16:16
"2849",2025-05-24 03:21:16,31.268,172.2,"Tank2","Heated",2025-05-24 09:21:16
"2850",2025-05-24 03:26:16,31.472,150.7,"Tank2","Heated",2025-05-24 09:26:16
"2851",2025-05-24 03:31:16,31.37,161.5,"Tank2","Heated",2025-05-24 09:31:16
"2852",2025-05-24 03:36:16,31.268,183,"Tank2","Heated",2025-05-24 09:36:16
"2853",2025-05-24 03:41:16,31.268,193.8,"Tank2","Heated",2025-05-24 09:41:16
"2854",2025-05-24 03:46:16,31.472,193.8,"Tank2","Heated",2025-05-24 09:46:16
"2855",2025-05-24 03:51:16,31.37,215.3,"Tank2","Heated",2025-05-24 09:51:16
"2856",2025-05-24 03:56:16,31.268,236.8,"Tank2","Heated",2025-05-24 09:56:16
"2857",2025-05-24 04:01:16,31.37,258.3,"Tank2","Heated",2025-05-24 10:01:16
"2858",2025-05-24 04:06:16,31.472,215.3,"Tank2","Heated",2025-05-24 10:06:16
"2859",2025-05-24 04:11:16,31.37,269.1,"Tank2","Heated",2025-05-24 10:11:16
"2860",2025-05-24 04:16:16,31.268,355.2,"Tank2","Heated",2025-05-24 10:16:16
"2861",2025-05-24 04:21:16,31.37,333.7,"Tank2","Heated",2025-05-24 10:21:16
"2862",2025-05-24 04:26:16,31.472,333.7,"Tank2","Heated",2025-05-24 10:26:16
"2863",2025-05-24 04:31:16,31.37,355.2,"Tank2","Heated",2025-05-24 10:31:16
"2864",2025-05-24 04:36:16,31.268,355.2,"Tank2","Heated",2025-05-24 10:36:16
"2865",2025-05-24 04:41:16,31.37,366,"Tank2","Heated",2025-05-24 10:41:16
"2866",2025-05-24 04:46:16,31.472,376.7,"Tank2","Heated",2025-05-24 10:46:16
"2867",2025-05-24 04:51:16,31.37,387.5,"Tank2","Heated",2025-05-24 10:51:16
"2868",2025-05-24 04:56:16,31.268,452.1,"Tank2","Heated",2025-05-24 10:56:16
"2869",2025-05-24 05:01:16,31.37,441.3,"Tank2","Heated",2025-05-24 11:01:16
"2870",2025-05-24 05:06:16,31.472,452.1,"Tank2","Heated",2025-05-24 11:06:16
"2871",2025-05-24 05:11:16,31.472,484.4,"Tank2","Heated",2025-05-24 11:11:16
"2872",2025-05-24 05:16:16,31.37,473.6,"Tank2","Heated",2025-05-24 11:16:16
"2873",2025-05-24 05:21:16,31.268,473.6,"Tank2","Heated",2025-05-24 11:21:16
"2874",2025-05-24 05:26:16,31.472,527.4,"Tank2","Heated",2025-05-24 11:26:16
"2875",2025-05-24 05:31:16,31.472,559.7,"Tank2","Heated",2025-05-24 11:31:16
"2876",2025-05-24 05:36:16,31.37,581.3,"Tank2","Heated",2025-05-24 11:36:16
"2877",2025-05-24 05:41:16,31.268,592,"Tank2","Heated",2025-05-24 11:41:16
"2878",2025-05-24 05:46:16,31.472,635.1,"Tank2","Heated",2025-05-24 11:46:16
"2879",2025-05-24 05:51:16,31.472,602.8,"Tank2","Heated",2025-05-24 11:51:16
"2880",2025-05-24 05:56:16,31.37,645.8,"Tank2","Heated",2025-05-24 11:56:16
