"Gene","cluster","membership","response_type"
"Porites_compressa_HIv1___RNAseq.g20271.t1",5,0.550808157960512,"Transient"
"Porites_compressa_HIv1___RNAseq.g20282.t1",4,0.361968916784066,"Other"
"Porites_compressa_HIv1___RNAseq.g20283.t1",5,0.971328782553659,"Transient"
"Porites_compressa_HIv1___RNAseq.g20294.t1",2,0.767947897080372,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g20295.t1",2,0.902973668804269,"Other"
"Porites_compressa_HIv1___RNAseq.g20304.t1",3,0.764132927175896,"Other"
"Porites_compressa_HIv1___RNAseq.g20317.t1",2,0.814659569233961,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g20320.t1",3,0.963336283098539,"Transient"
"Porites_compressa_HIv1___RNAseq.g20326.t1",2,0.709934307566768,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g20334.t1",3,0.59241482529032,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g20336.t1",3,0.626735474040972,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g20347.t1",5,0.793922856913747,"Other"
"Porites_compressa_HIv1___RNAseq.g20351.t1",4,0.893650538654835,"Transient"
"Porites_compressa_HIv1___RNAseq.g20353.t1",2,0.897746903723786,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g20355.t1",2,0.772535467612383,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g20379.t1",3,0.648568633462135,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g20395.t1",1,0.869849771876054,"Transient"
"Porites_compressa_HIv1___RNAseq.g20403.t1",4,0.736120268139608,"Transient"
"Porites_compressa_HIv1___RNAseq.g20406.t1",6,0.604151051114256,"Transient"
"Porites_compressa_HIv1___RNAseq.g20414.t1",4,0.372425675616588,"Transient"
"Porites_compressa_HIv1___RNAseq.g20417.t1",4,0.408434939270423,"Transient"
"Porites_compressa_HIv1___RNAseq.g20427.t1",6,0.749993661158671,"Other"
"Porites_compressa_HIv1___RNAseq.g20438.t1",3,0.653058971486116,"Other"
"Porites_compressa_HIv1___RNAseq.g20442.t1",4,0.827263771578677,"Other"
"Porites_compressa_HIv1___RNAseq.g20463.t1",3,0.823158808193846,"Transient"
"Porites_compressa_HIv1___RNAseq.g20464.t1",3,0.642031627069434,"Other"
"Porites_compressa_HIv1___RNAseq.g20476.t1",5,0.819793756382381,"Transient"
"Porites_compressa_HIv1___RNAseq.g20486.t1",2,0.739233447534914,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g20491.t1",6,0.83898024517821,"Other"
"Porites_compressa_HIv1___RNAseq.g20495.t1",5,0.811149985040811,"Other"
"Porites_compressa_HIv1___RNAseq.g20506.t1",2,0.8783846778199,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g20507.t1",2,0.608021390056646,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g20537.t1",5,0.393272233801396,"Other"
"Porites_compressa_HIv1___RNAseq.g20543.t1",5,0.811138074049031,"Transient"
"Porites_compressa_HIv1___RNAseq.g20545.t2",3,0.80887323526413,"Transient"
"Porites_compressa_HIv1___RNAseq.g20569.t1",5,0.977951353425351,"Other"
"Porites_compressa_HIv1___RNAseq.g20587.t1",6,0.762015038637153,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g20589.t1a",6,0.955198695624751,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g20589.t1b",6,0.941557031162539,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g20599.t1",2,0.809196543462296,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g20602.t1",4,0.5026206740794,"Other"
"Porites_compressa_HIv1___RNAseq.g20613.t1",5,0.621323056354513,"Transient"
"Porites_compressa_HIv1___RNAseq.g20631.t1",2,0.371188389258799,"Other"
"Porites_compressa_HIv1___RNAseq.g20639.t1",5,0.464839119670826,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g20642.t1",5,0.980313415120123,"Transient"
"Porites_compressa_HIv1___RNAseq.g20651.t1",4,0.596168151104207,"Other"
"Porites_compressa_HIv1___RNAseq.g20674.t1",5,0.777314292259906,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g20678.t1",3,0.552749903272176,"Transient"
"Porites_compressa_HIv1___RNAseq.g20681.t1",6,0.597209459706521,"Transient"
"Porites_compressa_HIv1___RNAseq.g20694.t1",1,0.520590469232015,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g20696.t1b",1,0.797081596494978,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g20696.t1c",1,0.780062742569996,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g20696.t1d",1,0.784222703942591,"Other"
"Porites_compressa_HIv1___RNAseq.g20699.t1a",1,0.863688558176086,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g20699.t1b",1,0.867059713045365,"Other"
"Porites_compressa_HIv1___RNAseq.g20704.t1",2,0.693174547381251,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g20710.t1",6,0.890848569780501,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g20715.t1",1,0.427720727823719,"Transient"
"Porites_compressa_HIv1___RNAseq.g20728.t1",3,0.73150984921953,"Other"
"Porites_compressa_HIv1___RNAseq.g20731.t1",2,0.338709129865022,"Other"
"Porites_compressa_HIv1___RNAseq.g20732.t1",1,0.411723115155819,"Other"
"Porites_compressa_HIv1___RNAseq.g20734.t1",1,0.933512099763849,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g20740.t1",2,0.616895438826725,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g20750.t1",5,0.540983427275976,"Transient"
"Porites_compressa_HIv1___RNAseq.g20751.t2",1,0.413064117390337,"Transient"
"Porites_compressa_HIv1___RNAseq.g20764.t1",5,0.978836821361677,"Transient"
"Porites_compressa_HIv1___RNAseq.g20769.t1",4,0.718631914181289,"Other"
"Porites_compressa_HIv1___RNAseq.g20779.t1",6,0.737836372052861,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g20787.t1",3,0.692881228394186,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g20798.t1",4,0.474121646894206,"Other"
"Porites_compressa_HIv1___RNAseq.g20800.t1",5,0.584989465099764,"Transient"
"Porites_compressa_HIv1___RNAseq.g20811.t1",5,0.685588255341262,"Other"
"Porites_compressa_HIv1___RNAseq.g20848.t1",5,0.904558378079964,"Transient"
"Porites_compressa_HIv1___RNAseq.g20857.t1",4,0.915657036720058,"Other"
"Porites_compressa_HIv1___RNAseq.g20870.t1",5,0.707698536250498,"Transient"
"Porites_compressa_HIv1___RNAseq.g20871.t1",5,0.55621388443096,"Other"
"Porites_compressa_HIv1___RNAseq.g20873.t1",5,0.923261861076447,"Transient"
"Porites_compressa_HIv1___RNAseq.g20906.t1",6,0.710971649362869,"Other"
"Porites_compressa_HIv1___RNAseq.g20907.t1",6,0.480279609376965,"Other"
"Porites_compressa_HIv1___RNAseq.g20911.t1",6,0.790338423984141,"Other"
"Porites_compressa_HIv1___RNAseq.g20921.t1",5,0.896693250621826,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g20923.t1b",3,0.604665409891063,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g20924.t1",1,0.863243526718048,"Other"
"Porites_compressa_HIv1___RNAseq.g20933.t1",5,0.906728109818411,"Transient"
"Porites_compressa_HIv1___RNAseq.g20934.t2",4,0.899482212959514,"Transient"
"Porites_compressa_HIv1___RNAseq.g20952.t1",2,0.870990585559573,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g20957.t1",2,0.51069446999111,"Other"
"Porites_compressa_HIv1___RNAseq.g20959.t1",5,0.752823867155078,"Transient"
"Porites_compressa_HIv1___RNAseq.g20986.t1",2,0.893395528460479,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g20988.t1",3,0.586231516738774,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g21.t1",2,0.98502293546957,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g21027.t2",4,0.861446512435281,"Transient"
"Porites_compressa_HIv1___RNAseq.g21036.t1",5,0.920193683087481,"Transient"
"Porites_compressa_HIv1___RNAseq.g21037.t1",5,0.481743977481166,"Other"
"Porites_compressa_HIv1___RNAseq.g21045.t1",2,0.975062516828618,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g21060.t1",3,0.626078614598357,"Other"
"Porites_compressa_HIv1___RNAseq.g21064.t1",6,0.93126574508849,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g21069.t1",4,0.392414112075439,"Other"
"Porites_compressa_HIv1___RNAseq.g21071.t1",3,0.656568867568377,"Other"
"Porites_compressa_HIv1___RNAseq.g21072.t1",4,0.673192701203801,"Other"
"Porites_compressa_HIv1___RNAseq.g21097.t1",6,0.93113613066964,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g21103.t1",3,0.417993586846252,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g21107.t1",4,0.677555536483972,"Other"
"Porites_compressa_HIv1___RNAseq.g21112.t1",4,0.541620588192663,"Other"
"Porites_compressa_HIv1___RNAseq.g21113.t1a",4,0.204947457596565,"Other"
"Porites_compressa_HIv1___RNAseq.g21127.t1",4,0.810250378840513,"Transient"
"Porites_compressa_HIv1___RNAseq.g21129.t1",6,0.6178259075615,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g21130.t1",6,0.695147942828625,"Other"
"Porites_compressa_HIv1___RNAseq.g21158.t1",4,0.422727567716932,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g21164.t1",4,0.614215298668254,"Transient"
"Porites_compressa_HIv1___RNAseq.g21168.t1",3,0.850927064733538,"Other"
"Porites_compressa_HIv1___RNAseq.g21174.t1",6,0.824445738679426,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g21178.t1",1,0.855119312110895,"Other"
"Porites_compressa_HIv1___RNAseq.g21179.t1",6,0.931464351533663,"Other"
"Porites_compressa_HIv1___RNAseq.g21180.t1",2,0.882295067853171,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g21181.t1",2,0.515729872753642,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g21188.t1",2,0.983547643766844,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g21192.t1",4,0.884405895808611,"Transient"
"Porites_compressa_HIv1___RNAseq.g21196.t1",6,0.904797025898611,"Other"
"Porites_compressa_HIv1___RNAseq.g21285.t1",3,0.359755433855992,"Other"
"Porites_compressa_HIv1___RNAseq.g21293.t1",2,0.925927871925881,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g21294.t1",6,0.878366116232097,"Other"
"Porites_compressa_HIv1___RNAseq.g21295.t1",6,0.57375188203073,"Other"
"Porites_compressa_HIv1___RNAseq.g21300.t1",3,0.784651632208164,"Other"
"Porites_compressa_HIv1___RNAseq.g21303.t2",5,0.965762058450073,"Transient"
"Porites_compressa_HIv1___RNAseq.g21307.t1",4,0.457931983754339,"Transient"
"Porites_compressa_HIv1___RNAseq.g21308.t1",3,0.763095072820333,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g21309.t1",2,0.72610710391489,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g21311.t2",6,0.552444230271344,"Other"
"Porites_compressa_HIv1___RNAseq.g21329.t1",3,0.854241487650563,"Transient"
"Porites_compressa_HIv1___RNAseq.g21330.t1",3,0.619303739386409,"Other"
"Porites_compressa_HIv1___RNAseq.g21331.t1",3,0.676883329258618,"Transient"
"Porites_compressa_HIv1___RNAseq.g21333.t1",3,0.689343225454969,"Transient"
"Porites_compressa_HIv1___RNAseq.g21334.t1",3,0.711443942806969,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g21339.t1",2,0.480629879333074,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g21344.t1",6,0.91771266132903,"Other"
"Porites_compressa_HIv1___RNAseq.g21359.t1",6,0.408962706448612,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g21365.t1",2,0.383038985448326,"Other"
"Porites_compressa_HIv1___RNAseq.g21376.t1",4,0.684195231872814,"Other"
"Porites_compressa_HIv1___RNAseq.g21377.t1",6,0.95334610555313,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g21380.t1",6,0.427352429327943,"Other"
"Porites_compressa_HIv1___RNAseq.g21382.t1",2,0.799972489310834,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g21385.t1",5,0.737493504360035,"Other"
"Porites_compressa_HIv1___RNAseq.g21386.t1",3,0.770240302848408,"Other"
"Porites_compressa_HIv1___RNAseq.g21405.t1",2,0.706792513449699,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g21406.t1",6,0.931259441675661,"Other"
"Porites_compressa_HIv1___RNAseq.g21411.t1",3,0.431813127371538,"Other"
"Porites_compressa_HIv1___RNAseq.g21414.t1",5,0.562506410325552,"Other"
"Porites_compressa_HIv1___RNAseq.g21436.t1",1,0.643015007348783,"Other"
"Porites_compressa_HIv1___RNAseq.g21439.t2",2,0.971464581108882,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g21442.t1",5,0.604736344297365,"Transient"
"Porites_compressa_HIv1___RNAseq.g21444.t1",3,0.857523216960855,"Other"
"Porites_compressa_HIv1___RNAseq.g21450.t1",2,0.842211990876247,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g21470.t1",5,0.450923587579582,"Transient"
"Porites_compressa_HIv1___RNAseq.g21471.t1",2,0.785337207567858,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g21476.t1",5,0.798441855166032,"Transient"
"Porites_compressa_HIv1___RNAseq.g21511.t1",2,0.831370907822049,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g21520.t1",6,0.412844568766561,"Other"
"Porites_compressa_HIv1___RNAseq.g21523.t1",1,0.866506642525684,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g21539.t1",2,0.696961131656261,"Other"
"Porites_compressa_HIv1___RNAseq.g21550.t1",2,0.525430777752207,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g21555.t1",3,0.525917819410933,"Other"
"Porites_compressa_HIv1___RNAseq.g21556.t1",2,0.846579334114141,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g21557.t1",5,0.870597524994417,"Transient"
"Porites_compressa_HIv1___RNAseq.g21560.t1",5,0.917639730484226,"Other"
"Porites_compressa_HIv1___RNAseq.g21561.t1",3,0.386017590846546,"Other"
"Porites_compressa_HIv1___RNAseq.g21563.t1",5,0.475325238065108,"Transient"
"Porites_compressa_HIv1___RNAseq.g21583.t1",2,0.83023461985483,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g21586.t1",6,0.748971848547147,"Other"
"Porites_compressa_HIv1___RNAseq.g21602.t2",1,0.746298272789407,"Other"
"Porites_compressa_HIv1___RNAseq.g21604.t1",2,0.909125331104262,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g21608.t1",5,0.966748891696832,"Transient"
"Porites_compressa_HIv1___RNAseq.g21613.t1",3,0.574772095665065,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g21619.t1",5,0.406322240184891,"Other"
"Porites_compressa_HIv1___RNAseq.g21623.t3",5,0.788670280187758,"Other"
"Porites_compressa_HIv1___RNAseq.g21632.t1",1,0.953401724351003,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g21640.t1",2,0.94698722112794,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g21641.t2",6,0.573307305722728,"Other"
"Porites_compressa_HIv1___RNAseq.g21643.t1",5,0.578798766775107,"Other"
"Porites_compressa_HIv1___RNAseq.g21656.t1",5,0.958514920856435,"Transient"
"Porites_compressa_HIv1___RNAseq.g21659.t1",5,0.634807880424976,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g21664.t1",5,0.834082786165938,"Other"
"Porites_compressa_HIv1___RNAseq.g21665.t1",3,0.666269071851365,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g21666.t1",5,0.694859143806673,"Other"
"Porites_compressa_HIv1___RNAseq.g21673.t1",5,0.783896334667918,"Other"
"Porites_compressa_HIv1___RNAseq.g21674.t1",6,0.493449081142922,"Other"
"Porites_compressa_HIv1___RNAseq.g21679.t1",5,0.942750368073901,"Transient"
"Porites_compressa_HIv1___RNAseq.g21688.t1",3,0.853910527911089,"Transient"
"Porites_compressa_HIv1___RNAseq.g21691.t1",2,0.92695856616468,"Other"
"Porites_compressa_HIv1___RNAseq.g21692.t1",3,0.87576203671003,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g21696.t1",3,0.502881964707821,"Other"
"Porites_compressa_HIv1___RNAseq.g21704.t1",2,0.383941749531548,"Other"
"Porites_compressa_HIv1___RNAseq.g21719.t1",6,0.92039303818715,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g21724.t2",4,0.843698700426834,"Other"
"Porites_compressa_HIv1___RNAseq.g21730.t1",6,0.723552883796006,"Other"
"Porites_compressa_HIv1___RNAseq.g21735.t1",2,0.565293235478095,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g21741.t1",4,0.425423798429733,"Other"
"Porites_compressa_HIv1___RNAseq.g21750.t1",2,0.926485008390728,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g21751.t1a",5,0.950515862395951,"Other"
"Porites_compressa_HIv1___RNAseq.g21751.t1b",2,0.718640340012042,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g21761.t1",2,0.766053706444489,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g21763.t1",4,0.711214243472994,"Other"
"Porites_compressa_HIv1___RNAseq.g2180.t1",6,0.207626804447017,"Other"
"Porites_compressa_HIv1___RNAseq.g21809.t1",1,0.826291644065823,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g21817.t1",6,0.455938337524361,"Other"
"Porites_compressa_HIv1___RNAseq.g21824.t1",2,0.522288862064975,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g21825.t1",5,0.543480827892718,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g21832.t1",2,0.92642840393734,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g21837.t1",3,0.399342213750099,"Other"
"Porites_compressa_HIv1___RNAseq.g21865.t1",6,0.73473969179908,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g21866.t1",5,0.688333845476628,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g21874.t1",1,0.518940305711856,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g21879.t1",5,0.728453191039461,"Transient"
"Porites_compressa_HIv1___RNAseq.g21881.t1",3,0.431222299186975,"Transient"
"Porites_compressa_HIv1___RNAseq.g21894.t1",5,0.666785909695534,"Other"
"Porites_compressa_HIv1___RNAseq.g21931.t1",6,0.944379748709276,"Other"
"Porites_compressa_HIv1___RNAseq.g21944.t1",4,0.788018459252069,"Transient"
"Porites_compressa_HIv1___RNAseq.g21953.t1",3,0.440854305294194,"Other"
"Porites_compressa_HIv1___RNAseq.g21955.t1",5,0.956340298523628,"Transient"
"Porites_compressa_HIv1___RNAseq.g21987.t1",3,0.818826699792118,"Other"
"Porites_compressa_HIv1___RNAseq.g2199.t1",6,0.605441464688479,"Other"
"Porites_compressa_HIv1___RNAseq.g21994.t2",5,0.869372282921916,"Transient"
"Porites_compressa_HIv1___RNAseq.g22006.t1",5,0.728666043734841,"Transient"
"Porites_compressa_HIv1___RNAseq.g22008.t1",3,0.83318679031876,"Other"
"Porites_compressa_HIv1___RNAseq.g22009.t1",5,0.670910206566372,"Transient"
"Porites_compressa_HIv1___RNAseq.g22011.t1",2,0.634095590620204,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g22017.t1",6,0.743645145982675,"Other"
"Porites_compressa_HIv1___RNAseq.g22024.t1",4,0.941560027025573,"Transient"
"Porites_compressa_HIv1___RNAseq.g22050.t1",1,0.88436929719909,"Other"
"Porites_compressa_HIv1___RNAseq.g22054.t1",2,0.640825469513404,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g22060.t1",2,0.961520130770281,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g22072.t1",2,0.900213873223656,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g22077.t1",3,0.800168602309702,"Transient"
"Porites_compressa_HIv1___RNAseq.g22078.t1",5,0.912040854681402,"Transient"
"Porites_compressa_HIv1___RNAseq.g22083.t1",5,0.990144171630283,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g22085.t1",5,0.942740740610717,"Transient"
"Porites_compressa_HIv1___RNAseq.g22124.t1",2,0.572042154380854,"Other"
"Porites_compressa_HIv1___RNAseq.g22135.t1",1,0.552419458196725,"Other"
"Porites_compressa_HIv1___RNAseq.g22136.t1",5,0.914925990301269,"Transient"
"Porites_compressa_HIv1___RNAseq.g22138.t1",1,0.373312269957861,"Other"
"Porites_compressa_HIv1___RNAseq.g22152.t1",3,0.664635383216261,"Other"
"Porites_compressa_HIv1___RNAseq.g22157.t1",2,0.842598885294356,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g22159.t1",3,0.462030648099064,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g22161.t2",6,0.961569934045168,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g22168.t2",2,0.992597342971501,"Other"
"Porites_compressa_HIv1___RNAseq.g22168.t3",2,0.883534678111198,"Other"
"Porites_compressa_HIv1___RNAseq.g22173.t1",2,0.687715136510948,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g22180.t1",6,0.489624508785359,"Other"
"Porites_compressa_HIv1___RNAseq.g22184.t1",5,0.681870830574948,"Transient"
"Porites_compressa_HIv1___RNAseq.g22193.t1",1,0.615868793174773,"Transient"
"Porites_compressa_HIv1___RNAseq.g22195.t1",3,0.527993235602925,"Transient"
"Porites_compressa_HIv1___RNAseq.g22197.t1",3,0.579019885431988,"Transient"
"Porites_compressa_HIv1___RNAseq.g22199.t1",3,0.444469009832213,"Transient"
"Porites_compressa_HIv1___RNAseq.g22209.t1",6,0.947413306986319,"Transient"
"Porites_compressa_HIv1___RNAseq.g22231.t1",6,0.882762503234307,"Other"
"Porites_compressa_HIv1___RNAseq.g22234.t1",6,0.755741924756129,"Other"
"Porites_compressa_HIv1___RNAseq.g22251.t1",3,0.458074084950822,"Other"
"Porites_compressa_HIv1___RNAseq.g22261.t1",2,0.932413901330883,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g22268.t1",2,0.818641868230602,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g22275.t1",3,0.808268744890264,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g22281.t1",5,0.331868548546646,"Other"
"Porites_compressa_HIv1___RNAseq.g22283.t1",6,0.877732360003082,"Other"
"Porites_compressa_HIv1___RNAseq.g22289.t1",2,0.64885823801093,"Other"
"Porites_compressa_HIv1___RNAseq.g22334.t1",2,0.881941180977921,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g22343.t1",5,0.851072887674808,"Other"
"Porites_compressa_HIv1___RNAseq.g22345.t1",5,0.512769086819576,"Other"
"Porites_compressa_HIv1___RNAseq.g22349.t1",6,0.880199494740712,"Other"
"Porites_compressa_HIv1___RNAseq.g22351.t1",4,0.657573898047617,"Other"
"Porites_compressa_HIv1___RNAseq.g22357.t1",5,0.847874583297101,"Transient"
"Porites_compressa_HIv1___RNAseq.g22364.t1",2,0.785740784895995,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g22366.t1a",1,0.820677202805056,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g22386.t1",1,0.95770052369873,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g22389.t1",1,0.660872489926207,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g22390.t1b",1,0.723178961632741,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g22391.t1",2,0.817108386882918,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g22392.t1",1,0.877093199123006,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g22393.t1",3,0.938805361907211,"Other"
"Porites_compressa_HIv1___RNAseq.g22408.t1",5,0.720776553176111,"Other"
"Porites_compressa_HIv1___RNAseq.g22410.t1",5,0.52172676744655,"Transient"
"Porites_compressa_HIv1___RNAseq.g22413.t1b",2,0.65851721649124,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g22422.t1",2,0.665055799787166,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g22428.t1",5,0.95497986800547,"Transient"
"Porites_compressa_HIv1___RNAseq.g22452.t1",6,0.986067421260759,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g22464.t1",3,0.835509409787344,"Transient"
"Porites_compressa_HIv1___RNAseq.g22473.t1",2,0.796717255666744,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g22477.t1",2,0.750421603100969,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g22482.t1",2,0.595799858338097,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g22485.t1",5,0.775276654920619,"Other"
"Porites_compressa_HIv1___RNAseq.g22487.t1",5,0.630663927472169,"Other"
"Porites_compressa_HIv1___RNAseq.g22491.t1",6,0.474064966121056,"Other"
"Porites_compressa_HIv1___RNAseq.g22492.t1",3,0.793195690368128,"Other"
"Porites_compressa_HIv1___RNAseq.g22517.t1",4,0.476503482595854,"Transient"
"Porites_compressa_HIv1___RNAseq.g22534.t1",3,0.76075071750693,"Transient"
"Porites_compressa_HIv1___RNAseq.g22539.t1",1,0.93826898340153,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g22552.t2",3,0.640298961335211,"Transient"
"Porites_compressa_HIv1___RNAseq.g22555.t1",4,0.590815372537382,"Other"
"Porites_compressa_HIv1___RNAseq.g22570.t1",2,0.535204234998027,"Other"
"Porites_compressa_HIv1___RNAseq.g22602.t1",2,0.724929876621392,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g22607.t1",3,0.770043418397416,"Transient"
"Porites_compressa_HIv1___RNAseq.g22608.t2b",5,0.749282391512123,"Transient"
"Porites_compressa_HIv1___RNAseq.g22615.t1",3,0.531913362624326,"Other"
"Porites_compressa_HIv1___RNAseq.g22619.t1",5,0.958407948042623,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g22624.t1",6,0.848054276024419,"Other"
"Porites_compressa_HIv1___RNAseq.g22642.t1",4,0.859206827914163,"Transient"
"Porites_compressa_HIv1___RNAseq.g22643.t2b",1,0.466614828582497,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g22644.t1",4,0.279377879386106,"Transient"
"Porites_compressa_HIv1___RNAseq.g22645.t1",4,0.387008836720447,"Other"
"Porites_compressa_HIv1___RNAseq.g22654.t1",5,0.922833815158893,"Transient"
"Porites_compressa_HIv1___RNAseq.g22655.t1",6,0.821609089023597,"Other"
"Porites_compressa_HIv1___RNAseq.g22656.t1",6,0.928369158261442,"Other"
"Porites_compressa_HIv1___RNAseq.g22657.t1",6,0.938406289169836,"Other"
"Porites_compressa_HIv1___RNAseq.g22658.t1",6,0.881803099082562,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g22660.t1",5,0.672874881762598,"Transient"
"Porites_compressa_HIv1___RNAseq.g22663.t1",5,0.870101212841001,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g22671.t1",2,0.947089824547538,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g22673.t1",2,0.985276591679518,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g22674.t1a",2,0.836614416465639,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g22674.t1b",2,0.981963001133134,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g22677.t1a",2,0.972442837410195,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g22677.t1b",2,0.972951708682028,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g22678.t1",2,0.981165865058732,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g22679.t1",2,0.956007481725525,"Monotonous"
