"gene_id","module","color","kME_own","kME_20","kME_16","kME_23","kME_2","kME_4","kME_18","kME_7","kME_13","kME_12","kME_17","kME_19","kME_8","kME_22","kME_9","kME_24","kME_1","kME_5","kME_15","kME_11","kME_14","kME_21","kME_10","kME_3","kME_6","kME_0"
"Pocillopora_acuta_HIv2___RNAseq.g7596.t1","ME17","grey60",0.637270867057717,0.160826239158174,0.185548854283484,0.156231551958146,0.00950220658809424,-0.0602644627774427,0.0860152285234179,-0.0833686145563877,-0.0998887489025692,-0.0130995826056487,0.637270867057717,0.159169800871105,0.117922523638156,0.0488037096295506,-0.0218766887432656,0.347567720765857,-0.014256186365637,0.0436040465148146,-0.130350449950036,0.485959946365924,0.109925340392895,0.149882556734676,-0.26912736290709,-0.012108816632337,-0.131223322346721,0.177847899828644
"Pocillopora_acuta_HIv2___TS.g6154.t1","ME5","green",0.847083600609322,-0.537854525277439,-0.787290873984624,-0.665239040003898,-0.672023449008882,-0.704019001902805,-0.205846926939862,-0.615087468719108,-0.0872056569761464,-0.676606723158179,-0.224664276173873,0.144587059713928,0.516032500480138,0.48347381910729,0.506034568429033,0.362593367547836,0.519309362617104,0.847083600609322,0.242408449588867,0.183666138119934,0.663647050457113,0.313634572540351,0.300271824429151,-0.0373852366451251,0.0546261077137282,0.733035336162819
"Pocillopora_acuta_HIv2___RNAseq.g7601.t1","ME17","grey60",0.656792181029453,0.18679170422811,0.194033557706575,0.165091468253324,0.0174303916071805,-0.0624659980282146,0.102159728973037,-0.0911565124621346,-0.0992611486477631,-0.00879674066562329,0.656792181029453,0.19708171639366,0.132962982209051,0.0794846628301639,-0.0278188403413045,0.302782777981698,-0.0197622618314303,0.0435547422095133,-0.174018074024018,0.46646557274375,0.11534552647756,0.170538696418652,-0.241468605939252,0.00012795783450955,-0.139014293046538,0.19892924752127
"Pocillopora_acuta_HIv2___RNAseq.g7605.t1","ME7","black",0.537355764259319,-0.237327421649515,-0.00486558740654642,-0.0241908233503804,0.0582295174291978,-0.0750759393884596,0.360344969419953,0.537355764259319,0.520011322110152,0.0748244939846426,-0.283129668741432,-0.462630273409847,0.136725691065649,-0.155528483153822,0.0512332059702773,0.175175284444879,0.0434766678871232,-0.0926039055443804,-0.0740637384053329,-0.123247573917861,-0.35557929124584,-0.191671831035002,-0.289299302815839,-0.373951486159657,-0.188800085208568,-0.540394065956212
"Pocillopora_acuta_HIv2___RNAseq.g7606.t1","ME3","brown",0.761395852885568,0.257438632425064,0.113816682045309,0.00369326344983563,0.5948832201935,0.469604158868886,-0.214457655589597,-0.284811168094418,-0.444558592640345,-0.281135886151591,-0.572546120115285,-0.362298490357176,-0.498518455637501,0.0334562991749508,-0.286003616549117,-0.811049216976078,-0.674026163290413,-0.415540973062563,0.331359741214072,-0.232569727316408,0.175977320827997,0.403800182215912,0.750726530085338,0.761395852885568,0.498680391961727,-0.196138058302943
"Pocillopora_acuta_HIv2___TS.g6162.t1","ME16","lightcyan",0.806326142528205,0.155509262666116,0.806326142528205,0.41715241919749,0.63197605792559,0.656860204882459,-0.109301625763105,0.0198379818389498,-0.24747016148958,-0.0133140584097122,0.0843581127298221,-0.469133385127795,-0.51073965199152,-0.164359456165194,-0.373137799834706,-0.220714521524479,-0.688602665600228,-0.547439799425122,-0.114437716188252,0.324112255091174,-0.105760768135506,0.270321630027976,-0.053920309777921,0.468246347639327,0.34608440633749,-0.404802970172615
"Pocillopora_acuta_HIv2___RNAseq.g7608.t1","ME9","magenta",0.43147001837838,-0.289214649514215,0.111467472445287,-0.100622253560165,0.0294614950294075,0.185497757316794,-0.342257930019003,-0.0214481484844661,-0.310975882523321,0.115597705231889,-0.00432710941000991,-0.201891407104248,-0.362390055171984,-0.145475278586122,0.43147001837838,-0.0359559459327192,0.0267253202874732,-0.19053063492071,-0.326438477944311,-0.139281095780535,-0.298954583954228,-0.359541012135633,-0.0257648976714769,0.00395494019522248,0.147879043615029,0.0528458823023402
"Pocillopora_acuta_HIv2___RNAseq.g7609.t1","ME2","blue",0.457187200135566,0.644543086532509,0.0707949893530124,-0.020095812986181,0.457187200135566,0.321542570199879,0.113705689061998,-0.0491995859503134,-0.216956445856943,0.00077227085992097,-0.104150261265549,0.0348582296484591,-0.199249853502625,-0.00427692955625737,-0.40853103652642,-0.381209140089793,-0.45728961035327,-0.377636086829572,0.0875264263756686,-0.00077528243592384,0.0721808981828588,0.288898609138447,0.216650837029012,0.356420163433377,0.170661404886187,-0.173278262461063
"Pocillopora_acuta_HIv2___RNAseq.g7610.t1","ME1","turquoise",0.893009882828373,-0.646458040186307,-0.65903695496877,-0.565293226828145,-0.847708174708014,-0.806615206804109,0.0222083306922071,-0.0400569942446271,0.249815522182635,-0.0849448555637907,0.0742247593465431,0.296070347956482,0.581456292185745,0.169449412740743,0.792024687995758,0.534637509182393,0.893009882828373,0.690462769967981,-0.184290887213715,-0.229760167435215,0.0550339340375222,-0.430027150654593,-0.134106163275158,-0.666075501102251,-0.344661998445929,0.484513084578181
"Pocillopora_acuta_HIv2___RNAseq.g7611.t1","ME2","blue",0.76436065813826,0.654961885130984,0.678143448018724,0.608932773811848,0.76436065813826,0.617044876812252,0.25942317944701,0.354898906256061,0.00161283508167754,0.328572502402379,0.0539606994939387,-0.137145009022024,-0.364799072400488,-0.0603011713769273,-0.667563974531224,-0.552929602639564,-0.680729999453955,-0.717983596632784,0.031326161453964,-0.0637541685312784,-0.343190512332151,0.190361086162728,0.0905222687127802,0.327805467224969,-0.0588682315383331,-0.56074890749107
"Pocillopora_acuta_HIv2___RNAseq.g7612.t1","ME22","darkgreen",0.727209465255511,0.0286471589940144,-0.242903459209458,-0.187530508120471,0.00578083612574909,-0.485033313946365,0.52310452132087,-0.089479197592643,0.208104086989342,-0.524062225471051,-0.219184748625182,-0.119172572838977,0.577084154901557,0.727209465255511,0.0703204844757468,-0.0249952372741804,-0.0427816398580232,0.260014401839256,0.266791720085153,0.147774011076409,0.372706867954128,0.602897934609569,0.397603012498495,0.0520679794031193,-0.225931397333578,0.0529900608684351
"Pocillopora_acuta_HIv2___RNAseq.g7613.t2","ME10","purple",0.403161370992413,-0.0311732151753154,-0.204147980369183,-0.407159822695977,-0.125985156190541,-0.077678356285461,-0.310449616636449,-0.482417027136705,-0.449756015427072,-0.232886317187846,-0.0441641023972949,0.150986645156389,-0.106879702961302,0.143213347020886,0.340559134522036,-0.23718900863648,0.0423703934516165,0.119629786202525,-0.00513447337820039,-0.19429010785088,0.321054248003952,0.0375712210572037,0.403161370992413,0.258919613215567,0.238890651019841,0.404252229555863
"Pocillopora_acuta_HIv2___RNAseq.g7614.t1","ME1","turquoise",0.34246195882831,0.123415887994832,-0.36399044037332,-0.168573915713069,-0.307906766895943,0.0228755117053674,-0.375832544767952,-0.085301722512169,-0.174983237620582,0.394176961972019,0.0258009377495393,0.595636527392004,-0.188354943741046,-0.312089257953537,-0.0121918025590643,-0.260093914775382,0.34246195882831,0.081220629249839,0.0192316732682935,-0.576437486194088,-0.0956205527740647,-0.49359574243668,0.108712059377761,-0.0999762611216022,0.0488648937244718,0.276727811272183
"Pocillopora_acuta_HIv2___TS.g6170.t1","ME0","grey",0.194602115015642,0.00487787067863405,-0.257697083473938,-0.32492420169273,-0.185863671495143,-0.150083721592334,-0.0731976204424071,-0.164297241689781,-0.0653522359879495,-0.107465522938873,2.61073046499624e-05,0.199041981111564,0.0996591129559569,0.00529278964067106,0.0414099980257601,0.128087656126788,0.161605340109127,0.238842793791462,-0.115903726356487,0.0209495348481509,0.213823477274336,0.0521678104426694,-0.0324300445882616,-0.0273791238917882,0.0164630928882562,0.194602115015642
"Pocillopora_acuta_HIv2___RNAseq.g7615.t1","ME5","green",0.755336432613465,-0.46937088370667,-0.538514673003342,-0.515475048873173,-0.772376493083333,-0.446663595089445,-0.340622285617006,-0.301830561073826,0.131230974923005,-0.136486411527384,0.0943750296593511,0.395569325228847,0.304360706822407,-0.0230218608830112,0.22012197679916,0.425964507935628,0.664471550020432,0.755336432613465,0.0608312426221683,-0.0299314711390459,0.337212700989431,-0.145273815031923,-0.184032474238026,-0.311320750492324,0.020091032269241,0.515148361319783
